tick,exchange,train_start,train_end,all_end,opt_method,vol,p,o,q,dist,a_u,a_q,tail,period,Q_T,Q_T_1,Q_a_q_T_1,CT_Q_binom_p,CT_Q_UC_LR,CT_Q_UC_p,CT_Q_CC_LR,CT_Q_CC_p,CT_Q_DQ_0_LR,CT_Q_DQ_0_p,CT_Q_DQ_1_LR,CT_Q_DQ_1_p,CT_Q_DQ_2_LR,CT_Q_DQ_2_p,CT_Q_DQ_3_LR,CT_Q_DQ_3_p,CT_Q_DQ_4_LR,CT_Q_DQ_4_p,CT_E_ZMD_t,CT_E_ZMD_b_opt_CB,CT_E_ZMD_1000_0:0_F,S_Q_G,S_E_AL,S_E_NZ,S_E_FZG
HSI,HKEX,1975-01-01,2015-01-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.075,left,all,12015,856,0.071244277985851,0.1190836892480928,2.4813563926427378,0.115202863923463,7.590016861562617,0.0224827162690723,4.881612492022618,0.0870906066942348,11.122374848912914,0.0110822226903707,13.48716479472295,0.0091251770697129,22.838988140104096,0.0003623480695105,22.840611707513887,0.0008516574580392,6.257424882973697,2.2754895016147203,1.0,28.226835812107563,-29837.28378470285,2065.005538568085,211.9193475622728
HSI,HKEX,1975-01-01,2015-01-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.075,left,train,9870,687,0.0696048632218845,0.0427890213250246,4.235833699363866,0.039579180628959,13.932059258702791,0.0009433910922354,5.166093582489523,0.0755434877965405,16.252323885213887,0.0010065948202605,16.96935052764695,0.0019596333337922,28.260739307370617,3.236631297287573e-05,28.23341371174792,8.491274085120626e-05,5.80675060784805,1.9987545830774347,1.0,24.00486953403623,-24293.064447681318,1719.0972006554784,179.59804302143624
HSI,HKEX,1975-01-01,2015-01-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.075,left,forecast,2145,169,0.0787878787878787,0.5117759220855421,0.4369319819827524,0.5086069862398195,2.277294266818217,0.320251987092143,3.831162457876748,0.147256218132439,4.913535938973711,0.1782390638792131,7.65364769057629,0.1051218439627226,7.741103172749805,0.1710929812506243,7.771116878641733,0.2553560613779591,2.465055680200746,1.7078821528840955,0.997,4.221966278071333,-5544.219337021536,345.9083379126064,32.32130454083655
HSI,HKEX,1975-01-01,2015-01-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.075,right,all,12015,689,0.057344985434873,2.7063799968088192e-14,58.41427192807623,2.1205259770340493e-14,58.737774108873055,1.758593271006248e-13,54.03494487598109,1.8469670237664104e-12,54.253425614489714,9.907519249452434e-12,54.22337348731784,4.725320135179345e-11,56.62567458900708,6.039890809717008e-11,62.02737134237105,1.741773392183177e-11,2.06814238584879,1.558507434847526,0.982,25.78028352915701,-30527.40133740998,2002.6356755346735,198.72615033844596
HSI,HKEX,1975-01-01,2015-01-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.075,right,train,9870,587,0.0594731509625126,1.516824101621174e-09,36.73341267801516,1.3543810517546715e-09,36.98213089563615,9.320351934682948e-09,34.728142889648275,2.8766007464930965e-08,34.86400435588134,1.3015674826810653e-07,34.876699604658185,4.924282469565e-07,38.38737876346239,3.154038740182941e-07,43.38003711148518,9.809052847753465e-08,1.8008691046358858,2.025710774165466,0.977,21.74618473825935,-24840.570444138622,1667.2582424404384,168.13323106267924
HSI,HKEX,1975-01-01,2015-01-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.075,right,forecast,2145,102,0.0475524475524475,3.460645656905475e-07,26.52638198750321,2.5996354302559865e-07,26.642660699027488,1.6391539235938168e-06,24.09143797169951,5.869629839394541e-06,24.282134195804915,2.1811085201051128e-05,24.992348498107308,5.0488347406729694e-05,25.019897174439446,0.000138106607834,25.71347669070694,0.0002517314577931,1.0491363083024592,1.128275539463436,0.899,4.034098790897668,-5686.8308932713535,335.37743309423524,30.592919275766704
HSI,HKEX,1975-01-01,2015-01-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.0725,left,all,12015,825,0.0686641697877653,0.1055945095314649,2.67291651378946,0.1020688259996807,7.710213586861755,0.0211713422291114,4.6689121627482,0.0968631538742537,10.763720893165477,0.0130746054471986,12.94770169143451,0.0115341800761636,23.126599258068666,0.0003192629723571,23.223863485062843,0.0007248650626948,6.356571218475781,2.052327374650253,1.0,27.587329010351112,-29735.593017364736,2076.5049229125484,213.32797739014256
HSI,HKEX,1975-01-01,2015-01-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.0725,left,train,9870,663,0.0671732522796352,0.0415370569582498,4.262418665622136,0.0389644065161918,13.01174849868039,0.0014946335050148,4.991446760092303,0.0824367966840438,14.945639150856469,0.0018636982655123,16.1012222974535,0.0028863029177044,27.21111398447549,5.188834045088964e-05,27.257628412377397,0.0001295669136576,5.872921023712953,1.8408753828106088,1.0,23.465897300488475,-24206.78976338649,1728.8954647379794,180.83450373480508
HSI,HKEX,1975-01-01,2015-01-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.0725,left,forecast,2145,162,0.0755244755244755,0.5882216410812398,0.2881296578591446,0.5914215898822267,1.3853165665573215,0.5002445084055194,3.340908421939621,0.18816158117196,3.9122241276302105,0.2710996619832945,5.143494503619762,0.2728884024867883,5.460971522954905,0.3622444772382425,5.504388750598778,0.4809264232669277,2.6031468068230263,1.245260253786915,0.999,4.121431709862638,-5528.803253978245,347.60945817456883,32.493473655337496
HSI,HKEX,1975-01-01,2015-01-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.0725,right,all,12015,669,0.0556803995006242,1.823045039755924e-13,54.64146942849402,1.446620601086579e-13,54.761184965031134,1.2845280394913061e-12,50.69101255389952,9.830691816148374e-12,50.75270816722655,5.5230153783725193e-11,50.71860800969277,2.55580778762976e-10,54.75245698909032,1.4677459247991465e-10,59.543795105586106,5.571421102246177e-11,1.9957827095191805,1.036386830099597,0.983,25.149745727184627,-30453.203932324344,2011.6067079407237,199.63219658425555
