tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,a_lambda_1,a_lambda_2,gamma_1_1,gamma_1_2,gamma_2_1,gamma_2_2,beta_1,beta_2,nu_1,nu_2,omega_1,omega_2,xi_1,xi_2,varsigma_1,varsigma_2,eta_1,eta_2,alpha_1,alpha_2,mu_1,mu_2,T,N_M,N_M_1,N_M_2,N_data_H_u,N_data_H_u_1,N_data_H_u_2,N_params_H_u,N_params_H_u_1,N_params_H_u_2,log_L_H_u,log_L_H_u_1,log_L_H_u_2,AIC_H_u,AIC_H_u_1,AIC_H_u_2,BIC_H_u,BIC_H_u_1,BIC_H_u_2,N_data_H_lambda,N_data_H_lambda_1,N_data_H_lambda_2,N_params_H_lambda,N_params_H_lambda_1,N_params_H_lambda_2,log_L_H_lambda,log_L_H_lambda_1,log_L_H_lambda_2,AIC_H_lambda,AIC_H_lambda_1,AIC_H_lambda_2,BIC_H_lambda,BIC_H_lambda_1,BIC_H_lambda_2,N_data_H_M,N_data_H_M_1,N_data_H_M_2,N_params_H_M,N_params_H_M_1,N_params_H_M_2,log_L_H_M,log_L_H_M_1,log_L_H_M_2,AIC_H_M,AIC_H_M_1,AIC_H_M_2,BIC_H_M,BIC_H_M_1,BIC_H_M_2,res_start,res_end,res_delta,opt_start,opt_end,opt_delta
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,True,bi,mark,0.0125,0.0125,0.517704501641533,0.1719529236306884,0.5865038315570493,0.2704861901563625,0.0820159122198244,0.0176666199273272,,,,,0.4190715342877492,-0.1142791221983463,0.0043608691943497,0.0055408407689637,0.0198008595020375,0.0574597800427132,0.5011908938202638,1.0410973297107973,0.0038792821840972,0.0017876247285823,12311,308,154,154,616,308,308,14,14,14,-209.89219851062356,-132.80937147094812,-77.0828270396753,447.7843970212471,293.61874294189624,182.1656540793506,509.7098545107164,345.8401399035263,234.38705104098065,616,308,308,14,14,14,-1399.5350504135608,-726.2827856666211,-673.2522647469398,2827.0701008271217,1480.565571333242,1374.5045294938795,2888.995558316591,1532.7869682948722,1426.7259264555096,616,308,308,14,14,14,1189.6428519029373,593.473414195673,596.1694377072645,-2351.2857038058746,-1158.946828391346,-1164.338875414529,-2289.360246316405,-1106.725431429716,-1112.117478452899,2023-09-17 06:20:16.538617+00:00,2023-09-17 06:21:06.775322+00:00,0 days 00:00:50.236476299,2023-09-17 06:20:16.571643+00:00,2023-09-17 06:20:43.757525+00:00,0 days 00:00:27.185826999
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,True,bi,unmark,0.0125,0.0125,0.5348404469082706,0.1783585533844339,0.5785887109583225,0.2924043755340393,0.0748203448223525,0.0167069072129499,,,,,0.477247304763238,0.0917812174817777,0.0048917513473652,0.0075807517247386,,,,,0.0035850124963411,0.0016125864188454,12311,308,154,154,616,308,308,10,6,6,-226.6505503717392,-133.32786806191984,-93.32268230981911,473.3011007434784,278.6557361238397,198.64536461963823,517.5335703788136,301.0363348216811,221.0259633174797,308,154,154,6,4,4,-1402.1790637447496,-725.1374793441544,-677.0415844005951,2816.358127489499,1458.2749586883087,1362.08316880119,2838.7387261873405,1470.4227690979633,1374.230979210845,308,154,154,4,2,2,1175.5285133730104,591.8096112822345,583.7189020907759,-2343.0570267460207,-1179.619222564469,-1163.437804181552,-2328.1366276141266,-1173.5453173596418,-1157.3638989767246,2023-09-17 06:18:26.332832+00:00,2023-09-17 06:18:45.034917+00:00,0 days 00:00:18.702088599,2023-09-17 06:18:26.365860+00:00,2023-09-17 06:18:32.990558+00:00,0 days 00:00:06.624826300
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,True,bi_d,mark,0.0125,0.0125,0.7100193021750616,,,0.657055060064369,0.0375790660544571,0.0337240843721625,,,,,0.446398788396409,0.060176523553581,0.0042611770727304,0.0069925756052367,0.0197681931465631,0.0226307062463921,0.3268149577773707,2.0340345707686627,0.0036247587228117,0.0042868117491953,12311,308,154,154,616,308,308,12,6,6,-281.07591145872266,-130.42456163529846,-150.6513498234242,586.1518229174453,272.8491232705969,313.3026996468484,639.2307864798476,295.22972196843835,335.68329834468983,616,308,308,12,6,6,-1458.0847848377512,-723.1923161484463,-734.8924686893048,2940.1695696755023,1458.3846322968925,1481.7849373786096,2993.2485332379047,1480.765230994734,1504.165536076451,616,308,308,12,6,6,1177.0088733790285,592.7677545131478,584.2411188658806,-2330.017746758057,-1173.5355090262956,-1156.4822377317612,-2276.9387831956547,-1151.1549103284542,-1134.1016390339198,2023-09-17 06:18:57.416066+00:00,2023-09-17 06:19:37.186771+00:00,0 days 00:00:39.770953099,2023-09-17 06:18:57.449594+00:00,2023-09-17 06:19:19.869877+00:00,0 days 00:00:22.420209
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,True,bi_d,unmark,0.0125,0.0125,0.714771715381476,,,0.7060422112866802,0.0372331274155704,0.0297029151086481,,,,,0.477247304763238,0.0917812174817777,0.0048917513473652,0.0075807517247386,,,,,0.0035653535577315,0.0036744723589164,12311,308,154,154,616,308,308,8,4,4,-290.0935405754444,-132.1246269873409,-157.96891358810342,596.1870811508888,272.2492539746818,323.93782717620684,631.573056859157,287.16965310657605,338.8582263081011,308,154,154,4,2,2,-1465.6220539484548,-723.9342382695754,-741.6878156788794,2939.2441078969096,1451.8684765391508,1487.3756313577587,2954.164507028804,1457.942381743978,1493.449536562586,308,154,154,4,2,2,1175.5285133730104,591.8096112822345,583.7189020907759,-2343.0570267460207,-1179.619222564469,-1163.437804181552,-2328.1366276141266,-1173.5453173596418,-1157.3638989767246,2023-09-17 06:17:55.158520+00:00,2023-09-17 06:18:13.416723+00:00,0 days 00:00:18.258180699,2023-09-17 06:17:55.207062+00:00,2023-09-17 06:18:05.598499+00:00,0 days 00:00:10.391386499
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,True,ci,mark,0.0125,0.0125,0.5478973162554884,0.2295643881042729,0.5478973162554884,0.2295643881042729,0.0824576629424668,0.0185070933272821,,,,,0.4193160253948683,-0.1143338375989089,0.0043440100337138,0.0055857224096593,0.018382492906825,0.0613808887260954,0.4964174816658423,0.826573802412834,0.0027817286955029,0.0027817286955029,12311,308,154,154,616,308,308,12,12,12,-212.7376463174824,-134.0569528201488,-78.68069349733366,449.4752926349647,292.1139056402976,181.36138699466733,502.55425619736695,336.8751030359805,226.1225843903502,616,308,308,12,12,12,-1402.488030000624,-727.496531996619,-674.9914980040049,2828.976060001248,1478.993063993238,1373.98299600801,2882.05502356365,1523.754261388921,1418.7441934036929,616,308,308,12,12,12,1189.7503836831415,593.4395791764701,596.3108045066713,-2355.500767366283,-1162.8791583529403,-1168.6216090133423,-2302.4218038038807,-1118.1179609572573,-1123.8604116176596,2023-09-17 06:19:37.188773+00:00,2023-09-17 06:20:16.536113+00:00,0 days 00:00:39.347584400,2023-09-17 06:19:37.222300+00:00,2023-09-17 06:19:59.439910+00:00,0 days 00:00:22.217514099
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,True,ci,unmark,0.0125,0.0125,0.553526136589174,0.2397600057383526,0.553526136589174,0.2397600057383526,0.0755439462468206,0.0173229680292571,,,,,0.477247304763238,0.0917812174817777,0.0048917513473652,0.0075807517247386,,,,,0.0025839232209059,0.0025839232209059,12311,308,154,154,616,308,308,8,6,6,-229.2277655283656,-134.57691350043854,-94.65085202792692,474.4555310567312,281.1538270008771,201.30170405585383,509.84150676499934,303.5344256987185,223.6823027536953,308,154,154,4,4,4,-1404.756278901376,-726.3865247826731,-678.3697541187029,2817.512557802752,1460.773049565346,1364.7395082374055,2832.432956934646,1472.920859975001,1376.8873186470605,308,154,154,4,2,2,1175.5285133730104,591.8096112822345,583.7189020907759,-2343.0570267460207,-1179.619222564469,-1163.437804181552,-2328.1366276141266,-1173.5453173596418,-1157.3638989767246,2023-09-17 06:18:13.419225+00:00,2023-09-17 06:18:26.331330+00:00,0 days 00:00:12.912242300,2023-09-17 06:18:13.460260+00:00,2023-09-17 06:18:18.460561+00:00,0 days 00:00:05.000253099
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,True,ci_s,mark,0.0125,0.0125,0.3709179893148303,0.3709179893148303,0.3709179893148303,0.3709179893148303,0.0622128823984542,0.0622128823984542,,,,,0.246524857216612,0.246524857216612,0.0046025443656369,0.0046025443656369,0.0401360846868936,0.0401360846868936,0.723166423259833,0.723166423259833,0.0032270502671292,0.0032270502671292,12311,308,154,154,616,308,308,6,6,6,-239.1347854939154,-142.55294424192346,-96.58184125199205,490.2695709878308,297.1058884838469,205.1636825039841,516.809052769032,319.48648718168835,227.54428120182556,616,308,308,6,6,6,-1418.3156932253555,-732.729056762529,-685.5866364628266,2848.631386450711,1477.458113525058,1383.1732729256532,2875.170868231912,1499.8387122228994,1405.5538716234946,616,308,308,6,6,6,1179.18090773144,590.1761125206056,589.0047952108346,-2346.3618154628803,-1168.352225041211,-1166.0095904216691,-2319.822333681679,-1145.9716263433695,-1143.6289917238278,2023-09-17 06:18:45.037418+00:00,2023-09-17 06:18:57.414565+00:00,0 days 00:00:12.376974500,2023-09-17 06:18:45.073950+00:00,2023-09-17 06:18:52.930708+00:00,0 days 00:00:07.856535699
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,True,ci_s,unmark,0.0125,0.0125,0.3772436150082538,0.3772436150082538,0.3772436150082538,0.3772436150082538,0.059346775722033,0.059346775722033,,,,,0.3119013592872416,0.3119013592872416,0.0060001272608097,0.0060001272608097,,,,,0.0030689096247936,0.0030689096247936,12311,308,154,154,616,308,308,4,4,4,-250.95428185139824,-143.0409371212627,-107.91334473013558,509.9085637027965,294.0818742425254,223.82668946027115,527.6015515569306,309.00227337441964,238.74708859216545,308,154,154,2,2,2,-1422.598281548109,-733.3145726176845,-689.2837089304246,2849.196563096218,1470.629145235369,1382.5674178608492,2856.6567626621654,1476.7030504401962,1388.6413230656765,308,154,154,2,2,2,1171.6439996967108,590.2736354964218,581.370364200289,-2339.2879993934216,-1176.5472709928436,-1158.740728400578,-2331.8277998274743,-1170.4733657880165,-1152.6668231957508,2023-09-17 06:17:48.288111+00:00,2023-09-17 06:17:55.157019+00:00,0 days 00:00:06.868733100,2023-09-17 06:17:48.317136+00:00,2023-09-17 06:17:53.010673+00:00,0 days 00:00:04.693480400
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,bi,mark,0.0105237000682911,0.0105237000682968,0.4912427776288157,0.1646480208224126,0.571659275763265,0.2642255599056253,0.0818274360526238,0.0175754845236301,,,,,0.414026957161196,-0.1132692131869711,0.0043039647177611,0.0054977049995333,0.0205560047697953,0.0583444847833863,0.4967882715734856,1.02358943051877,0.0036213020278374,0.001727098766083,12311,308,154,154,616,308,308,16,16,16,-210.2099475979203,-133.0525485637013,-77.15739903421888,452.4198951958406,298.1050971274026,186.31479806843777,523.1918466123769,357.7866936549798,245.99639459601497,616,308,308,16,16,16,-1399.828182182086,-726.5105147349989,-673.3176674470872,2831.656364364172,1485.0210294699978,1378.6353348941743,2902.4283157807085,1544.7026259975748,1438.3169314217514,616,308,308,16,16,16,1189.6182345841655,593.4579661712976,596.1602684128683,-2347.2364691683315,-1154.9159323425952,-1160.3205368257366,-2276.464517751795,-1095.234335815018,-1100.6389402981597,2023-09-17 06:25:57.379259+00:00,2023-09-17 06:27:02.559818+00:00,0 days 00:01:05.180160600,2023-09-17 06:25:57.425798+00:00,2023-09-17 06:26:32.838256+00:00,0 days 00:00:35.412248899
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,bi,unmark,0.0105236997108537,0.0105236997018193,0.5102341916574641,0.1712657257719746,0.5659798381421938,0.2862270123837875,0.0746554804200583,0.016634145972976,,,,,0.477247304763238,0.0917812174817777,0.0048917513473652,0.0075807517247386,,,,,0.0033517992284019,0.0015553307179373,12311,308,154,154,616,308,308,12,7,7,-226.96321633971863,-133.56203661926543,-93.40117972045311,477.9264326794373,281.12407323853085,200.80235944090623,531.0053962418395,307.2347717193459,226.91305792172125,308,154,154,8,5,5,-1402.491729712729,-725.3716479015,-677.120081811229,2820.983459425458,1460.743295803,1364.240163622458,2850.8242576892467,1475.928058815068,1379.4249266345262,308,154,154,4,2,2,1175.5285133730104,591.8096112822345,583.7189020907759,-2343.0570267460207,-1179.619222564469,-1163.437804181552,-2328.1366276141266,-1173.5453173596418,-1157.3638989767246,2023-09-17 06:23:30.212186+00:00,2023-09-17 06:23:57.349026+00:00,0 days 00:00:27.136713700,2023-09-17 06:23:30.254723+00:00,2023-09-17 06:23:40.072167+00:00,0 days 00:00:09.817470199
