tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,dist,bound,df,nc,T,N_data_H_B,N_params_H_B,log_L_H_B,AIC_H_B,BIC_H_B,opt_start,opt_end,opt_delta
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,True,ci,mark,t,both,7.171271727577666,,12311,12003,1,41480.23678922599,-82958.47357845199,-82951.08066655447,2023-09-23 14:15:52.196791+00:00,2023-09-23 14:15:53.549951+00:00,0 days 00:00:01.353166600
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,True,ci,unmark,norm,both,,,12311,12003,0,41108.52899871396,-82217.05799742792,-82217.05799742792,2023-09-23 14:16:30.323498+00:00,2023-09-23 14:16:30.323498+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,True,ci,unmark,t,both,7.260269103309865,,12311,12003,1,41487.00743190666,-82972.01486381333,-82964.6219519158,2023-09-23 14:16:51.992585+00:00,2023-09-23 14:16:53.443830+00:00,0 days 00:00:01.451057600
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,True,ci_s,mark,norm,both,,,12311,12003,0,41069.0776526753,-82138.1553053506,-82138.1553053506,2023-09-23 14:17:25.151029+00:00,2023-09-23 14:17:25.151029+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,True,ci_s,mark,t,both,7.012641404063006,,12311,12003,1,41458.677635641245,-82915.35527128249,-82907.96235938497,2023-09-23 14:17:47.546240+00:00,2023-09-23 14:17:49.036018+00:00,0 days 00:00:01.489936900
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,True,ci_s,unmark,norm,both,,,12311,12003,0,41076.53892381572,-82153.07784763144,-82153.07784763144,2023-09-23 14:18:24.340803+00:00,2023-09-23 14:18:24.340803+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,True,ci_s,unmark,t,both,7.063692498568024,,12311,12003,1,41464.631884466304,-82927.26376893261,-82919.87085703509,2023-09-23 14:18:45.991375+00:00,2023-09-23 14:18:47.494666+00:00,0 days 00:00:01.502862099
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,bi,mark,norm,both,,,12311,12003,0,41101.64964298338,-82203.29928596676,-82203.29928596676,2023-09-23 14:22:13.758102+00:00,2023-09-23 14:22:13.758102+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,bi,mark,t,both,9.317864462126597,,12311,12003,1,41369.151874433286,-82736.30374886657,-82728.91083696905,2023-09-23 14:22:41.965300+00:00,2023-09-23 14:22:43.457079+00:00,0 days 00:00:01.491499200
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,bi,unmark,norm,both,,,12311,12003,0,41115.678145042286,-82231.35629008457,-82231.35629008457,2023-09-23 14:23:21.028309+00:00,2023-09-23 14:23:21.028309+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,bi,unmark,t,both,9.511706640390695,,12311,12003,1,41377.875936959164,-82753.75187391833,-82746.35896202081,2023-09-23 14:23:42.990650+00:00,2023-09-23 14:23:44.654076+00:00,0 days 00:00:01.663316299
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,bi_d,mark,norm,both,,,12311,12003,0,40928.34070959274,-81856.68141918548,-81856.68141918548,2023-09-23 14:24:17.511762+00:00,2023-09-23 14:24:17.511762+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,bi_d,mark,norm,left,,,12311,12003,1,41034.13252105344,-82066.26504210688,-82058.87213020936,2023-09-23 14:24:39.319969+00:00,2023-09-23 14:24:39.319969+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,bi_d,mark,norm,right,,,12311,12003,0,40975.84757665492,-81951.69515330985,-81951.69515330985,2023-09-23 14:24:52.137465+00:00,2023-09-23 14:24:52.137465+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,bi_d,mark,t,both,8.959755611533211,,12311,12003,1,41180.73857271315,-82359.4771454263,-82352.08423352877,2023-09-23 14:25:03.454172+00:00,2023-09-23 14:25:05.114096+00:00,0 days 00:00:01.659939300
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,bi_d,mark,t,left,7.077372462382651,,12311,12003,0,41409.63506323812,-82819.27012647624,-82819.27012647624,2023-09-23 14:25:37.630489+00:00,2023-09-23 14:25:39.132778+00:00,0 days 00:00:01.502520
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,bi_d,mark,t,right,6.390772806184314,,12311,12003,1,41404.44358353385,-82806.8871670677,-82799.49425517018,2023-09-23 14:26:01.206213+00:00,2023-09-23 14:26:02.267624+00:00,0 days 00:00:01.061294299
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,bi_d,unmark,norm,both,,,12311,12003,0,40927.00901402773,-81854.01802805546,-81854.01802805546,2023-09-23 14:26:21.124799+00:00,2023-09-23 14:26:21.124799+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,bi_d,unmark,norm,left,,,12311,12003,1,41036.89173882478,-82071.78347764956,-82064.39056575204,2023-09-23 14:26:40.838711+00:00,2023-09-23 14:26:40.838711+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,bi_d,unmark,norm,right,,,12311,12003,0,41002.49812771907,-82004.99625543813,-82004.99625543813,2023-09-23 14:26:52.728911+00:00,2023-09-23 14:26:52.728911+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,bi_d,unmark,t,both,9.579637331626431,,12311,12003,1,41155.52284786628,-82309.04569573257,-82301.65278383504,2023-09-23 14:27:02.531819+00:00,2023-09-23 14:27:04.196247+00:00,0 days 00:00:01.664525499
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,bi_d,unmark,t,left,7.1138272703742045,,12311,12003,0,41410.31475033253,-82820.62950066506,-82820.62950066506,2023-09-23 14:27:33.553430+00:00,2023-09-23 14:27:35.216857+00:00,0 days 00:00:01.663685799
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,bi_d,unmark,t,right,6.567187509939263,,12311,12003,1,41422.89035994534,-82843.78071989068,-82836.38780799316,2023-09-23 14:27:55.637876+00:00,2023-09-23 14:27:56.725808+00:00,0 days 00:00:01.087924600
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,ci,mark,norm,both,,,12311,12003,0,41124.37876163983,-82248.75752327967,-82248.75752327967,2023-09-23 14:28:13.671345+00:00,2023-09-23 14:28:13.671345+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,ci,mark,t,both,7.415145793719811,,12311,12003,1,41489.53013972555,-82977.0602794511,-82969.66736755359,2023-09-23 14:28:39.220761+00:00,2023-09-23 14:28:40.673007+00:00,0 days 00:00:01.452152299
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,ci,unmark,norm,both,,,12311,12003,0,41135.08936664362,-82270.17873328723,-82270.17873328723,2023-09-23 14:29:17.721288+00:00,2023-09-23 14:29:17.721288+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,ci,unmark,t,both,7.508279056261929,,12311,12003,1,41496.42642655638,-82990.85285311277,-82983.45994121525,2023-09-23 14:29:39.817242+00:00,2023-09-23 14:29:41.269489+00:00,0 days 00:00:01.452039900
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,ci_s,mark,norm,both,,,12311,12003,0,41067.42504478272,-82134.85008956544,-82134.85008956544,2023-09-23 14:30:13.639255+00:00,2023-09-23 14:30:13.639255+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,ci_s,mark,t,both,6.99945706636305,,12311,12003,1,41458.04564387257,-82914.09128774513,-82906.69837584761,2023-09-23 14:30:36.272170+00:00,2023-09-23 14:30:37.779965+00:00,0 days 00:00:01.507955499
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,ci_s,unmark,norm,both,,,12311,12003,0,41074.07094250082,-82148.14188500163,-82148.14188500163,2023-09-23 14:31:14.073597+00:00,2023-09-23 14:31:14.073597+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,ci_s,unmark,t,both,7.044120481551969,,12311,12003,1,41463.66952010593,-82925.33904021185,-82917.94612831433,2023-09-23 14:31:35.813747+00:00,2023-09-23 14:31:37.321541+00:00,0 days 00:00:01.507681199
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,bi,mark,norm,both,,,12311,11695,0,40911.27813491788,-81822.55626983575,-81822.55626983575,2023-09-23 14:35:23.025153+00:00,2023-09-23 14:35:23.025153+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,bi,mark,t,both,10.47929087728494,,12311,11695,1,41033.19787070997,-82064.39574141994,-82057.02882474092,2023-09-23 14:35:53.283611+00:00,2023-09-23 14:35:55.186743+00:00,0 days 00:00:01.903233899
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,bi,unmark,norm,both,,,12311,11695,0,40926.23738890709,-81852.47477781418,-81852.47477781418,2023-09-23 14:36:34.050582+00:00,2023-09-23 14:36:34.050582+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,bi,unmark,t,both,9.361638303684334,,12311,11695,1,41072.978411988486,-82143.95682397697,-82136.58990729795,2023-09-23 14:36:53.445720+00:00,2023-09-23 14:36:54.903470+00:00,0 days 00:00:01.457637499
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,bi_d,mark,norm,both,,,12311,11695,0,40753.26378529094,-81506.52757058188,-81506.52757058188,2023-09-23 14:37:24.296684+00:00,2023-09-23 14:37:24.296684+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,bi_d,mark,norm,left,,,12311,11695,1,40858.94347153083,-81715.88694306166,-81708.52002638264,2023-09-23 14:37:49.731502+00:00,2023-09-23 14:37:49.731502+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,bi_d,mark,norm,right,,,12311,11695,0,40799.298804271646,-81598.59760854329,-81598.59760854329,2023-09-23 14:38:04.469144+00:00,2023-09-23 14:38:04.469144+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,bi_d,mark,t,both,9.705781515567727,,12311,11695,1,40875.25296409372,-81748.50592818744,-81741.13901150842,2023-09-23 14:38:16.958357+00:00,2023-09-23 14:38:18.792932+00:00,0 days 00:00:01.834526900
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,bi_d,mark,t,left,7.231925710951857,,12311,11695,0,41062.95407582071,-82125.90815164142,-82125.90815164142,2023-09-23 14:38:54.149761+00:00,2023-09-23 14:38:55.607012+00:00,0 days 00:00:01.456940
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,bi_d,mark,t,right,6.485110437595967,,12311,11695,1,41035.58955269259,-82069.17910538518,-82061.81218870616,2023-09-23 14:39:19.767237+00:00,2023-09-23 14:39:20.900208+00:00,0 days 00:00:01.132650800
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,bi_d,unmark,norm,both,,,12311,11695,0,40746.803060129794,-81493.60612025959,-81493.60612025959,2023-09-23 14:39:40.450479+00:00,2023-09-23 14:39:40.450479+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,bi_d,unmark,norm,left,,,12311,11695,1,40858.05637327918,-81714.11274655836,-81706.74582987934,2023-09-23 14:39:58.679616+00:00,2023-09-23 14:39:58.679616+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,bi_d,unmark,norm,right,,,12311,11695,0,40793.31197433025,-81586.6239486605,-81586.6239486605,2023-09-23 14:40:10.183986+00:00,2023-09-23 14:40:10.183986+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,bi_d,unmark,t,both,10.109934283088268,,12311,11695,1,40862.09787564242,-81722.19575128485,-81714.82883460583,2023-09-23 14:40:19.710658+00:00,2023-09-23 14:40:21.535723+00:00,0 days 00:00:01.824876899
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,bi_d,unmark,t,left,7.176029156704636,,12311,11695,0,41065.19457918292,-82130.38915836584,-82130.38915836584,2023-09-23 14:40:48.746565+00:00,2023-09-23 14:40:50.192806+00:00,0 days 00:00:01.446280699
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,bi_d,unmark,t,right,6.577128315729016,,12311,11695,1,41027.12379873855,-82052.2475974771,-82044.88068079807,2023-09-23 14:41:09.749082+00:00,2023-09-23 14:41:10.907575+00:00,0 days 00:00:01.158709100
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,ci,mark,norm,both,,,12311,11695,0,40957.15377729131,-81914.30755458261,-81914.30755458261,2023-09-23 14:41:27.369196+00:00,2023-09-23 14:41:27.369196+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,ci,mark,t,both,8.194512937924125,,12311,11695,1,41133.55715145947,-82265.11430291894,-82257.74738623992,2023-09-23 14:41:55.791077+00:00,2023-09-23 14:41:57.512554+00:00,0 days 00:00:01.721502700
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,ci,unmark,norm,both,,,12311,11695,0,40955.561776414695,-81911.12355282939,-81911.12355282939,2023-09-23 14:42:35.669287+00:00,2023-09-23 14:42:35.669287+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,ci,unmark,t,both,8.27195932797758,,12311,11695,1,41130.60712796765,-82259.2142559353,-82251.84733925627,2023-09-23 14:42:54.737643+00:00,2023-09-23 14:42:56.561708+00:00,0 days 00:00:01.824095600
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,ci_s,mark,norm,both,,,12311,11695,0,40925.42796386025,-81850.8559277205,-81850.8559277205,2023-09-23 14:43:24.616774+00:00,2023-09-23 14:43:24.616774+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,ci_s,mark,t,both,7.783477381620544,,12311,11695,1,41113.71943911465,-82225.4388782293,-82218.07196155027,2023-09-23 14:43:49.614719+00:00,2023-09-23 14:43:51.428774+00:00,0 days 00:00:01.814073900
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,ci_s,unmark,norm,both,,,12311,11695,0,40924.23238290292,-81848.46476580584,-81848.46476580584,2023-09-23 14:44:28.130758+00:00,2023-09-23 14:44:28.130758+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,ci_s,unmark,t,both,7.862957575093443,,12311,11695,1,41111.02703028476,-82220.05406056951,-82212.6871438905,2023-09-23 14:44:47.174095+00:00,2023-09-23 14:44:48.908082+00:00,0 days 00:00:01.734322199
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,False,bi,mark,norm,both,,,12311,11695,0,40938.55885804012,-81877.11771608025,-81877.11771608025,2023-09-23 14:48:34.801858+00:00,2023-09-23 14:48:34.801858+00:00,0 days 00:00:00
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,False,bi,mark,t,both,10.6365532632848,,12311,11695,1,41057.73408588584,-82113.46817177167,-82106.10125509265,2023-09-23 14:49:05.538224+00:00,2023-09-23 14:49:07.460873+00:00,0 days 00:00:01.922574999
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,False,bi,unmark,norm,both,,,12311,11695,0,40952.3577139156,-81904.7154278312,-81904.7154278312,2023-09-23 14:49:46.896202+00:00,2023-09-23 14:49:46.896202+00:00,0 days 00:00:00
