tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,a_lambda_1,a_lambda_2,gamma_1_1,gamma_1_2,gamma_2_1,gamma_2_2,beta_1,beta_2,nu_1,nu_2,omega_1,omega_2,xi_1,xi_2,varsigma_1,varsigma_2,eta_1,eta_2,alpha_1,alpha_2,mu_1,mu_2
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,ci,mark,0.0022393141311642,0.0022393141311642,0.057367964579646,0.0574103131413121,0.057367964579646,0.0574103131413121,0.0160752368867265,0.0058561494184155,,,,,0.1117280829806911,0.0846659113712708,0.0007008523315542,0.0008993008226383,0.0128337941436497,0.0150574461596603,0.2604505906790447,1.1428362577716586,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,ci,unmark,0.0023288934303783,0.0023288934303783,0.0554885084624972,0.0531732058467645,0.0554885084624972,0.0531732058467645,0.0141942581259089,0.0054423035235448,,,,,0.1173805240547197,0.0910009927277996,0.0006707358892996,0.0009160543831672,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,ci_s,mark,0.0029550807768646,0.0029550807768646,0.0297837767710842,0.0297837767710842,0.0297837767710842,0.0297837767710842,0.0096811392774727,0.0096811392774727,,,,,0.0686670831579722,0.0686670831579722,0.0005758909016083,0.0005758909016083,0.012564249023309,0.012564249023309,0.3543664658340258,0.3543664658340258,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0228185454002626,0.0233660410369407,False,False,SLSQP,False,ci_s,unmark,0.0029904169210383,0.0029904169210383,0.0284956393750083,0.0284956393750083,0.0284956393750083,0.0284956393750083,0.0091932330993614,0.0091932330993614,,,,,0.0733133637641114,0.0733133637641114,0.0005461167239048,0.0005461167239048,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,bi,mark,,,0.0975545979443603,0.158486555606946,0.07088386608733,0.0549899874661445,0.0152901480340392,0.0016061626885348,,,,,0.0685844019666182,0.0120685621582794,0.0004032457314999,0.0004253739811776,0.00698152206524,0.0086477188578507,0.1462975539191277,26.77674780851335,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,bi,unmark,,,0.0545447308794497,0.0640345830035975,0.052645324398932,0.0595249819736526,0.0105602628302459,0.0042069587687847,,,,,0.072404373229653,0.0673625547567876,0.0004346660800821,0.0005719377713875,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,bi_d,mark,,,0.0437857637600324,,,0.0506205258259359,0.0074188574423955,0.0045415848796787,,,,,0.0712957086037623,0.0640778680391681,0.0004663739981575,0.0006448159077885,0.008538696654022,0.0108259231454161,0.3035155227812103,7.8565361844437245,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,bi_d,unmark,,,0.0431575005778497,,,0.0457699288597829,0.0073086612150425,0.0045564832489017,,,,,0.072404373229653,0.0673625547567876,0.0004346660800821,0.0005719377713875,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,ci,mark,,,0.0424488502218453,0.0470729303026928,0.0424488502218453,0.0470729303026928,0.0110424931948458,0.0038913901962559,,,,,0.067957406016568,0.018341666491383,0.0004645447459294,0.0004191824382718,0.0075518109890487,0.0087620980438378,0.2947917367054418,0.623466014722546,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,ci,unmark,,,0.0410088854419923,0.0460090842114232,0.0410088854419923,0.0460090842114232,0.0105481920469286,0.0041042090265673,,,,,0.072404373229653,0.0673625547567876,0.0004346660800821,0.0005719377713875,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,ci_s,mark,,,0.0146073211737884,0.0146073211737884,0.0146073211737884,0.0146073211737884,0.0067059470559015,0.0067059470559015,,,,,0.0447919671198104,0.0447919671198104,0.0003619006340911,0.0003619006340911,0.006758116395586,0.006758116395586,0.3973585807890638,0.3973585807890638,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,True,ci_s,unmark,,,0.0140795026844943,0.0140795026844943,0.0140795026844943,0.0140795026844943,0.0064126702709873,0.0064126702709873,,,,,0.0481568911320556,0.0481568911320556,0.0003435702321637,0.0003435702321637,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,False,bi,mark,0.0040678632454919,0.004207880190228,0.0638480001322413,0.0676800698311165,0.0618781494473995,0.0588534183635131,0.0107963581483907,0.0037759979314795,,,,,0.0673001669948224,0.004982488954085,0.0004537413127564,0.0004322637168321,0.0081512520239549,0.0089978812235338,0.2668219328738985,6.57229555018883,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,False,bi,unmark,0.0043963147085606,0.0044510870652255,0.0578555046933385,0.0630751238657205,0.0593223419964177,0.0608954732118751,0.0105302932896237,0.0041714086710274,,,,,0.072404373229653,0.0673625547567876,0.0004346660800821,0.0005719377713875,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,False,bi_d,mark,0.0038794484698078,0.0039011736631331,0.0541886935824867,,,0.0625019466890886,0.007375034244047,0.0045135820538144,,,,,0.0694667684269817,0.0609407213968694,0.0004607008720783,0.0006293155593191,0.0088122677875181,0.0108692830942523,0.2982150572387509,6.522957580243568,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,False,bi_d,unmark,0.0038624592936518,0.0041677736840379,0.0530620833209907,,,0.055441799492648,0.007223918420388,0.0045459015274129,,,,,0.072404373229653,0.0673625547567876,0.0004346660800821,0.0005719377713875,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,False,ci,mark,0.0043528477215492,0.0043528477215492,0.0462887554352658,0.0489125426492213,0.0462887554352658,0.0489125426492213,0.011213973311866,0.003755959287021,,,,,0.06785046110042,0.0080443379043644,0.000467085461178,0.0004379897140797,0.0077319658083218,0.0089791482651714,0.2942357240369943,1.2058397878076563,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,False,ci,unmark,0.0044456840522029,0.0044456840522029,0.0432710599613022,0.0456814702858385,0.0432710599613022,0.0456814702858385,0.0105175848045171,0.004165839581819,,,,,0.072404373229653,0.0673625547567876,0.0004346660800821,0.0005719377713875,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,False,ci_s,mark,0.0055051287145738,0.0055051287145738,0.0232336008391614,0.0232336008391614,0.0232336008391614,0.0232336008391614,0.006693576345771,0.006693576345771,,,,,0.0447431876180742,0.0447431876180742,0.0003636743889293,0.0003636743889293,0.006767743148277,0.006767743148277,0.3935343225175507,0.3935343225175507,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0186380333454361,0.018846872857487,False,False,SLSQP,False,ci_s,unmark,0.0056159513594945,0.0056159513594945,0.0218523030674766,0.0218523030674766,0.0218523030674766,0.0218523030674766,0.0064137814333909,0.0064137814333909,,,,,0.0481568911320556,0.0481568911320556,0.0003435702321637,0.0003435702321637,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0160257715481619,0.0165004365410529,False,False,SLSQP,True,bi,mark,,,0.0515166049863944,0.0630007220201746,0.0471860892800155,0.0540120511821213,0.0109512951041586,0.0036393972448286,,,,,0.0482423288813044,0.0247130366596287,0.0003819850237302,0.0003498922787077,0.0064542155829173,0.0063099125406866,0.2473182781109137,1.4216840626249654,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0160257715481619,0.0165004365410529,False,False,SLSQP,True,bi,unmark,,,0.0542527861079135,0.0644519249423214,0.0512776203313071,0.0589756439884296,0.0108117593203025,0.0038482647614612,,,,,0.0529208739596958,0.0560541335225945,0.0003571552076995,0.0004216599708777,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0160257715481619,0.0165004365410529,False,False,SLSQP,True,bi_d,mark,,,0.039344551290703,,,0.0432882551603058,0.0063253553117384,0.0040026999597246,,,,,0.0499801406634251,0.0539592988562482,0.0003741000331837,0.0004706251341646,0.0067906929514429,0.0076640373547972,0.3011738297528088,2.890222891438539,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0160257715481619,0.0165004365410529,False,False,SLSQP,True,bi_d,unmark,,,0.0380692840793401,,,0.0397586677097897,0.0055605331475202,0.0038157838271686,,,,,0.0529208739596958,0.0560541335225945,0.0003571552076995,0.0004216599708777,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0160257715481619,0.0165004365410529,False,False,SLSQP,True,ci,mark,,,0.0393671165128701,0.0468982471324463,0.0393671165128701,0.0468982471324463,0.0109862205008214,0.0034841433833153,,,,,0.0481311616095239,0.0167297540054267,0.0003867661333034,0.0003300975513614,0.006182993607468,0.0063212077072818,0.2491148635641964,1.1109122656106505,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0160257715481619,0.0165004365410529,False,False,SLSQP,True,ci,unmark,,,0.0413156292457903,0.047092151043429,0.0413156292457903,0.047092151043429,0.0107007349715469,0.0039335044275394,,,,,0.0529208739596958,0.0560541335225945,0.0003571552076995,0.0004216599708777,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0160257715481619,0.0165004365410529,False,False,SLSQP,True,ci_s,mark,,,0.0132235929165938,0.0132235929165938,0.0132235929165938,0.0132235929165938,0.0059679308478423,0.0059679308478423,,,,,0.0332020808118596,0.0332020808118596,0.000273127217448,0.000273127217448,0.0048814834265671,0.0048814834265671,0.3536895345308392,0.3536895345308392,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0160257715481619,0.0165004365410529,False,False,SLSQP,True,ci_s,unmark,,,0.0126974691492037,0.0126974691492037,0.0126974691492037,0.0126974691492037,0.0055290840295802,0.0055290840295802,,,,,0.0377786559901559,0.0377786559901559,0.0002689433425287,0.0002689433425287,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0160257715481619,0.0165004365410529,False,False,SLSQP,False,bi,mark,0.0050511443735093,0.0052331627593951,0.0530694177124328,0.0620879394228664,0.0435036545464275,0.0390984373537635,0.0109559312706505,0.0035530401065689,,,,,0.0432684232447619,0.0729758936134292,0.0003753674816843,0.0002452549196638,0.006707595083024,0.0065107425442096,0.0766661685765966,1.3428707998598386,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0160257715481619,0.0165004365410529,False,False,SLSQP,False,bi,unmark,0.0056549081619369,0.0057088569779585,0.0555186688367999,0.0642842454172878,0.0558500493452243,0.0589818195996126,0.0107060081858095,0.0037840967605607,,,,,0.0529208739596958,0.0560541335225945,0.0003571552076995,0.0004216599708777,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0160257715481619,0.0165004365410529,False,False,SLSQP,False,bi_d,mark,0.0048706157356365,0.0052442506923159,0.0469810664370597,,,0.0528078373431097,0.0063175306548945,0.0039402791593819,,,,,0.0487365208789502,0.0514605511917687,0.0003659304891969,0.0004611491418553,0.0070393360765589,0.0077931797540029,0.2978883882521827,2.9329665535738405,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0160257715481619,0.0165004365410529,False,False,SLSQP,False,bi_d,unmark,0.0051002528944802,0.0055930375459726,0.0457473658599526,,,0.0472570086604938,0.0054651619763641,0.00380493721461,,,,,0.0529208739596958,0.0560541335225945,0.0003571552076995,0.0004216599708777,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0160257715481619,0.0165004365410529,False,False,SLSQP,False,ci,mark,0.0054125053182287,0.0054125053182287,0.0434041999501167,0.0511695717454432,0.0434041999501167,0.0511695717454432,0.0111440584031103,0.0034544279909214,,,,,0.0472277227390609,0.0263663695272343,0.0003858623485357,0.0003381998761132,0.0064237272638876,0.0065451638658548,0.2696602964226487,1.2766207803992309,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0160257715481619,0.0165004365410529,False,False,SLSQP,False,ci,unmark,0.0057292252063052,0.0057292252063052,0.0424726518878083,0.0463589457853753,0.0424726518878083,0.0463589457853753,0.0106786640619313,0.0036119567019802,,,,,0.0529208739596958,0.0560541335225945,0.0003571552076995,0.0004216599708777,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0160257715481619,0.0165004365410529,False,False,SLSQP,False,ci_s,mark,0.0070939686756826,0.0070939686756826,0.0199372268129504,0.0199372268129504,0.0199372268129504,0.0199372268129504,0.0059659391989211,0.0059659391989211,,,,,0.0335335778762571,0.0335335778762571,0.0002768521209537,0.0002768521209537,0.0049361382005038,0.0049361382005038,0.3529060333362753,0.3529060333362753,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0160257715481619,0.0165004365410529,False,False,SLSQP,False,ci_s,unmark,0.007698968345082,0.007698968345082,0.0188448524740857,0.0188448524740857,0.0188448524740857,0.0188448524740857,0.0054926489988509,0.0054926489988509,,,,,0.0377786559901559,0.0377786559901559,0.0002689433425287,0.0002689433425287,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.05,0.05,left,right,0.0,0.0,-0.0143201751631907,0.0146195774319672,False,False,SLSQP,True,bi,mark,,,0.0524934974071486,0.0669436940413904,0.0452558320219625,0.0556398516409792,0.0098497031037369,0.0035854010993321,,,,,0.0397225870525062,0.0617180408991208,0.000331643585767,0.0003839016772061,0.0048151587079549,0.0054439486583803,0.2556893769089578,1.916784085854189,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.05,0.05,left,right,0.0,0.0,-0.0143201751631907,0.0146195774319672,False,False,SLSQP,True,bi,unmark,,,0.0488240814102739,0.0584275905164746,0.0487391909254656,0.0571348856359207,0.0093775456977606,0.0034761028151843,,,,,0.0430636182453487,0.04404593065154,0.0003042812360943,0.0003564830452595,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.05,0.05,left,right,0.0,0.0,-0.0143201751631907,0.0146195774319672,False,False,SLSQP,True,bi_d,mark,,,0.0374890425179604,,,0.0437881792359798,0.0065262249537731,0.0034370097179561,,,,,0.0387546005735713,0.043172645946002,0.0003158702298123,0.0004003017693794,0.0048364848339146,0.0057599463031961,0.2458639991910113,6.411597348967134,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.05,0.05,left,right,0.0,0.0,-0.0143201751631907,0.0146195774319672,False,False,SLSQP,True,bi_d,unmark,,,0.037295498809899,,,0.0380428634313191,0.0065362148048854,0.0031306163518348,,,,,0.0430636182453487,0.04404593065154,0.0003042812360943,0.0003564830452595,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.05,0.05,left,right,0.0,0.0,-0.0143201751631907,0.0146195774319672,False,False,SLSQP,True,ci,mark,,,0.0392171274422907,0.0496456121843931,0.0392171274422907,0.0496456121843931,0.0102330277874558,0.0036684913728028,,,,,0.0390773685511347,0.0485956694327523,0.0003300094133073,0.0003727369516354,0.0046027523810637,0.0052102200780605,0.2640766441285925,2.330090372278025,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.05,0.05,left,right,0.0,0.0,-0.0143201751631907,0.0146195774319672,False,False,SLSQP,True,ci,unmark,,,0.0383355261924117,0.0439267984095278,0.0383355261924117,0.0439267984095278,0.0093609353737882,0.0032936374190318,,,,,0.0430636182453487,0.04404593065154,0.0003042812360943,0.0003564830452595,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.05,0.05,left,right,0.0,0.0,-0.0143201751631907,0.0146195774319672,False,False,SLSQP,True,ci_s,mark,,,0.0127813618179982,0.0127813618179982,0.0127813618179982,0.0127813618179982,0.0053974722288959,0.0053974722288959,,,,,0.0263450224784121,0.0263450224784121,0.0002397480460184,0.0002397480460184,0.0037705436868311,0.0037705436868311,0.3478453281713883,0.3478453281713883,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.05,0.05,left,right,0.0,0.0,-0.0143201751631907,0.0146195774319672,False,False,SLSQP,True,ci_s,unmark,,,0.012138300669172,0.012138300669172,0.012138300669172,0.012138300669172,0.0049275032414796,0.0049275032414796,,,,,0.0302619533072373,0.0302619533072373,0.0002288926293699,0.0002288926293699,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.05,0.05,left,right,0.0,0.0,-0.0143201751631907,0.0146195774319672,False,False,SLSQP,False,bi,mark,0.0067166663270343,0.0069573662602718,0.050614421692975,0.0601953672112126,0.0474125249439723,0.0526291998785884,0.0095202122806269,0.0034702017540185,,,,,0.0378566041708446,0.0524573978648451,0.0003245218543619,0.0003891946631253,0.0049420891935584,0.0053773348143,0.2455757430440239,1.7841009308194045,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.05,0.05,left,right,0.0,0.0,-0.0143201751631907,0.0146195774319672,False,False,SLSQP,False,bi,unmark,0.0073103142755821,0.0076271404154619,0.050414296565311,0.058308709865849,0.0525351541123521,0.0580783347600128,0.0093950252617463,0.0032870023931993,,,,,0.0430636182453487,0.04404593065154,0.0003042812360943,0.0003564830452595,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.05,0.05,left,right,0.0,0.0,-0.0143201751631907,0.0146195774319672,False,False,SLSQP,False,bi_d,mark,0.0055772376052603,0.0064801494270826,0.0429873196228186,,,0.0505673782214771,0.0064596477298328,0.0033587728543697,,,,,0.0383982060766878,0.0400595740229234,0.000314569022459,0.0003984777029696,0.0050431551110096,0.0057951096728278,0.2549975545927043,4.716788914696178,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.05,0.05,left,right,0.0,0.0,-0.0143201751631907,0.0146195774319672,False,False,SLSQP,False,bi_d,unmark,0.0056954431921324,0.0074789512689264,0.0425253741829153,,,0.044253119630505,0.0064695909786465,0.0031086107516109,,,,,0.0430636182453487,0.04404593065154,0.0003042812360943,0.0003564830452595,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.05,0.05,left,right,0.0,0.0,-0.0143201751631907,0.0146195774319672,False,False,SLSQP,False,ci,mark,0.0068432493050738,0.0068432493050738,0.0373363926495582,0.0425825990546168,0.0373363926495582,0.0425825990546168,0.0095577426471529,0.0034129983359408,,,,,0.0376804353271036,0.0330572663534398,0.0003255211838436,0.0003360712185757,0.0045783834902282,0.0051442056184085,0.2350300194972317,1.2212499592784765,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.05,0.05,left,right,0.0,0.0,-0.0143201751631907,0.0146195774319672,False,False,SLSQP,False,ci,unmark,0.0075273129160925,0.0075273129160925,0.0395291712103998,0.0437001035821249,0.0395291712103998,0.0437001035821249,0.0094095800458571,0.003169467030154,,,,,0.0430636182453487,0.04404593065154,0.0003042812360943,0.0003564830452595,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.05,0.05,left,right,0.0,0.0,-0.0143201751631907,0.0146195774319672,False,False,SLSQP,False,ci_s,mark,0.0086965848061532,0.0086965848061532,0.0182734063329009,0.0182734063329009,0.0182734063329009,0.0182734063329009,0.0053675407162771,0.0053675407162771,,,,,0.0254669068050271,0.0254669068050271,0.0002378802798185,0.0002378802798185,0.0038074801824616,0.0038074801824616,0.3613303423176771,0.3613303423176771,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.05,0.05,left,right,0.0,0.0,-0.0143201751631907,0.0146195774319672,False,False,SLSQP,False,ci_s,unmark,0.0096815915469328,0.0096815915469328,0.0173331591157011,0.0173331591157011,0.0173331591157011,0.0173331591157011,0.0050200806729047,0.0050200806729047,,,,,0.0302619533072373,0.0302619533072373,0.0002288926293699,0.0002288926293699,,,,,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.0625,0.0625,left,right,0.0,0.0,-0.013007186587152,0.0132110372258806,False,False,SLSQP,True,bi,mark,,,0.0453498201116552,0.0563976020752612,0.0434066060317307,0.0518208782693992,0.0076545526899728,0.002994640372438,,,,,0.0323617717311765,0.0310077405917298,0.0003111771937393,0.000317956656199,0.0038029382657239,0.0041939491075767,0.2042089520461522,0.731456852073091,,
DJI,NASDAQ,1959-10-02,2008-09-01,0.0625,0.0625,left,right,0.0,0.0,-0.013007186587152,0.0132110372258806,False,False,SLSQP,True,bi,unmark,,,0.0472150760558105,0.0577946553220952,0.0518559317336819,0.0568483690634892,0.0072877878618156,0.0027474452998707,,,,,0.0374817879414212,0.0396074971144683,0.0002710343598257,0.0003188704218229,,,,,,
