tick,exchange,train_start,train_end,opt_method,vol,p,o,q,dist,a_u,xi_y_1,xi_y_2,u_y_1,u_y_2,sigma_y_1,sigma_y_2
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,t,0.0375,0.2208756120005648,0.0463024297117096,-2.0457622740501944,2.0457622740501957,0.5219077327340733,0.5132503637298195
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,norm,0.05,0.1564938048568012,0.0299393411508847,-1.644853626951473,1.6448536269514724,0.5043226994129829,0.4671456768001628
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,t,0.05,0.1660446271332863,0.02375100237462,-1.859548037522843,1.8595480375228424,0.5702836846477983,0.5494169361564263
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,norm,0.05,0.1830923994668999,0.0233264089200831,-1.6448536269514726,1.6448536269514722,0.4721613797191354,0.4642079556403941
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,t,0.05,0.1652172063293668,0.0057865994904609,-1.8595480375228428,1.859548037522842,0.5621273441966084,0.5504816672601912
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,norm,0.0625,0.1415999428440761,0.0077390976079767,-1.5341205443525463,1.5341205443525463,0.5069814175800864,0.4862421036192587
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,t,0.0625,0.1373587386593544,-0.0055371309105522,-1.7133480229380778,1.7133480229380778,0.5901024079615331,0.5839986254396051
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,norm,0.0625,0.1459584660026706,-0.0141418099548024,-1.5341205443525463,1.5341205443525463,0.4993539958064175,0.500119481407097
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,t,0.0625,0.1389462212001294,-0.0198974115495343,-1.713348022938078,1.713348022938078,0.5785570304936122,0.5817990968263587
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,norm,0.075,0.1194272503295688,-0.0121700124804891,-1.4395314709384563,1.4395314709384563,0.5235868159945385,0.5077444314990827
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,t,0.075,0.1308518305120682,-0.0255873045342079,-1.5922214398791408,1.592221439879141,0.5845389441936509,0.6117546393947864
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,norm,0.075,0.1392681713580187,-0.0216254086493666,-1.4395314709384563,1.439531470938456,0.494379413328997,0.5099389002654185
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,t,0.075,0.1321541119788896,-0.0347849207181036,-1.5922214398791406,1.592221439879141,0.5715054592304156,0.6037296199937877
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,norm,0.0875,0.1359316724455083,-0.0318581846379619,-1.3563117453352471,1.3563117453352471,0.4929394003281062,0.531735786119487
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,t,0.0875,0.123050763986517,-0.035884900875694,-1.488271563486625,1.4882715634866244,0.5825088856304265,0.6298142561494964
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,norm,0.0875,0.1209486891549332,-0.0483099298461532,-1.3563117453352471,1.3563117453352471,0.5061991768693821,0.5434207658508564
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,t,0.0875,0.1410403904814846,-0.0604138821541092,-1.4882715634866248,1.4882715634866246,0.5460787563233953,0.6452276288036933
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,norm,0.1,0.1215697042154359,-0.0464551611289222,-1.2815515655446004,1.2815515655446004,0.5004980691669372,0.5528135175591351
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,t,0.1,0.101285476307014,-0.0450969481158628,-1.3968153097434188,1.396815309743419,0.6047337696986439,0.6470326597998722
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,norm,0.1,0.1355086077382838,-0.0580413497313585,-1.2815515655446004,1.2815515655446004,0.4787360934034017,0.5599800108973861
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,t,0.1,0.1111887129047512,-0.0608585615983397,-1.3968153097434188,1.396815309743419,0.5746714727023263,0.651691124716409
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,norm,0.1125,0.1059061956975319,-0.0524506495418457,-1.213339622488518,1.2133396224885171,0.512345559693535,0.56403374838773
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,t,0.1125,0.08704796171116,-0.0508894600762516,-1.3148461673777194,1.3148461673777192,0.6194022049393089,0.6598017782881491
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,norm,0.1125,0.1154797734380293,-0.0653254589151283,-1.213339622488518,1.2133396224885171,0.4931752952468877,0.5738641373391036
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,t,0.1125,0.0944717512736086,-0.0595896398552419,-1.3148461673777194,1.3148461673777192,0.5911180046531945,0.6548775215286347
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,norm,0.125,0.0885473495785115,-0.0479919792673119,-1.150349380376008,1.150349380376008,0.5292080643935915,0.561334579343831
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,t,0.125,0.0784091943750309,-0.0491310081592105,-1.2403182607824692,1.2403182607824692,0.6272248970888245,0.6609069950669193
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,norm,0.125,0.0943717530782389,-0.0601389291217027,-1.150349380376008,1.150349380376008,0.5132908068026858,0.5710185900565109
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,t,0.125,0.0845534791186585,-0.0636972834460871,-1.2403182607824692,1.2403182607824692,0.5996067937000926,0.6656114635166199
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,norm,0.1375,0.0793211876142265,-0.0507762043322464,-1.0916203674341678,1.0916203674341685,0.5373661945076753,0.568016300421857
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,t,0.1375,0.0625670683299557,-0.0589590956079474,-1.1717757885842877,1.1717757885842877,0.6505101347868278,0.6799053960368093
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,norm,0.1375,0.088971731641203,-0.0625207310246784,-1.0916203674341678,1.0916203674341685,0.5151084316447668,0.5775121821929183
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,t,0.1375,0.0701913547134336,-0.0719786993217725,-1.1717757885842877,1.1717757885842877,0.6172396216817146,0.6829723988496295
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,norm,0.15,0.0658641064066048,-0.0581186650117479,-1.0364333894937898,1.0364333894937898,0.5529097079910892,0.5806487986075312
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,t,0.15,0.0544352660436841,-0.0601889236077192,-1.108145444558147,1.1081454445581465,0.6616251046906314,0.6856819516057882
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,norm,0.15,0.0799209227899891,-0.0722687392806877,-1.0364333894937898,1.0364333894937898,0.522674654565237,0.5941375115659782
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,t,0.15,0.0558126531488974,-0.0784780768073208,-1.108145444558147,1.1081454445581465,0.6381949477140739,0.6981172331856922
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,norm,0.1625,0.061194229255257,-0.0603260193462369,-0.984234960446325,0.984234960446325,0.5568160561040661,0.5868714534173171
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,t,0.1625,0.0447271656287441,-0.0624909189069876,-1.048612736754834,1.048612736754834,0.6778476067464473,0.6928226163162533
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,norm,0.1625,0.0586496212549214,-0.0782854231128617,-0.9842349604463247,0.9842349604463247,0.5495883067193481,0.6063348357456321
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,t,0.1625,0.0420345383388527,-0.0742692618143217,-1.048612736754834,1.048612736754834,0.6611364729924218,0.69591001629845
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,norm,0.175,0.0462644678165234,-0.0618026684646827,-0.9345892910734802,0.93458929107348,0.5782924248733736,0.5918817858715867
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,t,0.175,0.0371911251413988,-0.064480196290183,-0.9925445480559236,0.9925445480559228,0.6910246099762188,0.6995745980986363
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,norm,0.175,0.0501604799538183,-0.0760556386570041,-0.93458929107348,0.93458929107348,0.5601079190981326,0.6071471224289355
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,t,0.175,0.0361139926961144,-0.0792173913530283,-0.9925445480559236,0.992544548055923,0.670736129123668,0.7080991941931887
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,norm,0.1875,0.0383701111808837,-0.0690521346222061,-0.887146559018876,0.887146559018876,0.5897479844275413,0.6048047522745084
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,t,0.1875,0.0291443552577023,-0.0681274460488694,-0.939438630186346,0.939438630186346,0.7066735559356062,0.7090144606601629
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,norm,0.1875,0.0367815876653007,-0.0726649874030671,-0.887146559018876,0.887146559018876,0.5803204151289926,0.6059356469953654
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,t,0.1875,0.0277223546476441,-0.0797812367170962,-0.9394386301863462,0.9394386301863462,0.6866370792458849,0.7131903430620996
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,norm,0.2,0.0295938206024318,-0.0654055270555366,-0.8416212335729142,0.8416212335729143,0.6040878054794214,0.602771124686273
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,t,0.2,0.0235167050018813,-0.0722395718832209,-0.888889517766974,0.8888895177669746,0.7182289076423244,0.7193792934577619
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,norm,0.2,0.0301601553777511,-0.078585993808757,-0.8416212335729142,0.8416212335729143,0.5904851573480563,0.6176093887400198
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,t,0.2,0.0224244884021911,-0.0915089004685082,-0.8888895177669742,0.8888895177669746,0.696927000148102,0.7375449837322213
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,norm,0.2125,0.0262682977593784,-0.0694642090321346,-0.7977768461252381,0.7977768461252381,0.6090895335951908,0.6112164494827299
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,t,0.2125,0.018660804040684,-0.0813721064763942,-0.8405648446930499,0.8405648446930497,0.7287005474420953,0.7391664089157844
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,norm,0.2125,0.0246137782833256,-0.0862728801379138,-0.7977768461252382,0.7977768461252382,0.5994660778492028,0.6322775112901685
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,t,0.2125,0.0166979858660354,-0.0888370570587058,-0.8405648446930499,0.8405648446930498,0.7088962547632356,0.7371551295684633
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,norm,0.225,0.0188636644227942,-0.0768342671171448,-0.7554150263604693,0.7554150263604693,0.62258635617929,0.6249440649300881
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,t,0.225,0.0138345371469231,-0.0823674678258331,-0.7941884700484425,0.7941884700484428,0.7399971573414015,0.7447973675417745
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,norm,0.225,0.0210871054271351,-0.0882473279082173,-0.7554150263604693,0.7554150263604693,0.6051888452987809,0.6389875551947463
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,t,0.225,0.0111237064988103,-0.0940866699678745,-0.7941884700484427,0.7941884700484428,0.7212795088393629,0.7507469339213235
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,norm,0.2375,0.014994637538919,-0.0830697927529805,-0.7143674402801876,0.7143674402801873,0.6297021237971145,0.6377259553104943
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,t,0.2375,0.0123656688460976,-0.0849143811549487,-0.7495281896256518,0.7495281896256517,0.7430296819042621,0.753216252327501
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,norm,0.2375,0.0139964388530292,-0.093286905872829,-0.7143674402801876,0.7143674402801873,0.6183681642105214,0.6504072807043622
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,t,0.2375,0.0071172555384213,-0.0984883967220362,-0.7495281896256518,0.7495281896256517,0.7307101681999473,0.7632289064321915
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,norm,0.25,0.0100240051605351,-0.0853851505035555,-0.6744897501960817,0.6744897501960818,0.6397425557955971,0.6446621429335093
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,0,1,t,0.25,0.0077660274488407,-0.0874508635475357,-0.7063866126448144,0.7063866126448143,0.754246056533638,0.76172430140093
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,norm,0.25,0.0096405211928178,-0.0973914822945616,-0.6744897501960817,0.6744897501960817,0.6266976322651525,0.6605916682821682
DJI,NASDAQ,1959-10-02,2008-09-01,SLSQP,GARCH,1,1,1,t,0.25,0.0037040604813113,-0.1013676694652573,-0.7063866126448144,0.7063866126448144,0.7388267083401012,0.7731019674637615
