tick,exchange,train_start,train_end,opt_method,vol,p,o,q,dist,a_u,xi_y_1,xi_y_2,u_y_1,u_y_2,sigma_y_1,sigma_y_2
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.0625,0.1257669444344893,-0.0578206003765417,-1.7133480229380778,1.7133480229380778,0.659584490234318,0.6076852793136127
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.0625,0.1082674598002212,-0.0664418297899004,-1.5341205443525463,1.5341205443525463,0.5659394579953714,0.5062479170598988
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.0625,0.1269379356316233,-0.0865096615988911,-1.7133480229380778,1.7133480229380778,0.6304433561889022,0.6240079912769827
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.075,0.1206521885348416,-0.0664284025084964,-1.4395314709384563,1.4395314709384563,0.5556652217930769,0.5196171806563372
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.075,0.1358891691464857,-0.0638844836748767,-1.5922214398791406,1.592221439879141,0.6295094431195407,0.6237032577612038
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.075,0.1175921091737599,-0.0788873548324516,-1.4395314709384563,1.4395314709384563,0.5429579804703584,0.5272300467882498
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.075,0.1158002994173516,-0.0878263179393856,-1.5922214398791406,1.592221439879141,0.6327684288192715,0.6357453610044167
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.0875,0.1218101819655321,-0.060679491554391,-1.3563117453352471,1.3563117453352471,0.5442389181218571,0.51813260158297
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.0875,0.1178655770317514,-0.0680845592608096,-1.488271563486625,1.4882715634866246,0.6419319585222721,0.6365984918176402
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.0875,0.1119713058050851,-0.0832575749511122,-1.3563117453352471,1.3563117453352471,0.5401818925002779,0.539033521266318
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.0875,0.1101685894797336,-0.0819022634333716,-1.488271563486625,1.4882715634866246,0.6288225486441177,0.6360411172379631
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.1,0.1246276100010731,-0.0694058301599588,-1.2815515655446004,1.2815515655446004,0.5309603886602472,0.5334745818331532
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.1,0.0957591488299473,-0.0836190646807928,-1.3968153097434188,1.396815309743419,0.6657448516585809,0.6675246117158935
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.1,0.1046420011456604,-0.0832979754721854,-1.2815515655446004,1.2815515655446004,0.5415205902339472,0.5451499751466329
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.1,0.0845396228360169,-0.0886608958601598,-1.3968153097434188,1.396815309743419,0.6584202683947131,0.653623577908599
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.1125,0.0998440443005035,-0.0790201160719102,-1.213339622488518,1.2133396224885171,0.5540423459154526,0.550679576841244
