tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,a_lambda_1,a_lambda_2,gamma_1_1,gamma_1_2,gamma_2_1,gamma_2_2,beta_1,beta_2,nu_1,nu_2,omega_1,omega_2,xi_1,xi_2,varsigma_1,varsigma_2,eta_1,eta_2,alpha_1,alpha_2,mu_1,mu_2,T,N_M,N_M_1,N_M_2,N_data_H_u,N_data_H_u_1,N_data_H_u_2,N_params_H_u,N_params_H_u_1,N_params_H_u_2,log_L_H_u,log_L_H_u_1,log_L_H_u_2,AIC_H_u,AIC_H_u_1,AIC_H_u_2,BIC_H_u,BIC_H_u_1,BIC_H_u_2,N_data_H_lambda,N_data_H_lambda_1,N_data_H_lambda_2,N_params_H_lambda,N_params_H_lambda_1,N_params_H_lambda_2,log_L_H_lambda,log_L_H_lambda_1,log_L_H_lambda_2,AIC_H_lambda,AIC_H_lambda_1,AIC_H_lambda_2,BIC_H_lambda,BIC_H_lambda_1,BIC_H_lambda_2,N_data_H_M,N_data_H_M_1,N_data_H_M_2,N_params_H_M,N_params_H_M_1,N_params_H_M_2,log_L_H_M,log_L_H_M_1,log_L_H_M_2,AIC_H_M,AIC_H_M_1,AIC_H_M_2,BIC_H_M,BIC_H_M_1,BIC_H_M_2,res_start,res_end,res_delta,opt_start,opt_end,opt_delta
SPX,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0269249576874689,0.0259372380315372,False,False,SLSQP,True,bi,mark,0.0125,0.0125,0.5001270968613281,0.2762976544849109,0.6216929151225347,0.2376369094985701,0.0903038054584333,0.0179693676968718,,,,,0.2777960969877366,-0.2193349978885363,0.005597577204137,0.0064590327564499,0.0613402569671777,0.0746008805669697,0.9151069664282532,999.9995747464958,0.002794690608172,0.0017583771922361,10092,254,127,127,508,254,254,14,14,14,-178.6219524401963,-121.47834821522396,-57.14360422497231,385.2439048803926,270.9566964304479,142.2872084499446,444.4706451464914,320.4793761687074,191.80988818820413,508,254,254,14,14,14,-1076.8885811450407,-557.9410887659828,-518.9474923790578,2181.7771622900814,1143.8821775319657,1065.8949847581157,2241.00390255618,1193.4048572702252,1115.4176644963752,508,254,254,14,14,14,898.2666287048444,436.4627405507589,461.8038881540856,-1768.5332574096888,-844.9254811015178,-895.6077763081711,-1709.30651714359,-795.4028013632583,-846.0850965699116,2023-09-21 08:35:21.204125+00:00,2023-09-21 08:36:14.557893+00:00,0 days 00:00:53.354171900,2023-09-21 08:35:21.243659+00:00,2023-09-21 08:35:49.338259+00:00,0 days 00:00:28.094865099
SPX,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0269249576874689,0.0259372380315372,False,False,SLSQP,True,bi,unmark,0.0125,0.0125,0.462426288929827,0.3366704597000234,0.6035758872827675,0.2594812533295897,0.0987682576634498,0.0214325590523122,,,,,0.3920564648294093,0.1169735093137153,0.0087789311442897,0.0101748124019768,,,,,0.0025112906421268,0.0017117857423455,10092,254,127,127,508,254,254,10,6,6,-218.46392893970608,-132.59940583941818,-85.8645231002879,456.92785787941216,277.1988116788364,183.7290462005758,499.232672355197,298.4228172809476,204.953051802687,254,127,127,6,4,4,-1083.8678978659132,-557.2075025432129,-526.6603953227003,2179.7357957318263,1122.4150050864257,1061.3207906454006,2200.9598013339373,1133.79175343226,1072.697538991235,254,127,127,4,2,2,865.4039689262071,424.6080967037947,440.7958722224124,-1722.8079378524142,-845.2161934075893,-877.5917444448248,-1708.65860078434,-839.5278192346722,-871.9033702719076,2023-09-21 08:33:14.636552+00:00,2023-09-21 08:33:33.980646+00:00,0 days 00:00:19.343721099,2023-09-21 08:33:14.685594+00:00,2023-09-21 08:33:21.169158+00:00,0 days 00:00:06.483631300
SPX,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0269249576874689,0.0259372380315372,False,False,SLSQP,True,bi_d,mark,0.0125,0.0125,0.7094352415213339,,,0.7264862820196488,0.0455911873740713,0.0355246134956456,,,,,0.3000147288743005,-0.0395813395155174,0.005408561506577,0.0074351686108641,0.0661527744873783,0.0758369642577154,0.74796650872225,999.9996815245476,0.0036320594809833,0.0034189214747543,10092,254,127,127,508,254,254,12,6,6,-245.1397391281231,-127.48971891344372,-117.65002021467927,514.2794782562462,266.9794378268874,247.30004042935852,565.045255627188,288.20344342899864,268.52404603146977,508,254,254,12,6,6,-1127.243501576619,-562.8602231259031,-564.3832784507161,2278.4870031532387,1137.7204462518062,1140.7665569014323,2329.2527805241803,1158.9444518539174,1161.9905625035435,508,254,254,12,6,6,882.1037624484962,435.37050421245937,446.7332582360369,-1740.2075248969925,-858.7410084249187,-881.4665164720737,-1689.441747526051,-837.5170028228075,-860.2425108699625,2023-09-21 08:33:48.505105+00:00,2023-09-21 08:34:41.387970+00:00,0 days 00:00:52.882815299,2023-09-21 08:33:48.543138+00:00,2023-09-21 08:34:23.364010+00:00,0 days 00:00:34.821149999
SPX,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0269249576874689,0.0259372380315372,False,False,SLSQP,True,bi_d,unmark,0.0125,0.0125,0.7255225828520581,,,0.7533540261027084,0.0423027425360312,0.0356207099575336,,,,,0.3920564648294093,0.1169735093137153,0.0087789311442897,0.0101748124019768,,,,,0.0034309677143492,0.0030830746737161,10092,254,127,127,508,254,254,8,4,4,-277.6198693567411,-139.4582248362052,-138.1616445205358,571.2397387134822,286.9164496724104,284.3232890410716,605.0835902941101,301.0657867404845,298.4726261091457,254,127,127,4,2,2,-1143.0238382829482,-564.0663215399999,-578.9575167429482,2294.0476765658964,1132.1326430799998,1161.9150334858964,2308.1970136339705,1137.821017252917,1167.6034076588137,254,127,127,4,2,2,865.4039689262071,424.6080967037947,440.7958722224124,-1722.8079378524142,-845.2161934075893,-877.5917444448248,-1708.65860078434,-839.5278192346722,-871.9033702719076,2023-09-21 08:32:43.025436+00:00,2023-09-21 08:32:59.570629+00:00,0 days 00:00:16.545621800,2023-09-21 08:32:43.066471+00:00,2023-09-21 08:32:51.333063+00:00,0 days 00:00:08.266302800
SPX,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0269249576874689,0.0259372380315372,False,False,SLSQP,True,ci,mark,0.0125,0.0125,0.5640140659552633,0.255222063452302,0.5640140659552633,0.255222063452302,0.0901211172678019,0.017388187152742,,,,,0.274817951345839,-0.2179978718631474,0.005679281964468,0.0064060449895324,0.0558803159384371,0.0806066102872658,0.9414988261546868,999.9995885450584,0.0022595483824054,0.0022595483824054,10092,254,127,127,508,254,254,12,12,12,-180.00331003530152,-122.09693227989884,-57.90637775540279,384.0066200706031,268.1938645597977,139.81275551080557,434.77239744154485,310.64187576402014,182.260766715028,508,254,254,12,12,12,-1078.129824883899,-558.6421707762397,-519.4876541076593,2180.259649767798,1141.2843415524794,1062.9753082153186,2231.02542713874,1183.732352756702,1105.423319419541,508,254,254,12,12,12,898.1265148485974,436.54523849634086,461.5812763522565,-1772.2530296971947,-849.0904769926817,-899.162552704513,-1721.487252326253,-806.6424657884593,-856.7145415002906,2023-09-21 08:34:41.390972+00:00,2023-09-21 08:35:21.201623+00:00,0 days 00:00:39.810850700,2023-09-21 08:34:41.430006+00:00,2023-09-21 08:35:03.255729+00:00,0 days 00:00:21.826003299
SPX,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0269249576874689,0.0259372380315372,False,False,SLSQP,True,ci,unmark,0.0125,0.0125,0.5378123917297104,0.2938509276572362,0.5378123917297104,0.2938509276572362,0.0972140176435122,0.020836616057049,,,,,0.3920564648294093,0.1169735093137153,0.0087789311442897,0.0101748124019768,,,,,0.0021042085076631,0.0021042085076631,10092,254,127,127,508,254,254,8,6,6,-219.83429923441383,-133.28306663976355,-86.55123259465029,455.66859846882767,278.5661332795271,185.10246518930057,489.51245004945554,299.7901388816383,206.3264707914118,254,127,127,4,4,4,-1085.238268160621,-557.8911633435582,-527.3471048170627,2178.476536321242,1123.7823266871164,1062.6942096341254,2192.625873389316,1135.1590750329508,1074.0709579799598,254,127,127,4,2,2,865.4039689262071,424.6080967037947,440.7958722224124,-1722.8079378524142,-845.2161934075893,-877.5917444448248,-1708.65860078434,-839.5278192346722,-871.9033702719076,2023-09-21 08:32:59.573631+00:00,2023-09-21 08:33:14.634050+00:00,0 days 00:00:15.060497700,2023-09-21 08:32:59.619670+00:00,2023-09-21 08:33:06.296899+00:00,0 days 00:00:06.677153699
SPX,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0269249576874689,0.0259372380315372,False,False,SLSQP,True,ci_s,mark,0.0125,0.0125,0.3961688374123281,0.3961688374123281,0.3961688374123281,0.3961688374123281,0.0625748520784598,0.0625748520784598,,,,,0.1446007292356441,0.1446007292356441,0.0055720160058533,0.0055720160058533,0.0686081687409968,0.0686081687409968,1.5631766386622423,1.5631766386622423,0.0025957790646917,0.0025957790646917,10092,254,127,127,508,254,254,6,6,6,-203.0721294194316,-128.61038735365003,-74.4617420657815,418.1442588388632,269.22077470730005,160.923484131563,443.52714752433405,290.44478030941127,182.1474897336742,508,254,254,6,6,6,-1090.4427009723363,-562.3883715969838,-528.0543293753526,2192.885401944673,1136.7767431939676,1068.1086587507052,2218.268290630144,1158.0007487960788,1089.3326643528164,508,254,254,6,6,6,887.370571552905,433.7779842433338,453.5925873095711,-1762.74114310581,-855.5559684866676,-895.1851746191422,-1737.358254420339,-834.3319628845563,-873.961169017031,2023-09-21 08:33:33.982148+00:00,2023-09-21 08:33:48.503104+00:00,0 days 00:00:14.520466199,2023-09-21 08:33:34.022182+00:00,2023-09-21 08:33:43.687473+00:00,0 days 00:00:09.665080100
SPX,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0269249576874689,0.0259372380315372,False,False,SLSQP,True,ci_s,unmark,0.0125,0.0125,0.4035463221138591,0.4035463221138591,0.4035463221138591,0.4035463221138591,0.0594015106558359,0.0594015106558359,,,,,0.2591418461413747,0.2591418461413747,0.009467540187851,0.009467540187851,,,,,0.0024113419471535,0.0024113419471535,10092,254,127,127,508,254,254,4,4,4,-234.7929167642292,-137.8449758266069,-96.94794093762238,477.5858335284584,283.6899516532138,201.89588187524475,494.5077593187723,297.839288721288,216.0452189433189,254,127,127,2,2,2,-1098.5790864023363,-561.7864889999877,-536.792597402349,2201.158172804673,1127.5729779999754,1077.585194804698,2208.2328413387104,1133.2613521728929,1083.2735689776152,254,127,127,2,2,2,863.7861696381074,423.9415131733808,439.8446564647266,-1723.5723392762147,-843.8830263467615,-875.6893129294532,-1716.4976707421777,-838.1946521738444,-870.000938756536,2023-09-21 08:32:35.431422+00:00,2023-09-21 08:32:43.022933+00:00,0 days 00:00:07.591571399,2023-09-21 08:32:35.463449+00:00,2023-09-21 08:32:40.748484+00:00,0 days 00:00:05.285206400
SPX,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0269249576874689,0.0259372380315372,False,False,SLSQP,False,bi,mark,0.0113734429699524,0.0113734429699544,0.4896737434581531,0.2698753564368787,0.6134810094900144,0.2338122215895479,0.0902942177786299,0.0179408469913352,,,,,0.2759070232906581,-0.217745768775867,0.0055573385232298,0.0064123534757984,0.061982869246142,0.074805533699166,0.9095539459138654,999.9998084241844,0.002734754599417,0.0017368017274438,10092,254,127,127,508,254,254,16,16,16,-178.66054990217162,-121.50517091856432,-57.15537898360719,389.3210998043433,275.01034183712864,146.3107579672144,457.008802965599,331.6076901094252,202.90810623951097,508,254,254,16,16,16,-1076.9183807216352,-557.963381541581,-518.9549991800541,2185.8367614432705,1147.926763083162,1069.909998360108,2253.524464604526,1204.524111355459,1126.5073466324047,508,254,254,16,16,16,898.2578308194636,436.4582106230167,461.7996201964469,-1764.5156616389272,-840.9164212460335,-891.5992403928938,-1696.8279584776717,-784.3190729737369,-835.0018921205972,2023-09-21 08:41:10.301588+00:00,2023-09-21 08:42:16.141568+00:00,0 days 00:01:05.839633100,2023-09-21 08:41:10.341122+00:00,2023-09-21 08:41:43.737772+00:00,0 days 00:00:33.396298500
SPX,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0269249576874689,0.0259372380315372,False,False,SLSQP,False,bi,unmark,0.0113734429693284,0.0113734429694095,0.4537274297057945,0.3305302173921708,0.5956482191562716,0.2563411685873977,0.0987620877790104,0.0213878620318914,,,,,0.3920564648294093,0.1169735093137153,0.0087789311442897,0.0101748124019768,,,,,0.0024537333467732,0.001683390257413,10092,254,127,127,508,254,254,12,7,7,-218.5046477228992,-132.62886492298105,-85.87578279991828,461.0092954457984,279.2577298459621,185.75156559983657,511.77507281674025,304.01906971509186,210.51290546896632,254,127,127,8,5,5,-1083.9086166491063,-557.2369616267757,-526.6716550223307,2183.8172332982126,1124.4739232535514,1063.3433100446614,2212.115907434361,1138.6948586858443,1077.5642454769545,254,127,127,4,2,2,865.4039689262071,424.6080967037947,440.7958722224124,-1722.8079378524142,-845.2161934075893,-877.5917444448248,-1708.65860078434,-839.5278192346722,-871.9033702719076,2023-09-21 08:38:36.166368+00:00,2023-09-21 08:39:03.646942+00:00,0 days 00:00:27.480269399,2023-09-21 08:38:36.202399+00:00,2023-09-21 08:38:45.692540+00:00,0 days 00:00:09.490015600
