tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,a_lambda_1,a_lambda_2,gamma_1_1,gamma_1_2,gamma_2_1,gamma_2_2,beta_1,beta_2,nu_1,nu_2,omega_1,omega_2,xi_1,xi_2,varsigma_1,varsigma_2,eta_1,eta_2,alpha_1,alpha_2,mu_1,mu_2,T,N_M,N_M_1,N_M_2,N_data_H_u,N_data_H_u_1,N_data_H_u_2,N_params_H_u,N_params_H_u_1,N_params_H_u_2,log_L_H_u,log_L_H_u_1,log_L_H_u_2,AIC_H_u,AIC_H_u_1,AIC_H_u_2,BIC_H_u,BIC_H_u_1,BIC_H_u_2,N_data_H_lambda,N_data_H_lambda_1,N_data_H_lambda_2,N_params_H_lambda,N_params_H_lambda_1,N_params_H_lambda_2,log_L_H_lambda,log_L_H_lambda_1,log_L_H_lambda_2,AIC_H_lambda,AIC_H_lambda_1,AIC_H_lambda_2,BIC_H_lambda,BIC_H_lambda_1,BIC_H_lambda_2,N_data_H_M,N_data_H_M_1,N_data_H_M_2,N_params_H_M,N_params_H_M_1,N_params_H_M_2,log_L_H_M,log_L_H_M_1,log_L_H_M_2,AIC_H_M,AIC_H_M_1,AIC_H_M_2,BIC_H_M,BIC_H_M_1,BIC_H_M_2,res_start,res_end,res_delta,opt_start,opt_end,opt_delta
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,False,bi_d,mark,0.0105957643333113,0.0105957643333113,0.5465484340831595,,,0.6527334793910162,0.0779357844722523,0.0195276760858453,,,,,0.1949101718200458,0.2678300001726961,0.0086284666340407,0.0062718985897058,0.0219224501933691,0.0559121955090969,0.3235062171518696,1.3406535483621214,0.0048046659290258,0.0036795542132217,11602,292,146,146,584,292,292,14,7,7,-392.14632782691433,-195.0054798735612,-197.1408479533532,812.2926556538287,404.0109597471224,408.2816959067063,873.4712694134239,429.74823636300033,434.0189725225843,584,292,292,14,7,7,-1426.519197819102,-701.969179862459,-724.5500179566429,2881.038395638204,1417.938359724918,1463.100035913286,2942.217009397799,1443.675636340796,1488.837312529164,584,292,292,14,7,7,1034.3728699921876,506.9636999888978,527.4091700032898,-2040.7457399843752,-999.9273999777956,-1040.8183400065795,-1979.56712622478,-974.1901233619176,-1015.0810633907016,2023-09-17 06:24:02.739662+00:00,2023-09-17 06:24:47.318502+00:00,0 days 00:00:44.578685400,2023-09-17 06:24:02.776695+00:00,2023-09-17 06:24:25.706415+00:00,0 days 00:00:22.929787200
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,False,bi_d,unmark,0.0105957534607702,0.0105957631456304,0.5513499541458976,,,0.6857645160039397,0.0759176322819977,0.0183540057233281,,,,,0.1880271824609827,0.2644080380100737,0.0094769614588622,0.0076283053911475,,,,,0.0047537852760333,0.0033295647603747,11602,292,146,146,584,292,292,10,5,5,-397.7575390396644,-196.4952528377601,-201.26228620190443,815.5150780793288,402.9905056755201,412.52457240380886,859.214087907611,421.3742746868616,430.9083414151503,292,146,146,6,3,3,-1431.772220257636,-703.2412930528822,-728.530927204754,2875.544440515272,1412.4825861057643,1463.061854409508,2897.6049633288817,1421.4334059708892,1472.012674274633,292,146,146,4,2,2,1034.0146812179717,506.7460402151221,527.2686410028496,-2060.0293624359438,-1009.4920804302442,-1050.5372820056991,-2045.32234722687,-1003.5248671868276,-1044.5700687622823,2023-09-17 06:22:41.922155+00:00,2023-09-17 06:23:06.932665+00:00,0 days 00:00:25.010581600,2023-09-17 06:22:41.963690+00:00,2023-09-17 06:22:55.721523+00:00,0 days 00:00:13.757902399
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,False,ci,mark,0.0105957643333074,0.0105957643333074,0.4846565094120054,0.3602622026517461,0.4846565094120054,0.3602622026517461,0.1245648499491589,0.0043416793855954,,,,,0.1737780935178698,0.1834253354969667,0.0088826541047968,0.0058051137235211,0.0158428290592072,0.0519390057499525,0.4153719231014382,,0.0016432047794782,0.0016432047794782,11602,292,146,146,584,292,292,13,13,13,-311.78610395551186,-188.52651539686556,-123.25958855864644,649.5722079110237,403.0530307937311,272.5191771172929,706.3809206877906,450.85083022321874,320.3169765467805,584,292,292,13,13,13,-1349.5468414023826,-695.458486520427,-654.0883548819559,2725.093682804765,1416.916973040854,1334.1767097639115,2781.9023955815323,1464.7147724703416,1381.9745091933994,584,292,292,13,13,13,1037.7607374468707,506.9319711235614,530.8287663233094,-2049.521474893741,-987.8639422471228,-1035.6575326466188,-1992.7127621169743,-940.0661428176352,-987.8597332171312,2023-09-17 06:24:47.321004+00:00,2023-09-17 06:25:25.815112+00:00,0 days 00:00:38.494411399,2023-09-17 06:24:47.356034+00:00,2023-09-17 06:25:09.581651+00:00,0 days 00:00:22.225198399
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,False,ci,unmark,0.0105957640864144,0.0105957640864144,0.4950274121630776,0.3475161913068862,0.4950274121630776,0.3475161913068862,0.1209323645054566,0.0042454547326183,,,,,0.1880271824609827,0.2644080380100737,0.0094769614588622,0.0076283053911475,,,,,0.0016683708315291,0.0016683708315291,11602,292,146,146,584,292,292,9,7,7,-318.2113758001308,-190.4745343471584,-127.7368414529724,654.4227516002616,394.9490686943168,269.4736829059448,693.7518604457156,420.6863453101948,295.2109595218228,292,146,146,5,5,5,-1352.2260570181024,-697.2205745622805,-655.005482455822,2714.452114036205,1404.441149124561,1320.010964911644,2732.8358830475463,1419.3591822331027,1334.9289980201856,292,146,146,4,2,2,1034.0146812179717,506.7460402151221,527.2686410028496,-2060.0293624359438,-1009.4920804302442,-1050.5372820056991,-2045.32234722687,-1003.5248671868276,-1044.5700687622823,2023-09-17 06:23:06.935667+00:00,2023-09-17 06:23:23.908264+00:00,0 days 00:00:16.972454900,2023-09-17 06:23:06.976202+00:00,2023-09-17 06:23:14.739379+00:00,0 days 00:00:07.763010900
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,False,ci_s,mark,0.0125865795006481,0.0125865795006481,0.3235676473855712,0.3235676473855712,0.3235676473855712,0.3235676473855712,0.1079621936362828,0.1079621936362828,,,,,0.2188051000345968,0.2188051000345968,0.0071089329327608,0.0071089329327608,0.0397775178882955,0.0397775178882955,0.7191395846955926,0.7191395846955926,0.0044413596653357,0.0044413596653357,11602,292,146,146,584,292,292,7,7,7,-342.8284628847732,-196.9722156977532,-145.8562471870199,699.6569257695464,407.9444313955064,305.7124943740398,730.246232649344,433.6817080113844,331.4497709899178,584,292,292,7,7,7,-1378.7933599630992,-703.62542432387,-675.167935639229,2771.5867199261984,1421.25084864774,1364.335871278458,2802.176026805996,1446.988125263618,1390.073147894336,584,292,292,7,7,7,1035.964897078326,506.6532086261168,529.3116884522091,-2057.929794156652,-999.3064172522336,-1044.623376904418,-2027.3404872768544,-973.5691406363557,-1018.8861002885402,2023-09-17 06:23:47.959450+00:00,2023-09-17 06:24:02.737660+00:00,0 days 00:00:14.778034399,2023-09-17 06:23:47.991978+00:00,2023-09-17 06:23:57.029751+00:00,0 days 00:00:09.037667900
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,False,ci_s,unmark,0.0125888459875512,0.0125888459875512,0.3274118878267377,0.3274118878267377,0.3274118878267377,0.3274118878267377,0.1056515760645726,0.1056515760645726,,,,,0.2263623603963118,0.2263623603963118,0.0085225408723243,0.0085225408723243,,,,,0.0043453703268628,0.0043453703268628,11602,292,146,146,584,292,292,5,5,5,-350.5311011394151,-200.0146121109368,-150.51648902847842,711.0622022788302,410.0292242218736,311.03297805695684,732.9117071929713,428.4129932332151,329.41674706829826,292,146,146,3,3,3,-1383.8133681381423,-706.4004090438737,-677.4129590942687,2773.6267362762846,1418.8008180877473,1360.8259181885371,2784.6569976830897,1427.7516379528722,1369.7767380536625,292,146,146,2,2,2,1033.2822669987272,506.3857969329368,526.8964700657903,-2062.5645339974544,-1008.7715938658736,-1049.7929401315805,-2055.211026392918,-1002.804380622457,-1043.825726888164,2023-09-17 06:22:35.055749+00:00,2023-09-17 06:22:41.919653+00:00,0 days 00:00:06.863776999,2023-09-17 06:22:35.085274+00:00,2023-09-17 06:22:38.809977+00:00,0 days 00:00:03.724624
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,bi,mark,0.025,0.025,0.4735972352238216,0.3171436165165008,0.5589201353959338,0.3620879003574048,0.1101385310832153,0.0070357766321151,,,,,0.2152299482669418,0.0679904316104533,0.0058762015642956,0.0060748228202221,0.0441536338491258,0.0383998548103364,0.9917874226011746,,0.0052314787064919,0.0019747991061665,11602,582,291,291,1164,582,582,14,14,14,-255.10811229743967,-177.01963076935772,-78.08848152808196,538.2162245948793,382.0392615387154,184.1769630561639,609.0508713909587,443.16984780695554,245.30754932440405,1164,582,582,14,14,14,-2371.158607083425,-1227.2838646225998,-1143.874742460825,4770.31721416685,2482.5677292452,2315.74948492165,4841.151860962929,2543.69831551344,2376.8800711898903,1164,582,582,14,14,14,2116.0504947859854,1050.264233853242,1065.786260932743,-4204.100989571971,-2072.528467706484,-2103.572521865486,-4133.266342775892,-2011.397881438244,-2042.441935597246,2023-09-17 06:33:17.746000+00:00,2023-09-17 06:34:43.253542+00:00,0 days 00:01:25.507685299,2023-09-17 06:33:17.791039+00:00,2023-09-17 06:34:05.318416+00:00,0 days 00:00:47.527418300
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,bi,unmark,0.025,0.025,0.4928512250514902,0.3087427296885374,0.5911170591161861,0.3250422694937548,0.1028778688526779,0.0067578363288049,,,,,0.1863528258314512,0.1383459346338459,0.0084946162192543,0.0084755325949885,,,,,0.0049601511314993,0.0020960167847514,11602,582,291,291,1164,582,582,10,6,6,-282.2454028459706,-186.14814010451823,-96.09726274145282,584.4908056919412,384.29628020903647,204.19452548290565,635.086981974855,410.4951028954251,230.39334816929428,582,291,291,6,4,4,-2381.5764616882843,-1228.5083705590448,-1153.06809112924,4775.152923376569,2465.0167411180896,2314.13618225848,4801.351746062957,2479.7100341867754,2328.8294753271657,582,291,291,4,2,2,2099.3310588423137,1042.3602304545266,1056.9708283877872,-4190.662117684627,-2080.720460909053,-2109.9416567755743,-4173.196235893702,-2073.37381437471,-2102.595010241231,2023-09-17 06:29:40.534686+00:00,2023-09-17 06:30:15.300586+00:00,0 days 00:00:34.765879,2023-09-17 06:29:40.582226+00:00,2023-09-17 06:29:52.546017+00:00,0 days 00:00:11.963962600
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,bi_d,mark,0.025,0.025,0.6286180746970632,,,0.7066618780315261,0.0736933197460919,0.0330944972629074,,,,,0.2353893201544397,0.1322769870432704,0.0054204000582496,0.0073825072949959,0.0594947060316875,0.0263969174352016,0.4443050636709655,0.763249588046272,0.0092845481325734,0.0073334530492118,11602,582,291,291,1164,582,582,12,6,6,-376.2347892864809,-186.42820219576947,-189.80658709071167,776.4695785729618,384.8564043915389,391.61317418142335,837.1849901124584,411.0552270779276,417.811996867812,1164,582,582,12,6,6,-2484.7448083426343,-1237.3655528587256,-1247.379255483909,4993.489616685269,2486.731105717451,2506.758510967818,5054.205028224766,2512.92992840384,2532.957333654206,1164,582,582,12,6,6,2108.5100190561534,1050.937350662956,1057.572668393197,-4193.020038112307,-2089.874701325912,-2103.145336786394,-4132.30462657281,-2063.6758786395235,-2076.946514100006,2023-09-17 06:30:39.549442+00:00,2023-09-17 06:31:48.955135+00:00,0 days 00:01:09.405389299,2023-09-17 06:30:39.587975+00:00,2023-09-17 06:31:16.724415+00:00,0 days 00:00:37.136220100
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,bi_d,unmark,0.025,0.025,0.6426947836029541,,,0.7457406901067244,0.0687239139799527,0.0275442424579702,,,,,0.1863528258314512,0.1383459346338459,0.0084946162192543,0.0084755325949885,,,,,0.0089326304099261,0.0063564827473318,11602,582,291,291,1164,582,582,8,4,4,-391.1219516967863,-196.42541940737829,-194.6965322894084,798.2439033935725,400.85083881475657,397.3930645788169,838.7208444199035,418.3167206056824,414.8589463697426,582,291,291,4,2,2,-2490.4530105391,-1238.7856498619049,-1251.6673606771956,4988.9060210782,2481.5712997238097,2507.334721354391,5006.371902869126,2488.917946258153,2514.6813678887343,582,291,291,4,2,2,2099.3310588423137,1042.3602304545266,1056.9708283877872,-4190.662117684627,-2080.720460909053,-2109.9416567755743,-4173.196235893702,-2073.37381437471,-2102.595010241231,2023-09-17 06:28:43.890969+00:00,2023-09-17 06:29:14.142987+00:00,0 days 00:00:30.252220199,2023-09-17 06:28:43.934006+00:00,2023-09-17 06:28:59.487383+00:00,0 days 00:00:15.553205700
