tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,dist,bound,df,nc,T,N_data_H_B,N_params_H_B,log_L_H_B,AIC_H_B,BIC_H_B,opt_start,opt_end,opt_delta
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,True,bi,mark,norm,both,,,11602,11310,0,36143.32986536709,-72286.65973073419,-72286.65973073419,2023-09-23 14:09:32.754296+00:00,2023-09-23 14:09:32.754296+00:00,0 days 00:00:00
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,True,bi,mark,t,both,6.752813982328563,,11602,11310,1,36661.07281164157,-73320.14562328314,-73312.81218071403,2023-09-23 14:09:57.403441+00:00,2023-09-23 14:09:58.807145+00:00,0 days 00:00:01.403639699
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,True,bi,unmark,norm,both,,,11602,11310,0,36141.202678472415,-72282.40535694483,-72282.40535694483,2023-09-23 14:10:33.138596+00:00,2023-09-23 14:10:33.138596+00:00,0 days 00:00:00
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,True,bi,unmark,t,both,6.751338007002819,,11602,11310,1,36658.447589684176,-73314.89517936835,-73307.56173679924,2023-09-23 14:10:56.393545+00:00,2023-09-23 14:10:57.799250+00:00,0 days 00:00:01.405320200
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,True,bi_d,mark,norm,both,,,11602,11310,0,35856.85834075902,-71713.71668151804,-71713.71668151804,2023-09-23 14:11:31.170376+00:00,2023-09-23 14:11:31.170376+00:00,0 days 00:00:00
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,True,bi_d,mark,norm,left,,,11602,11310,1,35993.979746746845,-71985.95949349369,-71978.62605092458,2023-09-23 14:11:56.378001+00:00,2023-09-23 14:11:56.378001+00:00,0 days 00:00:00
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,True,bi_d,mark,norm,right,,,11602,11310,0,35919.36091546779,-71838.72183093558,-71838.72183093558,2023-09-23 14:12:09.741464+00:00,2023-09-23 14:12:09.741464+00:00,0 days 00:00:00
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,True,bi_d,mark,t,both,5.86786404015592,,11602,11310,1,36405.88049121739,-72809.76098243477,-72802.42753986566,2023-09-23 14:12:24.051239+00:00,2023-09-23 14:12:24.766853+00:00,0 days 00:00:00.715526600
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,True,bi_d,mark,t,left,4.287611365744162,,11602,11310,0,36872.82718128103,-73745.65436256205,-73745.65436256205,2023-09-23 14:12:59.811414+00:00,2023-09-23 14:13:01.361244+00:00,0 days 00:00:01.549557400
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,True,bi_d,mark,t,right,4.185457819696948,,11602,11310,1,36828.75110866328,-73655.50221732656,-73648.16877475745,2023-09-23 14:13:25.365836+00:00,2023-09-23 14:13:26.902154+00:00,0 days 00:00:01.536162100
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,True,bi_d,unmark,norm,both,,,11602,11310,0,35858.91688288927,-71717.83376577855,-71717.83376577855,2023-09-23 14:13:47.094976+00:00,2023-09-23 14:13:47.094976+00:00,0 days 00:00:00
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,True,bi_d,unmark,norm,left,,,11602,11310,1,35995.73666182812,-71989.47332365625,-71982.13988108713,2023-09-23 14:14:10.184784+00:00,2023-09-23 14:14:10.184784+00:00,0 days 00:00:00
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,True,bi_d,unmark,norm,right,,,11602,11310,0,35940.55500025913,-71881.11000051827,-71881.11000051827,2023-09-23 14:14:22.470823+00:00,2023-09-23 14:14:22.470823+00:00,0 days 00:00:00
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,True,bi_d,unmark,t,both,6.126402910859083,,11602,11310,1,36380.031763327046,-72758.06352665409,-72750.73008408498,2023-09-23 14:14:36.245138+00:00,2023-09-23 14:14:37.014297+00:00,0 days 00:00:00.768961600
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,True,bi_d,unmark,t,left,4.281405916323599,,11602,11310,0,36878.63351225715,-73757.2670245143,-73757.2670245143,2023-09-23 14:15:08.231576+00:00,2023-09-23 14:15:09.854968+00:00,0 days 00:00:01.622937900
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,True,bi_d,unmark,t,right,4.173804024434195,,11602,11310,1,36870.35994419044,-73738.71988838087,-73731.38644581176,2023-09-23 14:15:32.176117+00:00,2023-09-23 14:15:33.724945+00:00,0 days 00:00:01.548804099
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,True,ci,mark,norm,both,,,11602,11310,0,36224.49085175916,-72448.98170351832,-72448.98170351832,2023-09-23 14:15:52.689213+00:00,2023-09-23 14:15:52.689213+00:00,0 days 00:00:00
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,True,ci,mark,t,both,4.910670925003766,,11602,11310,1,37042.06920403664,-74082.13840807328,-74074.80496550417,2023-09-23 14:16:16.736341+00:00,2023-09-23 14:16:17.839288+00:00,0 days 00:00:01.103186300
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,True,ci,unmark,norm,both,,,11602,11310,0,36222.6109203018,-72445.2218406036,-72445.2218406036,2023-09-23 14:16:53.013961+00:00,2023-09-23 14:16:53.013961+00:00,0 days 00:00:00
NKX,TSX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0311129441005638,0.0292752862425572,False,False,SLSQP,True,ci,unmark,t,both,4.901945416395961,,11602,11310,1,37041.84956296392,-74081.69912592784,-74074.36568335873,2023-09-23 14:17:16.245891+00:00,2023-09-23 14:17:17.337326+00:00,0 days 00:00:01.091689200
