tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,dist,bound,df,nc,T,N_data_H_B,N_params_H_B,log_L_H_B,AIC_H_B,BIC_H_B,opt_start,opt_end,opt_delta
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,True,bi_d,unmark,t,left,4.642441475880034,,9870,9622,0,27932.43510547591,-55864.87021095182,-55864.87021095182,2023-09-23 23:17:24.515434+00:00,2023-09-23 23:17:25.555826+00:00,0 days 00:00:01.040647900
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,True,bi_d,unmark,t,right,4.3264010412621134,,9870,9622,1,27928.921395294085,-55855.84279058817,-55848.67098316591,2023-09-23 23:17:39.951676+00:00,2023-09-23 23:17:41.131688+00:00,0 days 00:00:01.179986799
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,True,ci,mark,norm,both,,,9870,9622,0,27457.83292772088,-54915.66585544176,-54915.66585544176,2023-09-23 23:17:58.488576+00:00,2023-09-23 23:17:58.488576+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,True,ci,mark,t,both,5.3454531035396124,,9870,9622,1,28047.546145187764,-56093.09229037553,-56085.92048295327,2023-09-23 23:18:16.435972+00:00,2023-09-23 23:18:17.168601+00:00,0 days 00:00:00.732527300
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,True,ci,unmark,norm,both,,,9870,9622,0,27465.816429951527,-54931.63285990305,-54931.63285990305,2023-09-23 23:18:44.526569+00:00,2023-09-23 23:18:44.526569+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,True,ci,unmark,t,both,5.368896375417461,,9870,9622,1,28055.49239305769,-56108.98478611538,-56101.812978693124,2023-09-23 23:19:02.737191+00:00,2023-09-23 23:19:03.470319+00:00,0 days 00:00:00.733055
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,True,ci_s,mark,norm,both,,,9870,9622,0,27396.82586952142,-54793.65173904284,-54793.65173904284,2023-09-23 23:19:31.237639+00:00,2023-09-23 23:19:31.237639+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,True,ci_s,mark,t,both,5.283089775598913,,9870,9622,1,27974.259926933984,-55946.51985386797,-55939.34804644571,2023-09-23 23:19:47.804850+00:00,2023-09-23 23:19:48.601033+00:00,0 days 00:00:00.796241699
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,True,ci_s,unmark,norm,both,,,9870,9622,0,27413.40853170796,-54826.81706341592,-54826.81706341592,2023-09-23 23:20:15.639728+00:00,2023-09-23 23:20:15.639728+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,True,ci_s,unmark,t,both,5.322677391563765,,9870,9622,1,27992.218830440357,-55982.437660880714,-55975.265853458455,2023-09-23 23:20:33.548591+00:00,2023-09-23 23:20:34.277216+00:00,0 days 00:00:00.728910699
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,bi,mark,norm,both,,,9870,9622,0,27368.010282858675,-54736.02056571735,-54736.02056571735,2023-09-23 23:24:24.042313+00:00,2023-09-23 23:24:24.042313+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,bi,mark,t,both,8.464092960876593,,9870,9622,1,27664.86419111764,-55327.72838223528,-55320.55657481302,2023-09-23 23:24:42.203392+00:00,2023-09-23 23:24:43.549547+00:00,0 days 00:00:01.346044399
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,bi,unmark,norm,both,,,9870,9622,0,27369.642086844764,-54739.28417368953,-54739.28417368953,2023-09-23 23:25:11.274831+00:00,2023-09-23 23:25:11.274831+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,bi,unmark,t,both,8.689182517472481,,9870,9622,1,27655.793111938885,-55309.58622387777,-55302.41441645551,2023-09-23 23:25:30.097978+00:00,2023-09-23 23:25:31.324029+00:00,0 days 00:00:01.226141299
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,bi_d,mark,norm,both,,,9870,9622,0,27222.9948181062,-54445.9896362124,-54445.9896362124,2023-09-23 23:25:59.960094+00:00,2023-09-23 23:25:59.960094+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,bi_d,mark,norm,left,,,9870,9622,1,27300.679425563223,-54599.358851126446,-54592.18704370419,2023-09-23 23:26:17.579708+00:00,2023-09-23 23:26:17.579708+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,bi_d,mark,norm,right,,,9870,9622,0,27230.212004962865,-54460.42400992573,-54460.42400992573,2023-09-23 23:26:26.151561+00:00,2023-09-23 23:26:26.151561+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,bi_d,mark,t,both,5.492462585504168,,9870,9622,1,27735.02298290265,-55468.0459658053,-55460.87415838304,2023-09-23 23:26:35.567639+00:00,2023-09-23 23:26:36.198179+00:00,0 days 00:00:00.630065500
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,bi_d,mark,t,left,4.756550202970458,,9870,9622,0,27934.900291156515,-55869.80058231303,-55869.80058231303,2023-09-23 23:27:00.940404+00:00,2023-09-23 23:27:01.881211+00:00,0 days 00:00:00.941203799
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,bi_d,mark,t,right,4.423946320646094,,9870,9622,1,27933.06656479538,-55864.13312959076,-55856.9613221685,2023-09-23 23:27:16.458716+00:00,2023-09-23 23:27:17.521127+00:00,0 days 00:00:01.062105199
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,bi_d,unmark,norm,both,,,9870,9622,0,27221.2660530371,-54442.5321060742,-54442.5321060742,2023-09-23 23:27:32.914332+00:00,2023-09-23 23:27:32.914332+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,bi_d,unmark,norm,left,,,9870,9622,1,27306.21503518201,-54610.43007036402,-54603.25826294176,2023-09-23 23:27:50.662056+00:00,2023-09-23 23:27:50.662056+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,bi_d,unmark,norm,right,,,9870,9622,0,27233.9961267762,-54467.9922535524,-54467.9922535524,2023-09-23 23:27:59.282451+00:00,2023-09-23 23:27:59.282451+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,bi_d,unmark,t,both,5.592138403690248,,9870,9622,1,27720.03749558377,-55438.07499116754,-55430.90318374528,2023-09-23 23:28:08.437805+00:00,2023-09-23 23:28:08.953247+00:00,0 days 00:00:00.515740900
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,bi_d,unmark,t,left,4.769328725085208,,9870,9622,0,27940.514104016573,-55881.028208033145,-55881.028208033145,2023-09-23 23:28:33.137493+00:00,2023-09-23 23:28:34.069292+00:00,0 days 00:00:00.931957100
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,bi_d,unmark,t,right,4.433661751531285,,9870,9622,1,27937.33253848873,-55872.66507697746,-55865.4932695552,2023-09-23 23:28:48.571232+00:00,2023-09-23 23:28:49.640149+00:00,0 days 00:00:01.068479400
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,ci,mark,norm,both,,,9870,9622,0,27471.71785100708,-54943.43570201416,-54943.43570201416,2023-09-23 23:29:06.443063+00:00,2023-09-23 23:29:06.443063+00:00,0 days 00:00:00
