tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,a_lambda_1,a_lambda_2,gamma_1_1,gamma_1_2,gamma_2_1,gamma_2_2,beta_1,beta_2,nu_1,nu_2,omega_1,omega_2,xi_1,xi_2,varsigma_1,varsigma_2,eta_1,eta_2,alpha_1,alpha_2,mu_1,mu_2,T,N_M,N_M_1,N_M_2,N_data_H_u,N_data_H_u_1,N_data_H_u_2,N_params_H_u,N_params_H_u_1,N_params_H_u_2,log_L_H_u,log_L_H_u_1,log_L_H_u_2,AIC_H_u,AIC_H_u_1,AIC_H_u_2,BIC_H_u,BIC_H_u_1,BIC_H_u_2,N_data_H_lambda,N_data_H_lambda_1,N_data_H_lambda_2,N_params_H_lambda,N_params_H_lambda_1,N_params_H_lambda_2,log_L_H_lambda,log_L_H_lambda_1,log_L_H_lambda_2,AIC_H_lambda,AIC_H_lambda_1,AIC_H_lambda_2,BIC_H_lambda,BIC_H_lambda_1,BIC_H_lambda_2,N_data_H_M,N_data_H_M_1,N_data_H_M_2,N_params_H_M,N_params_H_M_1,N_params_H_M_2,log_L_H_M,log_L_H_M_1,log_L_H_M_2,AIC_H_M,AIC_H_M_1,AIC_H_M_2,BIC_H_M,BIC_H_M_1,BIC_H_M_2,res_start,res_end,res_delta,opt_start,opt_end,opt_delta
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,bi_d,mark,0.0113524760715771,0.0113524760715771,0.5529980357814597,,,0.5814204295704634,0.1335968192765717,0.0526427044812221,,,,,0.2499068725601851,0.2746911128690583,0.016227430358341,0.0141562724802899,0.046538692234747,,0.0787434162729681,0.3931859951903114,0.0050745791027389,0.0047519145573523,9870,248,124,124,496,248,248,14,7,7,-458.2559813774512,-231.26451954975963,-226.99146182769164,944.5119627549024,476.5290390995193,467.9829236553833,1003.4040257290516,501.12304032267417,492.5769248785381,496,248,248,14,7,7,-1166.9270323584417,-571.0740987267327,-595.8529336317091,2361.8540647168834,1156.1481974534654,1205.7058672634182,2420.7461276910326,1180.7421986766203,1230.2998684865731,496,248,248,14,7,7,708.6710509809905,339.80957917697305,368.8614718040175,-1389.342101961981,-665.6191583539461,-723.7229436080349,-1330.450038987832,-641.0251571307912,-699.12894238488,2023-09-21 08:39:18.358561+00:00,2023-09-21 08:40:02.786673+00:00,0 days 00:00:44.428138800,2023-09-21 08:39:18.400597+00:00,2023-09-21 08:39:41.693580+00:00,0 days 00:00:23.293304799
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,bi_d,unmark,0.0113524760715771,0.0113524760715771,0.5612169175667273,,,0.5883950405883461,0.1246532739375243,0.0526078247376743,,,,,0.2663371303484562,0.2733810712167296,0.0183218839864054,0.0142913446698812,,,,,0.0049812744439366,0.0046727354526633,9870,248,124,124,496,248,248,10,5,5,-460.0778723525103,-232.1104112761564,-227.967461076354,940.1557447050208,474.2208225523127,465.934922152708,982.22150397227,491.7879662831376,483.5020658835329,248,124,124,6,3,3,-1167.873448067819,-571.0416152761443,-596.8318327916747,2347.746896135638,1148.0832305522886,1199.6636655833497,2368.827468612628,1156.5440752491036,1208.1245102801645,248,124,124,4,2,2,707.7955757153087,338.931203999988,368.8643717153208,-1407.5911514306174,-673.8624079999759,-733.7287434306415,-1393.5374364459574,-668.2218448687657,-728.0881802994314,2023-09-21 08:37:52.295234+00:00,2023-09-21 08:38:16.809263+00:00,0 days 00:00:24.514479300,2023-09-21 08:37:52.335770+00:00,2023-09-21 08:38:04.337566+00:00,0 days 00:00:12.001916599
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,ci,mark,0.0113524760715762,0.0113524760715762,0.4575645464380317,0.3003382443713045,0.4575645464380317,0.3003382443713045,0.2551907889391839,0.0286299913669305,,,,,0.247338395538328,0.1386786386456621,0.0152361639624376,0.0071281059313773,0.0546272696580351,0.1218590037841267,0.5083634678831469,0.2357498440855449,0.0027484027743323,0.0027484027743323,9870,248,124,124,496,248,248,13,13,13,-361.20591577525215,-226.47326255186715,-134.732653223385,748.4118315505043,478.9465251037343,295.46530644677,803.0973185979284,524.621098803879,341.1398801469148,496,248,248,13,13,13,-1087.7559525708757,-567.1428512902327,-520.6131012806428,2201.511905141751,1160.285702580465,1067.2262025612856,2256.197392189175,1205.96027628061,1112.9007762614303,496,248,248,13,13,13,726.5500367956233,340.6695887383655,385.8804480572578,-1427.1000735912469,-655.339177476731,-745.7608961145156,-1372.414586543823,-609.6646037765863,-700.0863224143709,2023-09-21 08:40:02.789175+00:00,2023-09-21 08:40:45.808578+00:00,0 days 00:00:43.019039899,2023-09-21 08:40:02.827708+00:00,2023-09-21 08:40:25.229926+00:00,0 days 00:00:22.402374900
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,ci,unmark,0.0113524760596407,0.0113524760596407,0.4648694448363707,0.3002390103937912,0.4648694448363707,0.3002390103937912,0.2278690960902159,0.0281554806216438,,,,,0.2663371303484562,0.2733810712167296,0.0183218839864054,0.0142913446698812,,,,,0.0026666006386116,0.0026666006386116,9870,248,124,124,496,248,248,9,7,7,-380.5424902164385,-227.4926544879004,-153.04983572853803,779.084980432877,468.9853089758008,320.09967145707606,816.9441637734014,493.5793101989556,344.6936726802309,248,124,124,5,5,5,-1088.3380659317472,-566.4238584878883,-521.9142074438588,2186.6761318634944,1142.8477169757766,1053.8284148877176,2204.24327559432,1156.949124803802,1067.9298227157428,248,124,124,4,2,2,707.7955757153087,338.931203999988,368.8643717153208,-1407.5911514306174,-673.8624079999759,-733.7287434306415,-1393.5374364459574,-668.2218448687657,-728.0881802994314,2023-09-21 08:38:16.812266+00:00,2023-09-21 08:38:33.532108+00:00,0 days 00:00:16.719851600,2023-09-21 08:38:16.851800+00:00,2023-09-21 08:38:23.400918+00:00,0 days 00:00:06.548906299
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,ci_s,mark,0.0125632959749927,0.0125632959749927,0.3518836396859772,0.3518836396859772,0.3518836396859772,0.3518836396859772,0.1395580847617347,0.1395580847617347,,,,,0.2327141644133372,0.2327141644133372,0.0106056122499148,0.0106056122499148,0.1167011686869827,0.1167011686869827,0.7622243119274038,0.7622243119274038,0.0037216593467274,0.0037216593467274,9870,248,124,124,496,248,248,7,7,7,-394.0103090973439,-243.33220257322284,-150.67810652412112,802.0206181946878,500.6644051464457,315.35621304824224,831.4666496817623,525.2584063696006,339.9502142713971,496,248,248,7,7,7,-1110.2948641867854,-580.7203600215355,-529.57450416525,2234.589728373571,1175.440720043071,1073.1490083305,2264.035759860645,1200.034721266226,1097.743009553655,496,248,248,7,7,7,716.2845550894415,337.38815744831265,378.8963976411289,-1418.569110178883,-660.7763148966253,-743.7927952822578,-1389.1230786918086,-636.1823136734704,-719.1987940591029,2023-09-21 08:39:01.187832+00:00,2023-09-21 08:39:18.355559+00:00,0 days 00:00:17.168022399,2023-09-21 08:39:01.238876+00:00,2023-09-21 08:39:12.094188+00:00,0 days 00:00:10.855007400
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,ci_s,unmark,0.0125632817961322,0.0125632817961322,0.3613315614034549,0.3613315614034549,0.3613315614034549,0.3613315614034549,0.1229160128831023,0.1229160128831023,,,,,0.2720408528275281,0.2720408528275281,0.0162248603565502,0.0162248603565502,,,,,0.0034842613406361,0.0034842613406361,9870,248,124,124,496,248,248,5,5,5,-405.8030455686562,-243.50289115343529,-162.30015441522107,821.6060911373124,497.0057823068705,334.60030883044215,842.638970770937,514.5729260376954,352.16745256126705,248,124,124,3,3,3,-1112.4050959804008,-581.8622796830031,-530.5428162973978,2230.8101919608016,1169.724559366006,1067.0856325947957,2241.3504781992965,1178.1854040628211,1075.5464772916107,248,124,124,2,2,2,706.6020504117446,338.3593885295678,368.2426618821768,-1409.2041008234892,-672.7187770591356,-732.4853237643536,-1402.1772433311592,-667.0782139279255,-726.8447606331434,2023-09-21 08:37:43.935564+00:00,2023-09-21 08:37:52.292732+00:00,0 days 00:00:08.356993199,2023-09-21 08:37:43.966091+00:00,2023-09-21 08:37:48.782722+00:00,0 days 00:00:04.816408600
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,bi,mark,0.025,0.025,0.4868877741080319,0.3077856794453793,0.4483163689660292,0.4285012247929289,0.1879878333936675,0.021677484992202,,,,,0.2918724564095622,0.0988560626083852,0.0102957114482139,0.0053651107372375,0.0459717905920978,0.0979575703335627,1.6393828756995228,0.3022266859845682,0.0051331636611647,0.003079560156026,9870,494,247,247,988,494,494,14,14,14,-393.75721369228063,-248.1407552383282,-145.6164584539523,815.5144273845613,524.2815104766564,319.2329169079046,884.0539851530314,583.1170077172874,378.0684141485355,988,494,494,14,14,14,-1951.96352295702,-991.1587823644528,-960.8047405925666,3931.92704591404,2010.3175647289056,1949.6094811851333,4000.4666036825097,2069.153061969537,2008.444978425764,988,494,494,14,14,14,1558.206309264739,743.0180271261247,815.1882821386143,-3088.412618529478,-1458.0360542522494,-1602.376564277229,-3019.873060761008,-1399.2005570116185,-1543.5410670365975,2023-09-21 08:48:43.262649+00:00,2023-09-21 08:50:25.276158+00:00,0 days 00:01:42.013188500,2023-09-21 08:48:43.295177+00:00,2023-09-21 08:49:38.037137+00:00,0 days 00:00:54.742019700
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,bi,unmark,0.025,0.025,0.5062691189140328,0.2994115345100626,0.4750237457485195,0.4010432644356407,0.1697874667378264,0.0207339309133927,,,,,0.2927056044234156,0.284147936649442,0.0138958544657597,0.0116533721107301,,,,,0.0048579836643976,0.0030983247453959,9870,494,247,247,988,494,494,10,6,6,-441.25922174264974,-256.1294015063586,-185.12982023629135,902.5184434852996,524.2588030127172,382.2596404725828,951.4752704627782,549.4740161158447,407.4748535757103,494,247,247,6,4,4,-1960.685397186532,-993.044741107062,-967.6406560794704,3933.370794373064,1994.089482214124,1943.2813121589409,3958.586007476192,2008.127035560636,1957.3188655054523,494,247,247,4,2,2,1519.4261754438824,736.9153396007034,782.5108358431789,-3030.8523508877647,-1469.8306792014068,-1561.021671686358,-3014.042208819013,-1462.811902528151,-1554.002895013102,2023-09-21 08:45:01.978826+00:00,2023-09-21 08:45:38.502157+00:00,0 days 00:00:36.523212300,2023-09-21 08:45:02.015358+00:00,2023-09-21 08:45:13.951098+00:00,0 days 00:00:11.935825399
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,bi_d,mark,0.025,0.025,0.6494481250907987,,,0.6702992504243008,0.1044865736963743,0.0490142610776455,,,,,0.2870312456062923,0.3017336050946511,0.0103716068231099,0.0084799158864096,0.0523668981431984,0.0644411433192858,0.5176808948582973,0.495683148411573,0.00876379687273,0.0082425187393924,9870,494,247,247,988,494,494,12,6,6,-524.6218242379521,-261.2309416738658,-263.3908825640865,1073.243648475904,534.4618833477316,538.781765128173,1131.9918408488786,559.6770964508592,563.9969782313005,988,494,494,12,6,6,-2053.291474249316,-1003.401638754936,-1049.8898354943794,4130.582948498631,2018.8032775098725,2111.779670988759,4189.331140871605,2044.018490613,2136.9948840918864,988,494,494,12,6,6,1528.6696500113633,742.1706970810703,786.498952930293,-3033.3393000227265,-1472.341394162141,-1560.997905860586,-2974.5911076497523,-1447.126181059013,-1535.7826927574583,2023-09-21 08:46:06.206923+00:00,2023-09-21 08:47:19.575360+00:00,0 days 00:01:13.367989599,2023-09-21 08:46:06.246957+00:00,2023-09-21 08:46:45.183358+00:00,0 days 00:00:38.936473300
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,bi_d,unmark,0.025,0.025,0.6718272019503071,,,0.6816672529813447,0.0899597532837745,0.0474837495983593,,,,,0.2927056044234156,0.284147936649442,0.0138958544657597,0.0116533721107301,,,,,0.0082043199512423,0.0079583186754663,9870,494,247,247,988,494,494,8,4,4,-537.6013209760265,-268.1041233446366,-269.4971976313898,1091.202641952053,544.2082466892732,546.9943952627796,1130.368103534036,561.0183887580249,563.8045373315313,494,247,247,4,2,2,-2057.027496419909,-1005.01946294534,-1052.0080334745687,4122.054992839818,2014.03892589068,2108.016066949137,4138.865134908569,2021.057702563936,2115.034843622393,494,247,247,4,2,2,1519.4261754438824,736.9153396007034,782.5108358431789,-3030.8523508877647,-1469.8306792014068,-1561.021671686358,-3014.042208819013,-1462.811902528151,-1554.002895013102,2023-09-21 08:43:58.984289+00:00,2023-09-21 08:44:31.748895+00:00,0 days 00:00:32.764567500,2023-09-21 08:43:59.024823+00:00,2023-09-21 08:44:15.956349+00:00,0 days 00:00:16.931874600
