tick,exchange,train_start,train_end,all_end,opt_method,vol,p,o,q,dist,a_u,a_q,tail,period,Q_T,Q_T_1,Q_a_q_T_1,CT_Q_binom_p,CT_Q_UC_LR,CT_Q_UC_p,CT_Q_CC_LR,CT_Q_CC_p,CT_Q_DQ_0_LR,CT_Q_DQ_0_p,CT_Q_DQ_1_LR,CT_Q_DQ_1_p,CT_Q_DQ_2_LR,CT_Q_DQ_2_p,CT_Q_DQ_3_LR,CT_Q_DQ_3_p,CT_Q_DQ_4_LR,CT_Q_DQ_4_p,CT_E_ZMD_t,CT_E_ZMD_b_opt_CB,CT_E_ZMD_1000_0:0_F,S_Q_G,S_E_AL,S_E_NZ,S_E_FZG
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.075,left,all,16097,1229,0.0763496303659067,0.5103300080570885,0.4203322913162992,0.5167712839272531,19.14441417508351,6.963751776278837e-05,5.279360267535316,0.0713840992678465,33.810834725151764,2.1719841514222798e-07,52.905679783147,8.917944160913294e-11,60.80226833440346,8.296585640721332e-12,63.63931768992789,8.17601542024704e-12,8.475706777720715,1.6124628441409847,1.0,22.536061830306515,-48247.17866136068,2136.2995850362013,169.4123144528944
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.075,left,train,12311,923,0.0749736008447729,1.0,0.0001236850730492,0.9911266062406916,26.78484440245211,1.5266691815174482e-06,13.22639083863588,0.0013425353246782,46.17785322000549,5.198527164296252e-10,53.85562467905055,5.642042388842583e-11,62.61826157474111,3.492428568563355e-12,63.30863122554408,9.549139257103434e-12,5.8795548181641735,0.9680823261087383,1.0,15.837767612206076,-37724.18613016282,1574.7364310763762,119.12182044762145
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.075,left,forecast,3786,306,0.080824088748019,0.1745611683480072,1.808730588895287,0.1786605827291415,-2.68605810183044,1.0,1.879130330961644,0.3907977307610026,2.451705119002904,0.4840823066011025,17.859112071361206,0.0013148400338416,18.35635050635712,0.0025314113628723,22.00493756331154,0.001208381237485,6.689761526561679,1.1107763956323238,1.0,6.698294218100438,-10522.992531197862,561.563153959825,50.29049400527296
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.075,right,all,16097,1005,0.062433993911909,5.721149221454935e-10,38.69531385341452,4.95396945687787e-10,39.28448327861588,2.947696975397207e-09,37.12920423710288,8.6595582926563e-09,37.6699139784489,3.3198687021673834e-08,43.8485519680568,6.897688087370568e-09,49.56931088665628,1.6974954775150763e-09,52.46659743745814,1.5023765564947664e-09,1.311943672259819,1.0290174924906297,0.91,20.440411264086013,-49511.00861737353,2060.7896716587397,158.4595552203261
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.075,right,train,12311,766,0.0622207781658679,3.5427655347605815e-08,30.63731829433709,3.1105303222034315e-08,30.738146615703958,2.114931327845682e-07,29.000230199641987,5.042896156215448e-07,29.078226964329275,2.1562486812731763e-06,33.41767847862415,9.809196054311189e-07,34.57592662419919,1.8281982165913035e-06,37.46365389281481,1.4298469073192877e-06,2.603785698139833,2.0984978918013586,0.999,14.971573691815818,-38186.731582058055,1550.2350200024207,116.08014289227262
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.075,right,forecast,3786,239,0.0631273111463285,0.0049736049598672,8.098550099674412,0.0044300681952904,14.098471401311144,0.0008680721708189,8.363994828305673,0.0152679806088327,12.751818438433622,0.0052052410109486,14.74990112430054,0.0052490646115385,23.57123134880544,0.0002624161263067,23.9150875189164,0.0005413761083215,-2.651751295721946,1.650541984908975,0.008,5.468837572270194,-11324.277035315485,510.5546516563187,42.37941232805351
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.0725,left,all,16097,1192,0.074051065415916,0.4473102376070439,0.5721624701636756,0.4494008856955742,17.98428085228079,0.0001243835742534,5.192194335940047,0.0745640219222005,32.37834640549462,4.355514017229112e-07,50.25447846549405,3.1950098122734966e-10,58.468502413150816,2.5177637752449297e-11,61.76327322037471,1.9713009002941817e-11,8.494989304533881,1.3983540293520742,1.0,22.01232120119208,-48115.77320066191,2147.728305560824,170.4500712486942
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.0725,left,train,12311,896,0.072780440256681,0.9031743192579,0.0143815804813129,0.9045439644169918,24.48182373684904,4.828803379930413e-06,12.178203051425337,0.0022674452411309,42.44864586450152,3.222236921729404e-09,49.24613519724539,5.187626994640482e-10,57.87287491202533,3.3412494993001474e-11,59.17867159698005,6.608280589404103e-11,5.85680301057333,0.9187954286052842,1.0,15.465379101356472,-37630.62163489071,1582.8242562621524,119.81901672718811
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.0725,left,forecast,3786,296,0.0781827786582144,0.17776792885748,1.776093224069882,0.1826297887136799,-2.556270860942277,1.0,1.83179282185162,0.4001577594812281,2.678242740582113,0.4439373841841368,18.298848965186348,0.0010786904930786,19.029292025129777,0.0018981376993586,21.728935413417187,0.0013556964921203,6.782795099034114,0.5993112039689711,1.0,6.546942099835604,-10485.1515657712,564.9040492986713,50.6310545215061
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.0725,right,all,16097,971,0.0603217990929986,1.0754672417869195e-09,37.50751050698455,9.106165821393121e-10,37.89591097051471,5.902112576450236e-09,35.70817645289127,1.7622519665749792e-08,36.05576603907361,7.2878110435326e-08,41.80534503855995,1.8305507665239418e-08,47.073881879034815,5.4877944410947074e-09,50.44175931387005,3.833600659142178e-09,1.3493553028027665,0.7630409854489818,0.92,19.930796415510905,-49417.48333822819,2069.5884064016805,159.11047879222642
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.0725,right,train,12311,743,0.0603525302574933,1.0348795382264427e-07,28.536967256955904,9.192650052280983e-08,28.62656805494862,6.078826232380763e-07,27.015587836194268,1.3603154751518076e-06,27.09054977455574,5.63554695076629e-06,30.59504509146985,3.702473528210959e-06,31.561695832128983,7.254658683675252e-06,34.66546502137817,5.002701659262421e-06,2.5593880053005016,1.6640888633887136,0.999,14.6041325246829,-38111.50354866224,1557.119058319624,116.60353758534605
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.0725,right,forecast,3786,228,0.0602218700475435,0.0032020469770528,8.971415654281373,0.0027423603312365,13.410351457699107,0.0012245574949584,8.913204897196191,0.0116017138209422,12.16451671146191,0.0068403272964703,14.72871449705574,0.0052982550142385,23.55095662143227,0.0002647755821563,24.092205084055607,0.0005022499592388,-2.4802553255370547,1.2607049374761132,0.011,5.326663890828004,-11305.979789565949,512.4693480820563,42.506941206880384
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.07,left,all,16097,1153,0.0716282537118717,0.4130192615556683,0.6509073899105715,0.4197884507158,14.981483563740769,0.0005582287229153,5.662284283887899,0.0589454910901762,29.307676178239717,1.929633863140268e-06,46.24080855985357,2.1944241979099392e-09,51.792863705224406,5.949093440094089e-10,56.36950613499688,2.450806224629787e-10,8.552305515782551,1.1822810039361311,1.0,21.481272722568452,-47979.21405344639,2159.5388980657,171.5395115895852
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.07,left,train,12311,868,0.0705060514986597,0.8184015789215815,0.0483210573511314,0.8260109443230265,22.26080498191095,1.4659785533832626e-05,11.593631000739952,0.0030372113599244,39.21836257590575,1.5602846792361902e-08,45.853513602998206,2.6419212373340883e-09,52.06163660578909,5.240009537388346e-10,53.584177895254136,8.947833585182251e-10,5.852913310033386,0.5085511546289228,1.0,15.087303043105642,-37533.82017777185,1591.147510444183,120.5460505851712
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.07,left,forecast,3786,285,0.0752773375594294,0.2026300249001857,1.5834074020021944,0.2082705666820852,-3.2166600498658227,1.0,1.6249141644588792,0.4437663551350036,2.0445381943875605,0.5632142837246235,16.385979479607705,0.0025426497551959,16.760646056778782,0.0049768368951097,21.399870794136564,0.0015544441221889,6.926559145452142,0.5784939033793122,1.0,6.393969679462813,-10445.39387567454,568.391387621517,50.993461004414
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.07,right,all,16097,934,0.058023234143008,1.0309957315891592e-09,37.5187878770821,9.053667815450693e-10,38.32024436910069,4.773804906932355e-09,35.80682524896122,1.6774388211793223e-08,36.51052710389204,5.840227701447986e-08,43.14007305212771,9.677973422661525e-09,49.95203818409498,1.4174698081959034e-09,53.47436934603291,9.41558053746405e-10,1.4850792790971443,0.2362813212558967,0.941,19.414846705985887,-49320.66196059796,2078.6324127954126,159.79381622415588
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.07,right,train,12311,715,0.058078141499472,1.1469157705056112e-07,28.42409028975453,9.744517814880282e-08,28.406250546824594,6.786737754005401e-07,26.92780511696704,1.421351244035307e-06,26.91254445028463,6.1412067727806274e-06,30.5347413021472,3.808750596245858e-06,32.65446575084133,4.407203021750128e-06,35.88786701022881,2.898461266664931e-06,2.691399231812297,1.0132641760877112,0.999,14.23158658505339,-38033.75777245768,1564.187018969089,117.14983040701054
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.07,right,forecast,3786,219,0.0578446909667194,0.0030355097380223,9.097586713329065,0.0025594697575417,12.424785976368184,0.0020044351308144,8.987201212512884,0.0111803153363329,11.464048581116066,0.0094638781714627,15.062162433825414,0.0045740094890482,22.816230655909987,0.0003659926962095,23.33210347012616,0.0006925470882407,-2.4408404183952945,0.8225342150105802,0.012,5.183260120932499,-11286.90418814027,514.4453938263237,42.64398581714532
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.0675,left,all,16097,1117,0.0693918121389078,0.3379481024671896,0.9074463347060372,0.3407928903797909,17.257907770369457,0.0001788516466928,4.875898226079438,0.087339791946324,31.28563392800432,7.401052197764102e-07,50.227461891426266,3.236787504690142e-10,57.23741178306266,4.5180414964818276e-11,63.05079812897767,1.0777490011548707e-11,8.554296033330447,1.6505393652921114,1.0,20.94279451922568,-47836.76088672463,2171.7747566793705,172.6861633333495
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.0675,left,train,12311,838,0.0680692064007797,0.8014417519111428,0.0632049639734759,0.801500249096205,24.943998212938823,3.832477463938666e-06,10.197185533326694,0.0061053321500713,41.43877906424039,5.277787873403383e-09,49.2473285501929,5.184652707157511e-10,57.32475900386876,4.3345327327415355e-11,59.2229781121832,6.472855584860325e-11,5.894263256846811,1.2546077236041997,1.0,14.703945567121762,-37432.82933003317,1599.7626030012332,121.3102693402045
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.0675,left,forecast,3786,279,0.0736925515055467,0.1279504492754819,2.2440046721394538,0.134133192169605,-2.6481176148417944,1.0,2.306841001686444,0.3155555632298297,2.70911851471312,0.4386799218201557,17.58840477019531,0.0014848941810199,17.914588582746166,0.0030553757196224,23.805101172284385,0.0005671658264865,6.855478216102488,0.648418959562174,1.0,6.238848952103916,-10403.931556691456,572.0121536781376,51.375893993144985
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.0675,right,all,16097,897,0.0557246691930173,9.74282040274327e-10,37.56038605754111,8.862625078265295e-10,37.90089398370219,5.887425769124377e-09,35.698899179279294,1.7704454013944826e-08,36.00497866199644,7.470249030472331e-08,41.5490468677833,2.06865357066377e-08,47.87776187348631,3.761957190206999e-09,52.533995781635966,1.45618361813149e-09,1.6287277434688492,0.3817388411549402,0.956,18.892604364403173,-49220.25792211229,2087.9423876662067,160.51407960350605
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.0675,right,train,12311,690,0.0560474372512387,2.2652913198694413e-07,27.12730602563533,1.904882297454336e-07,27.10593837217584,1.300230260015134e-06,25.80311345958101,2.494164561883672e-06,25.779802294936623,1.0605402649188632e-05,29.18148386744249,7.181052043891967e-06,31.07356835753417,9.05909831616647e-06,34.05349940064009,6.569250304955254e-06,2.721678774147676,0.8548024936396748,0.999,13.853720922278704,-37953.19870034359,1571.452701439138,117.72033049356092
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.0675,right,forecast,3786,207,0.054675118858954,0.0013344607589712,10.537140283594908,0.0011699931247038,12.61609116495356,0.0018215899097082,10.047733604380207,0.006579037623357,11.587403193270376,0.0089388575069033,14.018978464138112,0.0072347299918954,21.5758690273902,0.0006302622686245,23.616608540424934,0.0006142018814522,-2.1757027304256797,0.7966787812176099,0.029,5.038883442124469,-11267.0592217687,516.4896862270689,42.79374910994515
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.065,left,all,16097,1080,0.0670932471889172,0.2841097970671428,1.1491345695294513,0.2837303878031402,15.587871028366862,0.0004122273608168,5.91741640159352,0.05188590006355,30.304803395086363,1.1906169524733556e-06,54.46279756639091,4.210043424990317e-11,63.40656639080213,2.397970710887876e-12,70.80130070323733,2.7999824681046453e-13,8.575362042871815,6.575219615759119,1.0,20.396631041765723,-47688.25187091515,2184.463960478003,173.89531599496036
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.065,left,train,12311,811,0.0658760458126878,0.6875709898412753,0.1548156981170905,0.6939751388562951,23.35538944878772,8.480893701423575e-06,12.154599651687818,0.0022943634773777,41.57776861789789,4.9313418903906844e-09,51.50993549319684,1.7464818480306119e-10,61.52014231203903,5.8940630154324936e-12,65.26641702427592,3.805955550717499e-12,5.870628520073735,1.064040619307222,1.0,14.315380804966322,-37327.65970669601,1608.6884245261651,122.11714404812436
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.065,left,forecast,3786,269,0.0710512414157422,0.1294947552512613,2.2181551231428784,0.1363959609853393,-2.8755342223958,1.0,2.282991811973892,0.3193409602835322,2.546844069958691,0.4668847617660087,21.598692919393677,0.0002408581674481,22.127876938528257,0.0004950857339759,26.346026685235863,0.0001919040095941,6.959807858052278,0.2197170820271528,1.0,6.0812502367994,-10360.592164219135,575.775535951838,51.778171946835975
SPX,NASDAQ,1959-10-02,2008-09-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.065,right,all,16097,863,0.0536124743741069,1.8094005057627718e-09,36.39640492049784,1.6099991340112751e-09,36.411465506979766,1.2397974091804542e-08,34.74102390373474,2.8581335076438563e-08,34.76423448218919,1.3662876485742714e-07,39.603414237927,5.227894839254788e-08,45.13595184731121,1.3614103511194742e-08,48.479557014250894,9.475894846566746e-09,1.680765060739379,0.7940168991904932,0.956,18.362978470091385,-49116.306733205,2097.51358557322,161.26711370992825
