tick,exchange,train_start,train_end,opt_method,vol,p,o,q,dist,a_u,xi_y_1,xi_y_2,u_y_1,u_y_2,sigma_y_1,sigma_y_2
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.0375,0.2491349783361452,0.0528649850548057,-1.7804643416920256,1.7804643416920256,0.4692462822277414,0.4578850194888065
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.0375,0.2306088608180263,0.0286818609125916,-2.0457622740501944,2.0457622740501957,0.5663291529882523,0.5771246223824193
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.05,0.1982103141357648,0.0423810387562065,-1.6448536269514729,1.6448536269514724,0.5017675116904725,0.4677663577457344
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.05,0.1850310629489147,0.0469325754730718,-1.8595480375228428,1.859548037522842,0.6050583376982709,0.558159688844543
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.05,0.1907749046914642,0.0478137312904082,-1.6448536269514729,1.6448536269514722,0.503906314116159,0.4585604493355099
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.05,0.1861412968837131,0.026906464392976,-1.8595480375228428,1.859548037522842,0.589812995819567,0.5729855078781851
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.0625,0.1759388224433569,0.0457448073994249,-1.5341205443525463,1.5341205443525463,0.5079977184233277,0.4592505793369433
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.0625,0.1393954960948153,0.0463364324457586,-1.7133480229380778,1.7133480229380778,0.6514724850456302,0.5509292765239296
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.0625,0.1689698901792982,0.0088530391100093,-1.534120544352546,1.534120544352546,0.5097326547748411,0.4944278582263396
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.0625,0.1628599544871873,0.0354195035102173,-1.7133480229380778,1.7133480229380778,0.5987209198010118,0.5590075302095106
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.075,0.1437854419810523,0.0300042311824991,-1.4395314709384563,1.4395314709384563,0.533264579361191,0.4699540051000629
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.075,0.1159489558950144,0.0227415823304922,-1.5922214398791406,1.592221439879141,0.6749922766198126,0.574324608305463
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.075,0.1547158740522374,0.021232302790571,-1.4395314709384563,1.4395314709384563,0.512648279438376,0.4797294942042253
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.075,0.1206326057572178,0.0196692342713667,-1.5922214398791406,1.592221439879141,0.6471555543421401,0.5739347797235046
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.0875,0.1225731533907398,0.0210163906804779,-1.3563117453352471,1.3563117453352471,0.5515040254355424,0.4758280608717998
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.0875,0.0964094704557965,0.0170252702854346,-1.4882715634866253,1.4882715634866246,0.6990392800370746,0.5790204818479145
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.0875,0.1313553212929252,0.004850573901822,-1.3563117453352471,1.3563117453352471,0.5305445060982197,0.4953201281644468
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.0875,0.102061881230631,0.01513763694141,-1.488271563486625,1.4882715634866246,0.6685458458906335,0.577965524133463
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.1,0.1045944559873675,-2.7930908132043064e-05,-1.2815515655446004,1.2815515655446004,0.568950642179638,0.4975423721757242
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.1,0.0868574218312545,0.0008583901969042,-1.3968153097434188,1.396815309743419,0.7080581005257542,0.599215968420724
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.1,0.0993201897628733,-0.0020558285370213,-1.2815515655446004,1.2815515655446004,0.5679225561698431,0.5024535110542881
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.1,0.0914254946389527,0.0086264299755313,-1.3968153097434188,1.396815309743419,0.6791431377019796,0.5847242705941568
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.1125,0.0916136753830797,-0.006593047082677,-1.213339622488518,1.2133396224885171,0.5814582587505636,0.5050293764853859
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.1125,0.0832552843485491,-0.0048045530417076,-1.3148461673777196,1.3148461673777192,0.7079302195892511,0.6065543642400268
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.1125,0.0909512471825695,-0.0073494310455617,-1.213339622488518,1.2133396224885171,0.5742087928667056,0.5079648635805815
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.1125,0.0783251499880374,-0.0008177850862067,-1.3148461673777194,1.3148461673777192,0.6961633177110592,0.596272004846687
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.125,0.0820639323253443,-0.0089093714140969,-1.150349380376008,1.150349380376008,0.5908304555680332,0.5081724604901348
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.125,0.0717612291623527,0.0024806969142347,-1.2403182607824692,1.2403182607824692,0.7240962884430855,0.597526524858629
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.125,0.0886741248053359,-0.0063458514909852,-1.150349380376008,1.150349380376008,0.571704210185628,0.5073414660215618
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.125,0.0740030201620782,-0.0072788354204525,-1.2403182607824692,1.2403182607824692,0.6988560621979545,0.6043713883565007
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.1375,0.0797030041705576,-0.0137094652157627,-1.0916203674341676,1.091620367434169,0.5898804854118105,0.5142270324888795
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.1375,0.0725629812295337,-0.0076019108900001,-1.1717757885842877,1.1717757885842877,0.7176959635038033,0.6106492623544832
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.1375,0.0729063373419286,-0.0014132073050009,-1.0916203674341678,1.0916203674341685,0.5916397922473808,0.502284616288713
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.1375,0.0729889550614998,-0.0144492564055348,-1.1717757885842877,1.1717757885842877,0.695626733013965,0.6144213938463214
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.15,0.0679189018804615,-0.0141360128676779,-1.0364333894937898,1.0364333894937898,0.6042996499463834,0.5153308464583256
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.15,0.064990547820406,-0.0216432581790163,-1.1081454445581465,1.1081454445581465,0.7274543357849597,0.6307818218246002
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.15,0.0683338017472272,-0.0200530437660664,-1.0364333894937898,1.0364333894937898,0.5949111593439251,0.5230696075248596
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.15,0.0648361157304145,-0.0258884025247508,-1.108145444558147,1.1081454445581465,0.7067127435378173,0.6311162101384471
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.1625,0.0656175759275946,-0.0164240912565951,-0.9842349604463247,0.9842349604463252,0.6043356405193361,0.5185330378226244
