tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,a_lambda_1,a_lambda_2,gamma_1_1,gamma_1_2,gamma_2_1,gamma_2_2,beta_1,beta_2,nu_1,nu_2,omega_1,omega_2,xi_1,xi_2,varsigma_1,varsigma_2,eta_1,eta_2,alpha_1,alpha_2,mu_1,mu_2,T,N_M,N_M_1,N_M_2,N_data_H_u,N_data_H_u_1,N_data_H_u_2,N_params_H_u,N_params_H_u_1,N_params_H_u_2,log_L_H_u,log_L_H_u_1,log_L_H_u_2,AIC_H_u,AIC_H_u_1,AIC_H_u_2,BIC_H_u,BIC_H_u_1,BIC_H_u_2,N_data_H_lambda,N_data_H_lambda_1,N_data_H_lambda_2,N_params_H_lambda,N_params_H_lambda_1,N_params_H_lambda_2,log_L_H_lambda,log_L_H_lambda_1,log_L_H_lambda_2,AIC_H_lambda,AIC_H_lambda_1,AIC_H_lambda_2,BIC_H_lambda,BIC_H_lambda_1,BIC_H_lambda_2,N_data_H_M,N_data_H_M_1,N_data_H_M_2,N_params_H_M,N_params_H_M_1,N_params_H_M_2,log_L_H_M,log_L_H_M_1,log_L_H_M_2,AIC_H_M,AIC_H_M_1,AIC_H_M_2,BIC_H_M,BIC_H_M_1,BIC_H_M_2,res_start,res_end,res_delta,opt_start,opt_end,opt_delta
CAC,EUREX,1975-01-01,2015-01-01,0.075,0.075,left,right,0.0,0.0,-0.0163104867942329,0.0162784417150402,False,False,SLSQP,True,ci_s,mark,0.075,0.075,0.3855417151329701,0.3855417151329701,0.3855417151329701,0.3855417151329701,0.0711838134808055,0.0711838134808055,,,,,0.0822229889913206,0.0822229889913206,0.0038128997203927,0.0038128997203927,0.0472150197598334,0.0472150197598334,1.0570296161462776,1.0570296161462776,0.0171687427300544,0.0171687427300544,9988,1500,750,750,3000,1500,1500,6,6,6,616.5275710746055,211.8662332105964,404.6613378640086,-1221.055142149211,-411.7324664211928,-797.3226757280172,-1185.0169367433095,-379.853144098651,-765.4433534054754,3000,1500,1500,6,6,6,-5001.185625815314,-2528.763723360633,-2472.421902454681,10014.371251630628,5069.527446721266,4956.843804909362,10050.409457036529,5101.406769043808,4988.723127231904,3000,1500,1500,6,6,6,5617.713196889919,2740.6299565712293,2877.0832403186896,-11223.42639377984,-5469.259913142459,-5742.166480637379,-11187.388188373938,-5437.3805908199165,-5710.287158314837,2023-09-21 11:11:17.771900+00:00,2023-09-21 11:12:47.375264+00:00,0 days 00:01:29.603421400,2023-09-21 11:11:17.818940+00:00,2023-09-21 11:12:18.145691+00:00,0 days 00:01:00.326537400
CAC,EUREX,1975-01-01,2015-01-01,0.075,0.075,left,right,0.0,0.0,-0.0163104867942329,0.0162784417150402,False,False,SLSQP,True,ci_s,unmark,0.075,0.075,0.3997265536115993,0.3997265536115993,0.3997265536115993,0.3997265536115993,0.0660564997325245,0.0660564997325245,,,,,0.2056717090494922,0.2056717090494922,0.0077043075077852,0.0077043075077852,,,,,0.01504101695826,0.01504101695826,9988,1500,750,750,3000,1500,1500,4,4,4,480.3113107071285,163.44648398089612,316.8648267262329,-952.6226214142572,-318.89296796179224,-625.7296534524658,-928.597151143656,-297.64008641343105,-604.4767719041046,1500,750,750,2,2,2,-5010.127444764615,-2522.331134725427,-2487.796310039188,10024.25488952923,5048.662269450854,4979.592620078375,10034.88133030341,5057.902415863915,4988.832766491436,1500,750,750,2,2,2,5490.438755471743,2685.777618706323,2804.6611367654205,-10976.877510943486,-5367.555237412646,-5605.322273530841,-10966.251070169306,-5358.315090999586,-5596.08212711778,2023-09-21 11:05:34.283248+00:00,2023-09-21 11:06:07.589819+00:00,0 days 00:00:33.306308299,2023-09-21 11:05:34.320781+00:00,2023-09-21 11:05:53.994658+00:00,0 days 00:00:19.673871399
CAC,EUREX,1975-01-01,2015-01-01,0.075,0.075,left,right,0.0,0.0,-0.0163104867942329,0.0162784417150402,False,False,SLSQP,False,bi,mark,0.06757310181014,0.06757310181014,0.5061365806081143,0.2349202148650089,0.5118615605140272,0.3315514994490098,0.0988914629429035,0.022794230478421,,,,,0.0909736823742655,-0.0017336342443335,0.0045264640815858,0.0030901351139146,0.0455141617373074,0.0464556323503957,0.9377714473181564,2.5486033688670884,0.0174975955225385,0.0105810652412559,9988,1500,750,750,3000,1500,1500,16,16,16,677.7152076485609,245.85171471983813,431.86349292872274,-1323.4304152971215,-459.70342943967626,-831.7269858574455,-1227.3285342147178,-374.69190324623145,-746.7154596640006,3000,1500,1500,16,16,16,-4960.145922658131,-2504.405024772901,-2455.74089788523,9952.291845316262,5040.810049545802,4943.48179577046,10048.393726398666,5125.821575739247,5028.493321963905,3000,1500,1500,16,16,16,5637.861130306692,2750.256739492739,2887.6043908139527,-11243.722260613384,-5468.513478985478,-5743.208781627905,-11147.62037953098,-5383.501952792033,-5658.19725543446,2023-09-21 11:53:58.832836+00:00,2023-09-21 12:01:22.039528+00:00,0 days 00:07:23.206789800,2023-09-21 11:53:58.866365+00:00,2023-09-21 11:58:07.597733+00:00,0 days 00:04:08.731573600
CAC,EUREX,1975-01-01,2015-01-01,0.075,0.075,left,right,0.0,0.0,-0.0163104867942329,0.0162784417150402,False,False,SLSQP,False,bi,unmark,0.06757310181014,0.06757310181014,0.5212890329651947,0.2694168671393172,0.4927292810259098,0.3514676220835815,0.0967488873443077,0.0241837020421499,,,,,0.1847598002871442,0.2189633630798892,0.0084947070743173,0.00700555969799,,,,,0.0141426515204994,0.0105280985285174,9988,1500,750,750,3000,1500,1500,12,7,7,523.2006662684507,192.2303864384512,330.9702798299991,-1022.4013325369016,-370.4607728769024,-647.9405596599981,-950.3249217250984,-333.2682301672703,-610.748016950366,1500,750,750,8,5,5,-4971.00413427426,-2495.41016358984,-2475.59397068442,9958.00826854852,5000.82032717968,4961.18794136884,10000.514031645242,5023.920693212332,4984.288307401492,1500,750,750,4,2,2,5494.204800542711,2687.6405500282917,2806.564250514419,-10980.40960108542,-5371.281100056583,-5609.128501028838,-10959.15671953706,-5362.040953643522,-5599.888354615778,2023-09-21 11:37:40.762826+00:00,2023-09-21 11:40:30.113098+00:00,0 days 00:02:49.350407900,2023-09-21 11:37:40.797355+00:00,2023-09-21 11:38:38.999282+00:00,0 days 00:00:58.201717400
CAC,EUREX,1975-01-01,2015-01-01,0.075,0.075,left,right,0.0,0.0,-0.0163104867942329,0.0162784417150402,False,False,SLSQP,False,bi_d,mark,0.0675731016099621,0.0675731016403924,0.6608033435758603,,,0.6628563145767419,0.0661201226832654,0.0292326025582852,,,,,0.0888085339307647,0.1429715525030684,0.0047012850451336,0.0038971045200973,0.0486817921772469,0.0445685958587819,0.3520625987566234,3.430877197204212,0.0229205701303078,0.0227818445225223,9988,1500,750,750,3000,1500,1500,14,7,7,527.1889060113199,240.24522737512237,286.94367863619755,-1026.3778120226398,-466.4904547502447,-559.8873572723951,-942.2886660755364,-429.2979120406126,-522.694814562763,3000,1500,1500,14,7,7,-5063.08669418114,-2506.345129794868,-2556.7415643862723,10154.17338836228,5026.690259589735,5127.483128772545,10238.262534309384,5063.882802299368,5164.675671482177,3000,1500,1500,14,7,7,5590.27560019246,2746.59035716999,2843.68524302247,-11152.55120038492,-5479.18071433998,-5673.37048604494,-11068.462054437816,-5441.988171630348,-5636.177943335308,2023-09-21 11:42:37.707052+00:00,2023-09-21 11:47:54.005378+00:00,0 days 00:05:16.297956099,2023-09-21 11:42:37.741081+00:00,2023-09-21 11:45:23.942652+00:00,0 days 00:02:46.201884
CAC,EUREX,1975-01-01,2015-01-01,0.075,0.075,left,right,0.0,0.0,-0.0163104867942329,0.0162784417150402,False,False,SLSQP,False,bi_d,unmark,0.0675731018022952,0.06757310181014,0.6794646067985257,,,0.7163037536580616,0.0605313020352326,0.0302928706438414,,,,,0.1847598002871442,0.2189633630798892,0.0084947070743173,0.00700555969799,,,,,0.0216595707560419,0.0191702353372183,9988,1500,750,750,3000,1500,1500,10,5,5,419.52523585232575,181.747337384405,237.77789846791984,-819.0504717046515,-353.49467476881,-465.5557969358397,-758.986796028149,-326.9285728333585,-438.98969500038817,1500,750,750,6,3,3,-5074.679564690385,-2505.8932126438863,-2568.7863520465,10161.35912938077,5017.7864252877725,5143.572704092999,10193.238451703312,5031.646644907363,5157.432923712589,1500,750,750,4,2,2,5494.204800542711,2687.6405500282917,2806.564250514419,-10980.40960108542,-5371.281100056583,-5609.128501028838,-10959.15671953706,-5362.040953643522,-5599.888354615778,2023-09-21 11:33:28.418860+00:00,2023-09-21 11:35:56.060009+00:00,0 days 00:02:27.641066799,2023-09-21 11:33:28.462897+00:00,2023-09-21 11:34:38.719666+00:00,0 days 00:01:10.256563100
CAC,EUREX,1975-01-01,2015-01-01,0.075,0.075,left,right,0.0,0.0,-0.0163104867942329,0.0162784417150402,False,False,SLSQP,False,ci,mark,0.0675731017767053,0.0675731017767053,0.5045158679937751,0.2960801445122977,0.5045158679937751,0.2960801445122977,0.1001009706174623,0.02191362600256,,,,,0.0935693168338364,-0.0002423506391263,0.0044247740722157,0.0031626277655003,0.0435769124435219,0.0478745522961772,0.9584474810157312,1.7677157594902126,0.013474345941608,0.013474345941608,9988,1500,750,750,3000,1500,1500,13,13,13,675.9658135835525,245.3911012352401,430.57471234831337,-1325.931627167105,-464.7822024704801,-835.1494246966267,-1247.8488487876518,-395.71033743830617,-766.0775596644528,3000,1500,1500,13,13,13,-4961.029038469385,-2504.2726553912607,-2456.756383078124,9948.05807693877,5034.5453107825215,4939.512766156247,10026.140855318225,5103.617175814696,5008.584631188422,3000,1500,1500,13,13,13,5636.994852052938,2749.663756626501,2887.331095426437,-11247.989704105876,-5473.327513253002,-5748.662190852874,-11169.906925726422,-5404.255648220827,-5679.5903258207,2023-09-21 11:47:54.007881+00:00,2023-09-21 11:53:58.831334+00:00,0 days 00:06:04.823429300,2023-09-21 11:47:54.052419+00:00,2023-09-21 11:51:48.962932+00:00,0 days 00:03:54.910882399
CAC,EUREX,1975-01-01,2015-01-01,0.075,0.075,left,right,0.0,0.0,-0.0163104867942329,0.0162784417150402,False,False,SLSQP,False,ci,unmark,0.06757310181014,0.06757310181014,0.508977417338257,0.3110034354477561,0.508977417338257,0.3110034354477561,0.0964941295941169,0.0228966833509379,,,,,0.1847598002871442,0.2189633630798892,0.0084947070743173,0.00700555969799,,,,,0.0121644521624653,0.0121644521624653,9988,1500,750,750,3000,1500,1500,9,7,7,522.5572230619237,192.1254958212517,330.431727240672,-1027.1144461238473,-370.2509916425033,-646.863454481344,-973.0571380149952,-333.0584489328712,-609.6709117717119,1500,750,750,5,5,5,-4971.647577480787,-2495.51505420704,-2476.132523273747,9953.295154961574,5001.030108414079,4962.265046547494,9979.861256897026,5024.130474446731,4985.365412580146,1500,750,750,4,2,2,5494.204800542711,2687.6405500282917,2806.564250514419,-10980.40960108542,-5371.281100056583,-5609.128501028838,-10959.15671953706,-5362.040953643522,-5599.888354615778,2023-09-21 11:35:56.062511+00:00,2023-09-21 11:37:40.760824+00:00,0 days 00:01:44.698558900,2023-09-21 11:35:56.108552+00:00,2023-09-21 11:36:37.514069+00:00,0 days 00:00:41.405450599
CAC,EUREX,1975-01-01,2015-01-01,0.075,0.075,left,right,0.0,0.0,-0.0163104867942329,0.0162784417150402,False,False,SLSQP,False,ci_s,mark,0.0757635941364486,0.0757635941364486,0.3864730497836351,0.3864730497836351,0.3864730497836351,0.3864730497836351,0.0711800465798379,0.0711800465798379,,,,,0.0822892779641397,0.0822892779641397,0.0038158703989308,0.0038158703989308,0.0471581744077013,0.0471581744077013,1.0578492149176597,1.0578492149176597,0.0172024195594829,0.0172024195594829,9988,1500,750,750,3000,1500,1500,7,7,7,616.531024877283,211.9280206126973,404.60300426458525,-1219.062049754566,-409.8560412253946,-795.2060085291705,-1177.0174767810142,-372.6634985157625,-758.0134658195384,3000,1500,1500,7,7,7,-5001.18186392488,-2528.7617985662087,-2472.4200653586718,10016.36372784976,5071.523597132417,4958.840130717343,10058.40830082331,5108.716139842049,4996.032673426975,3000,1500,1500,7,7,7,5617.7128888021625,2740.689819178906,2877.023069623257,-11221.425777604323,-5467.379638357812,-5740.046139246513,-11179.381204630774,-5430.18709564818,-5702.853596536881,2023-09-21 11:40:30.116100+00:00,2023-09-21 11:42:37.705550+00:00,0 days 00:02:07.589844699,2023-09-21 11:40:30.168645+00:00,2023-09-21 11:41:59.371666+00:00,0 days 00:01:29.203209300
CAC,EUREX,1975-01-01,2015-01-01,0.075,0.075,left,right,0.0,0.0,-0.0163104867942329,0.0162784417150402,False,False,SLSQP,False,ci_s,unmark,0.0759747348937071,0.0759747348937071,0.4007636063315574,0.4007636063315574,0.4007636063315574,0.4007636063315574,0.0660507018421959,0.0660507018421959,,,,,0.2056717090494922,0.2056717090494922,0.0077043075077852,0.0077043075077852,,,,,0.0150789174015349,0.0150789174015349,9988,1500,750,750,3000,1500,1500,5,5,5,480.3162835494177,163.44869608715544,316.8675874622627,-950.6325670988354,-316.8973921743109,-623.7351749245254,-920.600729260584,-290.33129023885937,-597.1690729890739,1500,750,750,3,3,3,-5010.1224719223255,-2522.328922619168,-2487.7935493031578,10026.244943844653,5050.657845238336,4981.587098606316,10042.18460500592,5064.518064857926,4995.447318225906,1500,750,750,2,2,2,5490.438755471743,2685.777618706323,2804.6611367654205,-10976.877510943486,-5367.555237412646,-5605.322273530841,-10966.251070169306,-5358.315090999586,-5596.08212711778,2023-09-21 11:32:34.211860+00:00,2023-09-21 11:33:28.417359+00:00,0 days 00:00:54.205759200,2023-09-21 11:32:34.249893+00:00,2023-09-21 11:33:08.152974+00:00,0 days 00:00:33.903138299
CAC,EUREX,1975-01-01,2015-01-01,0.0875,0.0875,left,right,0.0,0.0,-0.0149242734491369,0.0151249460296709,False,False,SLSQP,True,bi,mark,0.0875,0.0875,0.5080388204727635,0.2500865970918314,0.5046756998961058,0.3451346944251895,0.094713991441891,0.0220820342304803,,,,,0.080031867104341,-0.0068918859220246,0.0045148918966575,0.0030065027310672,0.0414460650961589,0.0429516848237073,1.4289803597190376,3.1848368815897787,0.0211640259630979,0.0131415904968866,9988,1748,874,874,3496,1748,1748,14,14,14,1012.7099844066944,402.6742369521981,610.0357474544962,-1997.4199688133888,-777.3484739043961,-1192.0714949089925,-1911.1887224985328,-700.8212881173794,-1115.5443091219756,3496,1748,1748,14,14,14,-5583.679096651252,-2813.1203781966165,-2770.5587184546357,11195.358193302503,5654.240756393233,5569.117436909271,11281.58943961736,5730.7679421802495,5645.644622696287,3496,1748,1748,14,14,14,6596.389081057946,3215.7946151488145,3380.5944659091315,-13164.778162115892,-6403.589230297629,-6733.188931818263,-13078.546915801036,-6327.062044510612,-6656.661746031246,2023-09-21 12:25:45.473395+00:00,2023-09-21 12:33:39.685685+00:00,0 days 00:07:54.212386299,2023-09-21 12:25:45.509927+00:00,2023-09-21 12:30:40.805738+00:00,0 days 00:04:55.296117300
CAC,EUREX,1975-01-01,2015-01-01,0.0875,0.0875,left,right,0.0,0.0,-0.0149242734491369,0.0151249460296709,False,False,SLSQP,True,bi,unmark,0.0875,0.0875,0.5362354077596586,0.2709504197070276,0.4879400628980389,0.3704860945667091,0.085199718462989,0.0253948338088624,,,,,0.171982396269115,0.2050890592236168,0.0084632006857172,0.0069625809315924,,,,,0.0168712400966649,0.0123877112218345,9988,1748,874,874,3496,1748,1748,10,6,6,834.5300710287975,340.50550448154763,494.02456654725074,-1649.060142057595,-669.0110089630953,-976.0491330945016,-1587.4663946898406,-636.2136436258024,-943.2517677572088,1748,874,874,6,4,4,-5600.037976830041,-2805.9336316609465,-2794.104345169094,11212.075953660082,5619.867263321893,5596.208690338188,11244.873318997375,5638.959584824515,5615.30101184081,1748,874,874,4,2,2,6434.568047858838,3146.439136142494,3288.1289117163446,-12861.136095717677,-6288.878272284988,-6572.257823432689,-12839.271185492817,-6279.332111533678,-6562.711662681379,2023-09-21 12:10:03.449307+00:00,2023-09-21 12:12:21.956120+00:00,0 days 00:02:18.506886800,2023-09-21 12:10:03.484837+00:00,2023-09-21 12:10:49.064436+00:00,0 days 00:00:45.579997200
CAC,EUREX,1975-01-01,2015-01-01,0.0875,0.0875,left,right,0.0,0.0,-0.0149242734491369,0.0151249460296709,False,False,SLSQP,True,bi_d,mark,0.0875,0.0875,0.6879635006478668,,,0.685185245252781,0.0629158785752972,0.0288182946193893,,,,,0.0744488835839186,0.1309653724947393,0.0045861678000747,0.0039568335856543,0.0448359086180436,0.0390367377978878,0.3859663453124435,5.470499008048834,0.0273031936933116,0.0275462910403816,9988,1748,874,874,3496,1748,1748,12,6,6,865.3012958311338,399.5348252416766,465.7664705894572,-1706.6025916622675,-787.0696504833531,-919.5329411789144,-1632.6900948209625,-754.2722851460603,-886.7355758416215,3496,1748,1748,12,6,6,-5676.309891180035,-2814.0104600522423,-2862.299431127793,11376.61978236007,5640.0209201044845,5736.598862255587,11450.532279201376,5672.818285441777,5769.39622759288,3496,1748,1748,12,6,6,6541.611187011169,3213.545285293919,3328.0659017172507,-13059.222374022338,-6415.090570587838,-6644.131803434501,-12985.309877181033,-6382.293205250545,-6611.3344380972085,2023-09-21 12:14:27.508321+00:00,2023-09-21 12:19:54.050937+00:00,0 days 00:05:26.542907300,2023-09-21 12:14:27.562368+00:00,2023-09-21 12:17:41.680387+00:00,0 days 00:03:14.117536399
CAC,EUREX,1975-01-01,2015-01-01,0.0875,0.0875,left,right,0.0,0.0,-0.0149242734491369,0.0151249460296709,False,False,SLSQP,True,bi_d,unmark,0.0875,0.0875,0.7264390213773576,,,0.7444404676517744,0.0491069902526707,0.0302694650667842,,,,,0.171982396269115,0.2050890592236168,0.0084632006857172,0.0069625809315924,,,,,0.0239365856294812,0.0223614590804697,9988,1748,874,874,3496,1748,1748,8,4,4,744.6914638218768,332.780557449169,411.9109063727078,-1473.3829276437536,-657.561114898338,-815.8218127454156,-1424.1079297495503,-635.6962046734761,-793.9569025205537,1748,874,874,4,2,2,-5689.8765840369615,-2813.658578693325,-2876.218005343637,11387.753168073925,5631.31715738665,5756.436010687274,11409.618078298785,5640.863318137961,5765.982171438584,1748,874,874,4,2,2,6434.568047858838,3146.439136142494,3288.1289117163446,-12861.136095717677,-6288.878272284988,-6572.257823432689,-12839.271185492817,-6279.332111533678,-6562.711662681379,2023-09-21 12:06:09.132304+00:00,2023-09-21 12:08:18.347147+00:00,0 days 00:02:09.215088299,2023-09-21 12:06:09.168335+00:00,2023-09-21 12:07:18.215065+00:00,0 days 00:01:09.046580900
CAC,EUREX,1975-01-01,2015-01-01,0.0875,0.0875,left,right,0.0,0.0,-0.0149242734491369,0.0151249460296709,False,False,SLSQP,True,ci,mark,0.0875,0.0875,0.5012614029972982,0.3097339331554142,0.5012614029972982,0.3097339331554142,0.0953035780126218,0.0211090381656582,,,,,0.082384126732002,-0.0058818345215734,0.0044249177889383,0.0030765939424392,0.0398706669713171,0.0440476849738153,1.5038087329473224,2.356472168372256,0.0165379080866376,0.0165379080866376,9988,1748,874,874,3496,1748,1748,12,12,12,1011.145452205068,402.07027842811885,609.0751737769492,-1998.290904410136,-780.1405568562377,-1194.1503475538984,-1924.378407568831,-714.5458261816519,-1128.5556168793128,3496,1748,1748,12,12,12,-5584.298976435307,-2812.610507208345,-2771.688469226962,11192.597952870614,5649.22101441669,5567.376938453924,11266.51044971192,5714.815745091276,5632.971669128509,3496,1748,1748,12,12,12,6595.444428640375,3214.680785636464,3380.763643003911,-13166.88885728075,-6405.361571272928,-6737.527286007822,-13092.976360439445,-6339.766840598342,-6671.932555333236,2023-09-21 12:19:54.053439+00:00,2023-09-21 12:25:45.470893+00:00,0 days 00:05:51.417031599,2023-09-21 12:19:54.099979+00:00,2023-09-21 12:23:33.129369+00:00,0 days 00:03:39.029491900
CAC,EUREX,1975-01-01,2015-01-01,0.0875,0.0875,left,right,0.0,0.0,-0.0149242734491369,0.0151249460296709,False,False,SLSQP,True,ci,unmark,0.0875,0.0875,0.5113954039365548,0.3236668827245089,0.5113954039365548,0.3236668827245089,0.0857436724223262,0.0237273567876543,,,,,0.171982396269115,0.2050890592236168,0.0084632006857172,0.0069625809315924,,,,,0.0144320499171569,0.0144320499171569,9988,1748,874,874,3496,1748,1748,8,6,6,833.664210573701,340.35507818901533,493.3091323846861,-1651.328421147402,-668.7101563780307,-974.6182647693722,-1602.0534232531986,-635.9127910407378,-941.8208994320794,1748,874,874,4,4,4,-5600.903837285137,-2806.084057953479,-2794.8197793316585,11209.807674570277,5620.168115906958,5597.639558663317,11231.672584795137,5639.26043740958,5616.731880165939,1748,874,874,4,2,2,6434.568047858838,3146.439136142494,3288.1289117163446,-12861.136095717677,-6288.878272284988,-6572.257823432689,-12839.271185492817,-6279.332111533678,-6562.711662681379,2023-09-21 12:08:18.349649+00:00,2023-09-21 12:10:03.447805+00:00,0 days 00:01:45.097913200,2023-09-21 12:08:18.397189+00:00,2023-09-21 12:09:03.845676+00:00,0 days 00:00:45.448629
CAC,EUREX,1975-01-01,2015-01-01,0.0875,0.0875,left,right,0.0,0.0,-0.0149242734491369,0.0151249460296709,False,False,SLSQP,True,ci_s,mark,0.0875,0.0875,0.3834210853588613,0.3834210853588613,0.3834210853588613,0.3834210853588613,0.0675270538411974,0.0675270538411974,,,,,0.0700038551992347,0.0700038551992347,0.0038278071830931,0.0038278071830931,0.042682654185154,0.042682654185154,1.6844713132535245,1.6844713132535245,0.0204013100621992,0.0204013100621992,9988,1748,874,874,3496,1748,1748,6,6,6,951.7780152582418,367.73516377226,584.0428514859814,-1891.556030516484,-723.4703275445199,-1156.0857029719627,-1854.599782095831,-690.6729622072271,-1123.28833763467,3496,1748,1748,6,6,6,-5616.096751447199,-2833.5930699768983,-2782.5036814703008,11244.193502894395,5679.186139953797,5577.0073629406015,11281.14975131505,5711.983505291089,5609.804728277894,3496,1748,1748,6,6,6,6567.87476670544,3201.3282337491582,3366.546532956282,-13123.74953341088,-6390.6564674983165,-6721.093065912564,-13086.793284990228,-6357.859102161024,-6688.295700575271,2023-09-21 12:12:21.958623+00:00,2023-09-21 12:14:27.505819+00:00,0 days 00:02:05.547108300,2023-09-21 12:12:22.021176+00:00,2023-09-21 12:13:53.234921+00:00,0 days 00:01:31.214118900
CAC,EUREX,1975-01-01,2015-01-01,0.0875,0.0875,left,right,0.0,0.0,-0.0149242734491369,0.0151249460296709,False,False,SLSQP,True,ci_s,unmark,0.0875,0.0875,0.4040366322309276,0.4040366322309276,0.4040366322309276,0.4040366322309276,0.0608219976697927,0.0608219976697927,,,,,0.19228167647689,0.19228167647689,0.007667866267183,0.007667866267183,,,,,0.0167935893595876,0.0167935893595876,9988,1748,874,874,3496,1748,1748,4,4,4,798.6508845656717,315.13789979496414,483.5129847707076,-1589.3017691313437,-622.2757995899283,-959.0259695414152,-1564.6642701842418,-600.4108893650664,-937.1610593165532,1748,874,874,2,2,2,-5631.283876622695,-2829.0174770843787,-2802.2663995383164,11266.56775324539,5662.034954168757,5608.532799076633,11277.500208357822,5671.581114920068,5618.078959827943,1748,874,874,2,2,2,6429.934761188367,3144.155376879343,3285.779384309024,-12855.869522376734,-6284.310753758686,-6567.558768618048,-12844.937067264302,-6274.764593007375,-6558.012607866737,2023-09-21 12:05:28.470923+00:00,2023-09-21 12:06:09.130803+00:00,0 days 00:00:40.659940400,2023-09-21 12:05:28.531476+00:00,2023-09-21 12:05:53.097048+00:00,0 days 00:00:24.565550800
CAC,EUREX,1975-01-01,2015-01-01,0.0875,0.0875,left,right,0.0,0.0,-0.0149242734491369,0.0151249460296709,False,False,SLSQP,False,bi,mark,0.0787451879760608,0.078745187976044,0.4945970083450432,0.2476996577732168,0.4959215526155572,0.3420133922153466,0.0947723676781396,0.0218781291511046,,,,,0.0794867606379859,-0.0066500641037929,0.0044596642334125,0.0029769871234742,0.0418471294544218,0.0431155205562249,1.4224361052447447,3.090966972251559,0.0202928974685793,0.01276184323363,9988,1748,874,874,3496,1748,1748,16,16,16,1012.2906344454224,402.4066625306514,609.8839719147709,-1992.5812688908445,-772.8133250613027,-1187.7679438295418,-1894.0312731024376,-685.3536841618551,-1100.308302930094,3496,1748,1748,16,16,16,-5583.92453304254,-2813.28511777036,-2770.639415272181,11199.84906608508,5658.570235540719,5573.278830544362,11298.399061873488,5746.029876440167,5660.738471443809,3496,1748,1748,16,16,16,6596.215167487962,3215.691780301011,3380.523387186952,-13160.430334975925,-6399.383560602022,-6729.046774373904,-13061.880339187515,-6311.923919702575,-6641.587133474456,2023-09-21 13:08:06.036248+00:00,2023-09-21 13:17:14.996157+00:00,0 days 00:09:08.960149800,2023-09-21 13:08:06.070277+00:00,2023-09-21 13:13:28.475843+00:00,0 days 00:05:22.405378500
CAC,EUREX,1975-01-01,2015-01-01,0.0875,0.0875,left,right,0.0,0.0,-0.0149242734491369,0.0151249460296709,False,False,SLSQP,False,bi,unmark,0.0787451879760832,0.0787451879760832,0.5252731191780586,0.2689368845528323,0.4805336336599415,0.36740357462317,0.0853066349197732,0.0251601852413338,,,,,0.171982396269115,0.2050890592236168,0.0084632006857172,0.0069625809315924,,,,,0.0162049719398084,0.0119742131179143,9988,1748,874,874,3496,1748,1748,12,7,7,834.1395621735046,340.2977945618127,493.8417676116924,-1644.2791243470092,-666.5955891236254,-973.6835352233848,-1570.3666275057042,-628.3319962301169,-935.4199423298764,1748,874,874,8,5,5,-5600.428485685334,-2806.141341580681,-2794.2871441046523,11216.856971370667,5622.282683161363,5598.5742882093045,11260.586791820391,5646.14808503964,5622.439690087582,1748,874,874,4,2,2,6434.568047858838,3146.439136142494,3288.1289117163446,-12861.136095717677,-6288.878272284988,-6572.257823432689,-12839.271185492817,-6279.332111533678,-6562.711662681379,2023-09-21 12:44:02.800206+00:00,2023-09-21 12:47:27.895642+00:00,0 days 00:03:25.095354699,2023-09-21 12:44:02.835737+00:00,2023-09-21 12:45:15.155775+00:00,0 days 00:01:12.319776300
CAC,EUREX,1975-01-01,2015-01-01,0.0875,0.0875,left,right,0.0,0.0,-0.0149242734491369,0.0151249460296709,False,False,SLSQP,False,bi_d,mark,0.0787451874368879,0.078745187521753,0.6688970209804751,,,0.6654900491049218,0.062507886459793,0.0286219375308817,,,,,0.0741848492126556,0.1294252617113614,0.004553815565501,0.0038840941557261,0.045837429582489,0.0393988584980561,0.3839971954831329,5.299144350705226,0.0260727661438044,0.0263410488111253,9988,1748,874,874,3496,1748,1748,14,7,7,864.2838303765839,398.991326782048,465.2925035945364,-1700.5676607531675,-783.9826535640959,-916.5850071890728,-1614.3364144383115,-745.7190606705875,-878.3214142955643,3496,1748,1748,14,7,7,-5677.093572231703,-2814.4588354074026,-2862.6347368243,11382.187144463403,5642.917670814805,5739.269473648599,11468.41839077826,5681.181263708314,5777.533066542108,3496,1748,1748,14,7,7,6541.377402608287,3213.4501621894506,3327.927240418836,-13054.754805216571,-6412.900324378901,-6641.854480837672,-12968.523558901716,-6374.636731485392,-6603.590887944163,2023-09-21 12:50:26.715039+00:00,2023-09-21 12:57:18.935649+00:00,0 days 00:06:52.220652,2023-09-21 12:50:26.750569+00:00,2023-09-21 12:54:19.722918+00:00,0 days 00:03:52.971858599
