tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,dist,bound,df,nc
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,bi_d,unmark,t,both,0.185942237924036,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,bi_d,unmark,t,left,0.1736403065104867,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,bi_d,unmark,t,right,0.1852154188112962,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,ci,mark,norm,both,,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,ci,mark,t,both,0.2247730716208366,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,ci,unmark,norm,both,,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,ci,unmark,t,both,0.2216538664664413,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,ci_s,mark,norm,both,,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,ci_s,mark,t,both,0.2138215832984667,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,ci_s,unmark,norm,both,,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,ci_s,unmark,t,both,0.2056453310435073,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,False,bi,mark,norm,both,,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,False,bi,mark,t,both,0.4916389806842667,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,False,bi,unmark,norm,both,,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,False,bi,unmark,t,both,0.4936917845001232,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,False,bi_d,mark,norm,both,,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,False,bi_d,mark,norm,left,,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,False,bi_d,mark,norm,right,,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,False,bi_d,mark,t,both,0.3423432159900446,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,False,bi_d,mark,t,left,0.1917168934728241,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,False,bi_d,mark,t,right,0.1624981124775819,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,False,bi_d,unmark,norm,both,,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,False,bi_d,unmark,norm,left,,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,False,bi_d,unmark,norm,right,,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,False,bi_d,unmark,t,both,0.3625839933309466,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,False,bi_d,unmark,t,left,0.1871392706760775,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,False,bi_d,unmark,t,right,0.1963693293597495,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,False,ci,mark,norm,both,,
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,False,ci,mark,t,both,0.2341399348049227,
