tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,dist,bound,df,nc,T,N_data_H_B,N_params_H_B,log_L_H_B,AIC_H_B,BIC_H_B,opt_start,opt_end,opt_delta
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,True,bi_d,unmark,t,left,6.6305564346275085,,9988,9738,0,30457.0371149789,-60914.0742299578,-60914.0742299578,2023-09-23 23:17:47.538183+00:00,2023-09-23 23:17:48.507515+00:00,0 days 00:00:00.969449800
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,True,bi_d,unmark,t,right,5.927530111412286,,9988,9738,1,30416.284290652933,-60830.568581305866,-60823.38479026913,2023-09-23 23:18:06.837739+00:00,2023-09-23 23:18:07.427247+00:00,0 days 00:00:00.589314100
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,True,ci,mark,norm,both,,,9988,9738,0,30181.62948206775,-60363.2589641355,-60363.2589641355,2023-09-23 23:18:23.701205+00:00,2023-09-23 23:18:23.701205+00:00,0 days 00:00:00
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,True,ci,mark,t,both,7.272099125954704,,9988,9738,1,30498.95753803405,-60995.9150760681,-60988.73128503136,2023-09-23 23:18:42.653462+00:00,2023-09-23 23:18:43.750403+00:00,0 days 00:00:01.096621700
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,True,ci,unmark,norm,both,,,9988,9738,0,30188.823518092624,-60377.64703618525,-60377.64703618525,2023-09-23 23:19:14.473759+00:00,2023-09-23 23:19:14.473759+00:00,0 days 00:00:00
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,True,ci,unmark,t,both,7.2441056026359485,,9988,9738,1,30510.5258116802,-61019.0516233604,-61011.86783232366,2023-09-23 23:19:33.541115+00:00,2023-09-23 23:19:34.827218+00:00,0 days 00:00:01.285838899
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,True,ci_s,mark,norm,both,,,9988,9738,0,30148.62226182564,-60297.24452365128,-60297.24452365128,2023-09-23 23:20:04.956063+00:00,2023-09-23 23:20:04.956063+00:00,0 days 00:00:00
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,True,ci_s,mark,t,both,7.281906445243443,,9988,9738,1,30459.558774646728,-60917.117549293456,-60909.93375825672,2023-09-23 23:20:24.798084+00:00,2023-09-23 23:20:26.079683+00:00,0 days 00:00:01.281646199
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,True,ci_s,unmark,norm,both,,,9988,9738,0,30149.134082614943,-60298.268165229885,-60298.268165229885,2023-09-23 23:20:56.344145+00:00,2023-09-23 23:20:56.344145+00:00,0 days 00:00:00
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,True,ci_s,unmark,t,both,7.207863099695208,,9988,9738,1,30466.397654840435,-60930.79530968087,-60923.61151864413,2023-09-23 23:21:13.705538+00:00,2023-09-23 23:21:14.847518+00:00,0 days 00:00:01.142320700
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,bi,mark,norm,both,,,9988,9738,0,30135.63346254173,-60271.26692508346,-60271.26692508346,2023-09-23 23:24:18.344926+00:00,2023-09-23 23:24:18.344926+00:00,0 days 00:00:00
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,bi,mark,t,both,9.22979700837746,,9988,9738,1,30352.730576370886,-60703.46115274177,-60696.27736170503,2023-09-23 23:24:39.062698+00:00,2023-09-23 23:24:40.081072+00:00,0 days 00:00:01.018263399
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,bi,unmark,norm,both,,,9988,9738,0,30147.95863357653,-60295.91726715306,-60295.91726715306,2023-09-23 23:25:09.795562+00:00,2023-09-23 23:25:09.795562+00:00,0 days 00:00:00
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,bi,unmark,t,both,9.058538782114672,,9988,9738,1,30373.916250179303,-60745.83250035861,-60738.64870932187,2023-09-23 23:25:29.071097+00:00,2023-09-23 23:25:30.208072+00:00,0 days 00:00:01.136977900
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,bi_d,mark,norm,both,,,9988,9738,0,30045.57047283933,-60091.14094567866,-60091.14094567866,2023-09-23 23:26:00.011138+00:00,2023-09-23 23:26:00.011138+00:00,0 days 00:00:00
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,bi_d,mark,norm,left,,,9988,9738,1,30121.13663674176,-60240.27327348352,-60233.08948244678,2023-09-23 23:26:20.099370+00:00,2023-09-23 23:26:20.099370+00:00,0 days 00:00:00
