tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,T,N_M,N_M_1,N_M_2,meta_res_start,meta_res_end,meta_res_delta
DAX,EUREX,1975-01-01,2015-01-01,0.1,0.1,left,right,0.0,0.0,-0.0134563625793248,0.0139859068887673,False,False,SLSQP,True,10025,2006,1003,1003,2023-09-21 13:18:49.005301+00:00,2023-09-21 13:53:23.333706+00:00,0 days 00:34:34.328217399
DAX,EUREX,1975-01-01,2015-01-01,0.1,0.1,left,right,0.0,0.0,-0.0134563625793248,0.0139859068887673,False,False,SLSQP,False,10025,2006,1003,1003,2023-09-21 13:57:00.663637+00:00,2023-09-21 14:38:22.203858+00:00,0 days 00:41:21.540142700
DAX,EUREX,1975-01-01,2015-01-01,0.1125,0.1125,left,right,0.0,0.0,-0.0125016327441915,0.0131631407838273,False,False,SLSQP,True,10025,2256,1128,1128,2023-09-21 14:43:30.822098+00:00,2023-09-21 15:21:06.673538+00:00,0 days 00:37:33.908291300
DAX,EUREX,1975-01-01,2015-01-01,0.1125,0.1125,left,right,0.0,0.0,-0.0125016327441915,0.0131631407838273,False,False,SLSQP,False,10025,2256,1128,1128,2023-09-21 15:33:18.736519+00:00,2023-09-21 16:27:43.017693+00:00,0 days 00:54:24.281309600
DAX,EUREX,1975-01-01,2015-01-01,0.125,0.125,left,right,0.0,0.0,-0.0116482956063279,0.0123343326886544,False,False,SLSQP,True,10025,2506,1253,1253,2023-09-21 16:32:23.337031+00:00,2023-09-21 17:19:39.080596+00:00,0 days 00:47:15.743660300
DAX,EUREX,1975-01-01,2015-01-01,0.125,0.125,left,right,0.0,0.0,-0.0116482956063279,0.0123343326886544,False,False,SLSQP,False,10025,2506,1253,1253,2023-09-21 17:28:23.909806+00:00,2023-09-21 18:26:04.576443+00:00,0 days 00:57:40.666341599
DAX,EUREX,1975-01-01,2015-01-01,0.1375,0.1375,left,right,0.0,0.0,-0.0107103267005419,0.0116344701843271,False,False,SLSQP,True,10025,2758,1379,1379,2023-09-21 18:38:44.779563+00:00,2023-09-21 19:44:17.085283+00:00,0 days 01:05:32.305278300
DAX,EUREX,1975-01-01,2015-01-01,0.1375,0.1375,left,right,0.0,0.0,-0.0107103267005419,0.0116344701843271,False,False,SLSQP,False,10025,2758,1379,1379,2023-09-21 19:45:58.451738+00:00,2023-09-21 20:53:05.625838+00:00,0 days 01:07:07.174020400
DAX,EUREX,1975-01-01,2015-01-01,0.15,0.15,left,right,0.0,0.0,-0.0100354617208052,0.0108900740858132,False,False,SLSQP,True,10025,3008,1504,1504,2023-09-21 20:57:36.355077+00:00,2023-09-21 21:58:42.963876+00:00,0 days 01:01:06.608803200
DAX,EUREX,1975-01-01,2015-01-01,0.15,0.15,left,right,0.0,0.0,-0.0100354617208052,0.0108900740858132,False,False,SLSQP,False,10025,3008,1504,1504,2023-09-21 22:01:12.428591+00:00,2023-09-21 23:12:39.647764+00:00,0 days 01:11:27.219173099
DAX,EUREX,1975-01-01,2015-01-01,0.1625,0.1625,left,right,0.0,0.0,-0.0092318156643591,0.0103108365648556,False,False,SLSQP,True,10025,3258,1629,1629,2023-09-21 23:28:37.270234+00:00,2023-09-22 00:37:58.601917+00:00,0 days 01:09:21.331966899
DAX,EUREX,1975-01-01,2015-01-01,0.1625,0.1625,left,right,0.0,0.0,-0.0092318156643591,0.0103108365648556,False,False,SLSQP,False,10025,3258,1629,1629,2023-09-22 00:50:08.169257+00:00,2023-09-22 02:15:58.511837+00:00,0 days 01:25:50.342297600
DAX,EUREX,1975-01-01,2015-01-01,0.175,0.175,left,right,0.0,0.0,-0.0086747326703072,0.0097140807535883,False,False,SLSQP,True,10025,3510,1755,1755,2023-09-22 02:36:12.480207+00:00,2023-09-22 03:57:57.708521+00:00,0 days 01:21:45.228551100
DAX,EUREX,1975-01-01,2015-01-01,0.175,0.175,left,right,0.0,0.0,-0.0086747326703072,0.0097140807535883,False,False,SLSQP,False,10025,3510,1755,1755,2023-09-22 04:06:12.884809+00:00,2023-09-22 05:32:49.457045+00:00,0 days 01:26:36.572119799
DAX,EUREX,1975-01-01,2015-01-01,0.1875,0.1875,left,right,0.0,0.0,-0.0080919662550096,0.0092100302194162,False,False,SLSQP,True,10025,3760,1880,1880,2023-09-22 05:47:46.742257+00:00,2023-09-22 07:12:05.700945+00:00,0 days 01:24:18.958473799
DAX,EUREX,1975-01-01,2015-01-01,0.1875,0.1875,left,right,0.0,0.0,-0.0080919662550096,0.0092100302194162,False,False,SLSQP,False,10025,3760,1880,1880,2023-09-22 07:26:49.368476+00:00,2023-09-22 09:20:25.428946+00:00,0 days 01:53:36.060297
DAX,EUREX,1975-01-01,2015-01-01,0.2,0.2,left,right,0.0,0.0,-0.0076170568928503,0.0087441266669326,False,False,SLSQP,True,10025,4010,2005,2005,2023-09-22 09:22:13.240430+00:00,2023-09-22 10:59:00.073161+00:00,0 days 01:36:46.832689500
DAX,EUREX,1975-01-01,2015-01-01,0.2,0.2,left,right,0.0,0.0,-0.0076170568928503,0.0087441266669326,False,False,SLSQP,False,10025,4010,2005,2005,2023-09-22 11:04:27.468008+00:00,2023-09-22 13:06:10.468686+00:00,0 days 02:01:43.000362700
DAX,EUREX,1975-01-01,2015-01-01,0.2125,0.2125,left,right,0.0,0.0,-0.0071921402711897,0.0083238004540084,False,False,SLSQP,True,10025,4262,2131,2131,2023-09-22 13:11:23.445666+00:00,2023-09-22 14:59:37.666554+00:00,0 days 01:48:14.220794100
DAX,EUREX,1975-01-01,2015-01-01,0.2125,0.2125,left,right,0.0,0.0,-0.0071921402711897,0.0083238004540084,False,False,SLSQP,False,10025,4262,2131,2131,2023-09-22 15:03:54.525394+00:00,2023-09-22 17:03:02.198809+00:00,0 days 01:59:07.673113800
DAX,EUREX,1975-01-01,2015-01-01,0.225,0.225,left,right,0.0,0.0,-0.0067771103725494,0.0077738290252382,False,False,SLSQP,True,10025,4512,2256,2256,2023-09-22 17:06:51.063136+00:00,2023-09-22 18:59:07.791052+00:00,0 days 01:52:16.727709799
DAX,EUREX,1975-01-01,2015-01-01,0.225,0.225,left,right,0.0,0.0,-0.0067771103725494,0.0077738290252382,False,False,SLSQP,False,10025,4512,2256,2256,2023-09-22 19:08:54.877668+00:00,2023-09-22 21:33:38.121850+00:00,0 days 02:24:43.244028600
DAX,EUREX,1975-01-01,2015-01-01,0.2375,0.2375,left,right,0.0,0.0,-0.00635301616524,0.0073398455582311,False,False,SLSQP,True,10025,4762,2381,2381,2023-09-22 21:35:30.815021+00:00,2023-09-22 23:33:11.934708+00:00,0 days 01:57:41.119578700
DAX,EUREX,1975-01-01,2015-01-01,0.2375,0.2375,left,right,0.0,0.0,-0.00635301616524,0.0073398455582311,False,False,SLSQP,False,10025,4762,2381,2381,2023-09-22 23:35:06.324335+00:00,2023-09-23 01:57:42.244796+00:00,0 days 02:22:35.920586999
DAX,EUREX,1975-01-01,2015-01-01,0.25,0.25,left,right,0.0,0.0,-0.005837508338371,0.0069034784956407,False,False,SLSQP,True,10025,5012,2506,2506,2023-09-23 02:09:05.396819+00:00,2023-09-23 04:22:10.466091+00:00,0 days 02:13:05.069514999
DAX,EUREX,1975-01-01,2015-01-01,0.25,0.25,left,right,0.0,0.0,-0.005837508338371,0.0069034784956407,False,False,SLSQP,False,10025,5012,2506,2506,2023-09-23 04:34:22.710227+00:00,2023-09-23 07:25:57.341694+00:00,0 days 02:51:34.631160800
