tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,a_lambda_1,a_lambda_2,gamma_1_1,gamma_1_2,gamma_2_1,gamma_2_2,beta_1,beta_2,nu_1,nu_2,omega_1,omega_2,xi_1,xi_2,varsigma_1,varsigma_2,eta_1,eta_2,alpha_1,alpha_2,mu_1,mu_2
DAX,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0264052230981723,0.0247430198123108,False,False,SLSQP,True,ci,mark,,,0.0543971807474589,0.0551711615581865,0.0543971807474589,0.0551711615581865,0.0205389083213206,0.0059769562997732,,,,,0.0653243557447203,0.1090116992342924,0.0009438773832962,0.0010464254211836,0.0103826404875205,0.0107528260135951,0.5158248367621792,0.8990422825163331,,
DAX,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0264052230981723,0.0247430198123108,False,False,SLSQP,True,ci,unmark,,,0.0536318414102358,0.0544618489946999,0.0536318414102358,0.0544618489946999,0.0168125677177337,0.0072633654482873,,,,,0.0810540822693927,0.0833937947812206,0.0011341469730811,0.0009566909152772,,,,,,
DAX,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0264052230981723,0.0247430198123108,False,False,SLSQP,True,ci_s,mark,,,0.012510015039403,0.012510015039403,0.012510015039403,0.012510015039403,0.0083957026648309,0.0083957026648309,,,,,0.0424994577562928,0.0424994577562928,0.0005914407923096,0.0005914407923096,0.0083004364777717,0.0083004364777717,0.3928174239673207,0.3928174239673207,,
DAX,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0264052230981723,0.0247430198123108,False,False,SLSQP,True,ci_s,unmark,,,0.012187148669169,0.012187148669169,0.012187148669169,0.012187148669169,0.008370551792371,0.008370551792371,,,,,0.0588399442930562,0.0588399442930562,0.0007410982150097,0.0007410982150097,,,,,,
DAX,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0264052230981723,0.0247430198123108,False,False,SLSQP,False,bi,mark,0.0060678382156061,0.0062414963466051,0.067451422731954,0.0670540847087295,0.0765722525114258,0.0695599347150234,0.0200410602056612,0.0062346929278834,,,,,0.063591721758694,0.1068797017227194,0.0009489762798808,0.000597219394879,0.0114843437287569,0.0106407865660907,0.477039922306546,0.7841071005940577,,
DAX,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0264052230981723,0.0247430198123108,False,False,SLSQP,False,bi,unmark,0.0058391930312375,0.0059209628829097,0.0686806227893859,0.0698859403219046,0.078839742262277,0.0728118963118195,0.0165282977533426,0.008031252476716,,,,,0.0810540822693927,0.0833937947812206,0.0011341469730811,0.0009566909152772,,,,,,
DAX,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0264052230981723,0.0247430198123108,False,False,SLSQP,False,bi_d,mark,0.0048964788490382,0.0068282315849596,0.0574548823586437,,,0.0634098235551471,0.0091428133852647,0.0058742895896014,,,,,0.0627506259189713,0.0781206332145141,0.0009094665687533,0.0009788537712464,0.0129366999118235,0.0147618805964015,0.3605685437077904,0.7762877839354133,,
DAX,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0264052230981723,0.0247430198123108,False,False,SLSQP,False,bi_d,unmark,0.0048697095459991,0.0062412904042655,0.0558855200899362,,,0.0579928470850356,0.0096927859364863,0.0061313448138971,,,,,0.0810540822693927,0.0833937947812206,0.0011341469730811,0.0009566909152772,,,,,,
DAX,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0264052230981723,0.0247430198123108,False,False,SLSQP,False,ci,mark,0.0064571260556759,0.0064571260556759,0.0585410318493035,0.0554061106734578,0.0585410318493035,0.0554061106734578,0.0204082114667087,0.0059185211672103,,,,,0.0632183398350271,0.048516554530879,0.0009414448354026,0.0007157274430539,0.0104649214519113,0.010809453924616,0.4848405559156764,0.768024478847447,,
DAX,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0264052230981723,0.0247430198123108,False,False,SLSQP,False,ci,unmark,0.0060961357814206,0.0060961357814206,0.0571882943761877,0.0547760732831178,0.0571882943761877,0.0547760732831178,0.0168821195591945,0.0075061092188566,,,,,0.0810540822693927,0.0833937947812206,0.0011341469730811,0.0009566909152772,,,,,,
