tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,dist,bound,df,nc,T,N_data_H_B,N_params_H_B,log_L_H_B,AIC_H_B,BIC_H_B,opt_start,opt_end,opt_delta
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,False,bi_d,unmark,norm,both,,,10092,9838,0,32658.52803448709,-65317.05606897418,-65317.05606897418,2023-09-23 23:28:12.255079+00:00,2023-09-23 23:28:12.255079+00:00,0 days 00:00:00
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,False,bi_d,unmark,norm,left,,,10092,9838,1,32762.02039434057,-65522.04078868114,-65514.84678096378,2023-09-23 23:28:32.470921+00:00,2023-09-23 23:28:32.470921+00:00,0 days 00:00:00
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,False,bi_d,unmark,norm,right,,,10092,9838,0,32714.63042471661,-65429.26084943322,-65429.26084943322,2023-09-23 23:28:44.370629+00:00,2023-09-23 23:28:44.370629+00:00,0 days 00:00:00
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,False,bi_d,unmark,t,both,9.669207769506269,,10092,9838,1,32850.8677790704,-65699.7355581408,-65692.54155042346,2023-09-23 23:28:54.405237+00:00,2023-09-23 23:28:55.681832+00:00,0 days 00:00:01.276604900
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,False,bi_d,unmark,t,left,6.923258287207061,,10092,9838,0,33096.2061368584,-66192.4122737168,-66192.4122737168,2023-09-23 23:29:24.721743+00:00,2023-09-23 23:29:25.781652+00:00,0 days 00:00:01.059848100
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,False,bi_d,unmark,t,right,6.736796148863446,,10092,9838,1,33057.023006765725,-66112.04601353145,-66104.8520058141,2023-09-23 23:29:44.002783+00:00,2023-09-23 23:29:44.931079+00:00,0 days 00:00:00.928182499
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,False,ci,mark,norm,both,,,10092,9838,0,32829.7701871409,-65659.5403742818,-65659.5403742818,2023-09-23 23:30:02.248434+00:00,2023-09-23 23:30:02.248434+00:00,0 days 00:00:00
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,False,ci,mark,t,both,7.292270316697181,,10092,9838,1,33148.343738997915,-66294.68747799583,-66287.49347027848,2023-09-23 23:30:25.782122+00:00,2023-09-23 23:30:27.019683+00:00,0 days 00:00:01.237403999
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,False,ci,unmark,norm,both,,,10092,9838,0,32827.853832329725,-65655.70766465945,-65655.70766465945,2023-09-23 23:31:02.049733+00:00,2023-09-23 23:31:02.049733+00:00,0 days 00:00:00
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,False,ci,unmark,t,both,7.396015969518593,,10092,9838,1,33141.281745461885,-66280.56349092377,-66273.36948320642,2023-09-23 23:31:24.597575+00:00,2023-09-23 23:31:25.723541+00:00,0 days 00:00:01.126114499
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,False,ci_s,mark,norm,both,,,10092,9838,0,32800.205290261656,-65600.41058052331,-65600.41058052331,2023-09-23 23:31:58.166371+00:00,2023-09-23 23:31:58.166371+00:00,0 days 00:00:00
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,False,ci_s,mark,t,both,7.201468744214292,,10092,9838,1,33119.72417129132,-66237.44834258263,-66230.25433486528,2023-09-23 23:32:20.003103+00:00,2023-09-23 23:32:21.210139+00:00,0 days 00:00:01.206941900
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,False,ci_s,unmark,norm,both,,,10092,9838,0,32793.45476630762,-65586.90953261525,-65586.90953261525,2023-09-23 23:32:52.490471+00:00,2023-09-23 23:32:52.490471+00:00,0 days 00:00:00
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,False,ci_s,unmark,t,both,7.18989096183828,,10092,9838,1,33115.67620166019,-66229.35240332039,-66222.15839560304,2023-09-23 23:33:15.217968+00:00,2023-09-23 23:33:16.438014+00:00,0 days 00:00:01.219837499
DJI,NASDAQ,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0206204179668178,0.0207131901101573,False,False,SLSQP,True,bi,mark,norm,both,,,10092,9586,0,32661.42328971373,-65322.84657942746,-65322.84657942746,2023-09-23 23:35:22.351525+00:00,2023-09-23 23:35:22.351525+00:00,0 days 00:00:00
DJI,NASDAQ,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0206204179668178,0.0207131901101573,False,False,SLSQP,True,bi,mark,t,both,8.564361757470353,,10092,9586,1,32802.87514572699,-65603.75029145398,-65596.58223247426,2023-09-23 23:35:49.819588+00:00,2023-09-23 23:35:51.242809+00:00,0 days 00:00:01.423009800
DJI,NASDAQ,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0206204179668178,0.0207131901101573,False,False,SLSQP,True,bi,unmark,norm,both,,,10092,9586,0,32648.43106233064,-65296.86212466128,-65296.86212466128,2023-09-23 23:36:25.337557+00:00,2023-09-23 23:36:25.337557+00:00,0 days 00:00:00
DJI,NASDAQ,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0206204179668178,0.0207131901101573,False,False,SLSQP,True,bi,unmark,t,both,8.70855609121628,,10092,9586,1,32786.419048594806,-65570.83809718961,-65563.6700382099,2023-09-23 23:36:45.361734+00:00,2023-09-23 23:36:46.796965+00:00,0 days 00:00:01.435249200
DJI,NASDAQ,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0206204179668178,0.0207131901101573,False,False,SLSQP,True,bi_d,mark,norm,both,,,10092,9586,0,32547.52132884516,-65095.04265769032,-65095.04265769032,2023-09-23 23:37:14.475708+00:00,2023-09-23 23:37:14.475708+00:00,0 days 00:00:00
DJI,NASDAQ,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0206204179668178,0.0207131901101573,False,False,SLSQP,True,bi_d,mark,norm,left,,,10092,9586,1,32613.63686418085,-65225.2737283617,-65218.105669381985,2023-09-23 23:37:37.359339+00:00,2023-09-23 23:37:37.359339+00:00,0 days 00:00:00
DJI,NASDAQ,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0206204179668178,0.0207131901101573,False,False,SLSQP,True,bi_d,mark,norm,right,,,10092,9586,0,32588.44662841529,-65176.89325683058,-65176.89325683058,2023-09-23 23:37:49.163964+00:00,2023-09-23 23:37:49.163964+00:00,0 days 00:00:00
DJI,NASDAQ,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0206204179668178,0.0207131901101573,False,False,SLSQP,True,bi_d,mark,t,both,8.173168962975591,,10092,9586,1,32685.540660040177,-65369.08132008035,-65361.913261100635,2023-09-23 23:38:01.525569+00:00,2023-09-23 23:38:02.886236+00:00,0 days 00:00:01.360737800
