tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,a_lambda_1,a_lambda_2,gamma_1_1,gamma_1_2,gamma_2_1,gamma_2_2,beta_1,beta_2,nu_1,nu_2,omega_1,omega_2,xi_1,xi_2,varsigma_1,varsigma_2,eta_1,eta_2,alpha_1,alpha_2,mu_1,mu_2
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,True,bi,mark,,,0.0769085974169762,0.0776417056716647,0.0703835401833381,0.0781021944273713,0.0180052719919977,0.0096967365776335,,,,,0.1038484716665205,0.1066167720399491,0.0012044432411369,0.0009844589008793,0.0172931268747237,0.0144865256103873,1.6630595536766095,0.9467206542796894,,
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,True,bi,unmark,,,0.0790259269685905,0.0800202280018024,0.0709718147383823,0.0789809396193865,0.0185785769668337,0.010710182316871,,,,,0.1162825910965769,0.1110936226244578,0.0013989883197933,0.001141214997245,,,,,,
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,True,bi_d,mark,,,0.0588536260335136,,,0.059578026147089,0.0091302099498106,0.0109999449799087,,,,,0.1078458789961024,0.1203341889980466,0.0012512953181859,0.0010989158982347,0.0201430850215262,0.0220028890410321,3.690077611571352,5.6298915013858135,,
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,True,bi_d,unmark,,,0.0566080085042175,,,0.0566759352776523,0.0086311395757037,0.0107101255400602,,,,,0.1162825910965769,0.1110936226244578,0.0013989883197933,0.001141214997245,,,,,,
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,True,ci,mark,,,0.0588604259155431,0.0602920071958395,0.0588604259155431,0.0602920071958395,0.0187294986097106,0.0116567880542894,,,,,0.1065196378892505,0.1027183411947822,0.0012054365357145,0.0009743183567344,0.016246911124627,0.0150768809853684,1.7517359892852604,1.3449767624706743,,
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,True,ci,unmark,,,0.0591702738205234,0.0607458549254504,0.0591702738205234,0.0607458549254504,0.0192266566605513,0.0136287842288022,,,,,0.1162825910965769,0.1110936226244578,0.0013989883197933,0.001141214997245,,,,,,
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,True,ci_s,mark,,,0.0189095345027262,0.0189095345027262,0.0189095345027262,0.0189095345027262,0.0119254559960475,0.0119254559960475,,,,,0.0682993857864284,0.0682993857864284,0.0007554704659554,0.0007554704659554,0.0126285765897293,0.0126285765897293,2.7176323434632508,2.7176323434632508,,
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,True,ci_s,unmark,,,0.0184572507762488,0.0184572507762488,0.0184572507762488,0.0184572507762488,0.0129083894219947,0.0129083894219947,,,,,0.0812830493395218,0.0812830493395218,0.0008883142023898,0.0008883142023898,,,,,,
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,False,bi,mark,0.0031229574597524,0.0031700629029347,0.0898404246829089,0.0787213866260923,0.0898956556755043,0.0794675459738059,0.0182779405670121,0.0097664540646344,,,,,0.1069893284892009,0.1472965697679485,0.0012241229983228,0.0012338192862423,0.0182717193473682,0.0154689581239249,1.8701597297933183,1.1057396963077488,,
DJI,NASDAQ,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0252847041334928,0.0256624559231411,False,False,SLSQP,False,bi,unmark,0.0029838846212281,0.0029459989180215,0.0874372078090384,0.0791427483255556,0.0862637636734119,0.0808364076514992,0.0185259068098057,0.0106666521439218,,,,,0.1162825910965769,0.1110936226244578,0.0013989883197933,0.001141214997245,,,,,,
