tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,a_lambda_1,a_lambda_2,gamma_1_1,gamma_1_2,gamma_2_1,gamma_2_2,beta_1,beta_2,nu_1,nu_2,omega_1,omega_2,xi_1,xi_2,varsigma_1,varsigma_2,eta_1,eta_2,alpha_1,alpha_2,mu_1,mu_2,T,N_M,N_M_1,N_M_2,N_data_H_u,N_data_H_u_1,N_data_H_u_2,N_params_H_u,N_params_H_u_1,N_params_H_u_2,log_L_H_u,log_L_H_u_1,log_L_H_u_2,AIC_H_u,AIC_H_u_1,AIC_H_u_2,BIC_H_u,BIC_H_u_1,BIC_H_u_2,N_data_H_lambda,N_data_H_lambda_1,N_data_H_lambda_2,N_params_H_lambda,N_params_H_lambda_1,N_params_H_lambda_2,log_L_H_lambda,log_L_H_lambda_1,log_L_H_lambda_2,AIC_H_lambda,AIC_H_lambda_1,AIC_H_lambda_2,BIC_H_lambda,BIC_H_lambda_1,BIC_H_lambda_2,N_data_H_M,N_data_H_M_1,N_data_H_M_2,N_params_H_M,N_params_H_M_1,N_params_H_M_2,log_L_H_M,log_L_H_M_1,log_L_H_M_2,AIC_H_M,AIC_H_M_1,AIC_H_M_2,BIC_H_M,BIC_H_M_1,BIC_H_M_2,res_start,res_end,res_delta,opt_start,opt_end,opt_delta
DAX,EUREX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0292512059364887,0.0286988462538967,False,False,SLSQP,True,bi,mark,0.0125,0.0125,0.4082390449879017,0.3247165365065005,0.4594144749679646,0.4074726146817357,0.1723983904557593,0.0241103860288019,,,,,0.1939947549893191,0.0404439725066086,0.0086409354602548,0.0058111109937754,0.0390123729866093,0.0718959236704066,0.9501872889378076,0.0344430837289886,0.0033380552313199,0.0016639113793787,12210,306,153,153,612,306,306,14,14,14,-273.2410112400087,-171.3446003271639,-101.89641091284489,574.4820224800173,370.6892006543278,231.79282182568977,636.3162744351899,422.81939208166114,283.9230132530231,612,306,306,14,14,14,-1321.351971516961,-680.8719367495174,-640.4800347674436,2670.703943033922,1389.7438734990349,1308.9600695348872,2732.5381949890943,1441.8740649263682,1361.0902609622206,612,306,306,14,14,14,1048.1109602769525,509.5273364223535,538.5836238545987,-2068.2219205539045,-991.054672844707,-1049.1672477091977,-2006.387668598732,-938.9244814173736,-997.037056281864,2023-09-17 06:20:10.353297+00:00,2023-09-17 06:20:59.675716+00:00,0 days 00:00:49.322173899,2023-09-17 06:20:10.387825+00:00,2023-09-17 06:20:36.720973+00:00,0 days 00:00:26.332847600
DAX,EUREX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0292512059364887,0.0286988462538967,False,False,SLSQP,True,bi,unmark,0.0125,0.0125,0.4795750802241097,0.2586561422924329,0.4821083861220164,0.3894071289230875,0.1172874177856076,0.0234574692383673,,,,,0.148898967029352,0.186110802903572,0.0116270033582647,0.0099873741934249,,,,,0.0032721097185432,0.0016060560619362,12210,306,153,153,612,306,306,10,6,6,-297.05118813484273,-174.8880177496971,-122.16317038514568,614.1023762696855,361.7760354993942,256.3263407702914,658.2696990948087,384.1175461111085,278.66785138200567,306,153,153,6,4,4,-1326.110176833389,-680.6331458285779,-645.4770310048111,2664.220353666778,1369.2662916571558,1298.9540620096222,2686.561864278492,1381.3880433427255,1311.075813695192,306,153,153,4,2,2,1029.0589886985465,505.7451280788808,523.3138606196654,-2050.1179773970925,-1007.4902561577616,-1042.6277212393309,-2035.223636989283,-1001.4293803149768,-1036.566845396546,2023-09-17 06:18:24.355631+00:00,2023-09-17 06:18:42.801997+00:00,0 days 00:00:18.446502900,2023-09-17 06:18:24.393163+00:00,2023-09-17 06:18:30.975325+00:00,0 days 00:00:06.582209399
DAX,EUREX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0292512059364887,0.0286988462538967,False,False,SLSQP,True,bi_d,mark,0.0125,0.0125,0.6739502964646596,,,0.7542156640189909,0.0595847680976241,0.0305907138017724,,,,,0.203330407087415,0.1897940271056039,0.0081352036947694,0.0085073858596613,0.0479854439723135,0.0311965915807358,0.2839576373348356,0.803670947039797,0.0040756212941917,0.0030723041997626,12210,306,153,153,612,306,306,12,6,6,-348.72239068535464,-172.55912764985612,-176.1632630354984,721.4447813707093,357.11825529971225,364.3265260709968,774.4455687608572,379.4597659114265,386.6680366827111,612,306,306,12,6,6,-1382.8091205354876,-682.0482318030306,-700.760888732457,2789.6182410709757,1376.0964636060612,1413.521777464914,2842.619028461123,1398.4379742177755,1435.8632880766284,612,306,306,12,6,6,1034.086729850133,509.4891041531745,524.5976256969586,-2044.173459700266,-1006.978208306349,-1037.1952513939173,-1991.172672310118,-984.6366976946348,-1014.853740782203,2023-09-17 06:18:56.264074+00:00,2023-09-17 06:19:31.686539+00:00,0 days 00:00:35.422557399,2023-09-17 06:18:56.308112+00:00,2023-09-17 06:19:14.909111+00:00,0 days 00:00:18.600958700
DAX,EUREX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0292512059364887,0.0286988462538967,False,False,SLSQP,True,bi_d,unmark,0.0125,0.0125,0.6800914129677925,,,0.7516350109143746,0.0573404430036683,0.0327276858551371,,,,,0.148898967029352,0.186110802903572,0.0116270033582647,0.0099873741934249,,,,,0.0039988573379025,0.0031045623635703,12210,306,153,153,612,306,306,8,4,4,-357.76791588076776,-176.857576730973,-180.9103391497948,731.5358317615355,361.715153461946,369.8206782995896,766.8696900216341,376.6094938697555,384.7150187073992,306,153,153,4,2,2,-1386.826904579314,-682.6027048098538,-704.2241997694603,2781.653809158628,1369.2054096197076,1412.4483995389205,2796.5481495664376,1375.2662854624923,1418.5092753817055,306,153,153,4,2,2,1029.0589886985465,505.7451280788808,523.3138606196654,-2050.1179773970925,-1007.4902561577616,-1042.6277212393309,-2035.223636989283,-1001.4293803149768,-1036.566845396546,2023-09-17 06:17:55.483299+00:00,2023-09-17 06:18:11.235847+00:00,0 days 00:00:15.752849400,2023-09-17 06:17:55.524334+00:00,2023-09-17 06:18:03.586269+00:00,0 days 00:00:08.061813099
DAX,EUREX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0292512059364887,0.0286988462538967,False,False,SLSQP,True,ci,mark,0.0125,0.0125,0.4394756375225929,0.3607091847548517,0.4394756375225929,0.3607091847548517,0.1657760711554093,0.02382764008414,,,,,0.1951122212323605,0.0398289083024354,0.0086088324298492,0.0057998849506585,0.0364082231556782,0.0778175422523473,0.9256215660116882,0.0081517032754422,0.0024976897215319,0.0024976897215319,12210,306,153,153,612,306,306,12,12,12,-275.6665492436964,-172.1475168296638,-103.51903241403272,575.3330984873928,368.2950336593276,231.03806482806544,628.3338858775408,412.97805488275617,275.721086051494,612,306,306,12,12,12,-1323.8203833744838,-681.6284995835729,-642.191883790911,2671.6407667489675,1387.2569991671458,1308.383767581822,2724.641554139115,1431.9400203905743,1353.0667888052506,612,306,306,12,12,12,1048.1538341307871,509.4809827539091,538.6728513768783,-2072.3076682615747,-994.961965507818,-1053.3457027537563,-2019.3068808714268,-950.2789442843896,-1008.662681530328,2023-09-17 06:19:31.689042+00:00,2023-09-17 06:20:10.350793+00:00,0 days 00:00:38.661892600,2023-09-17 06:19:31.722070+00:00,2023-09-17 06:19:53.376195+00:00,0 days 00:00:21.654170300
DAX,EUREX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0292512059364887,0.0286988462538967,False,False,SLSQP,True,ci,unmark,0.0125,0.0125,0.47338171878039,0.332446137777823,0.47338171878039,0.332446137777823,0.1222202602726275,0.0231595628741547,,,,,0.148898967029352,0.186110802903572,0.0116270033582647,0.0099873741934249,,,,,0.0024271517930223,0.0024271517930223,12210,306,153,153,612,306,306,8,6,6,-299.54825183980324,-176.32446998547488,-123.22378185432842,615.0965036796065,364.64893997094975,258.44756370865684,650.4303619397051,386.990450582664,280.7890743203711,306,153,153,4,4,4,-1328.6072405383495,-682.0695980643557,-646.5376424739939,2665.214481076699,1372.139196128711,1301.0752849479877,2680.108821484509,1384.260947814281,1313.1970366335574,306,153,153,4,2,2,1029.0589886985465,505.7451280788808,523.3138606196654,-2050.1179773970925,-1007.4902561577616,-1042.6277212393309,-2035.223636989283,-1001.4293803149768,-1036.566845396546,2023-09-17 06:18:11.238349+00:00,2023-09-17 06:18:24.353629+00:00,0 days 00:00:13.115571599,2023-09-17 06:18:11.269377+00:00,2023-09-17 06:18:16.657010+00:00,0 days 00:00:05.387691
DAX,EUREX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0292512059364887,0.0286988462538967,False,False,SLSQP,True,ci_s,mark,0.0125,0.0125,0.3813084927639896,0.3813084927639896,0.3813084927639896,0.3813084927639896,0.0788451534022459,0.0788451534022459,,,,,0.1829088457242733,0.1829088457242733,0.0069241112208814,0.0069241112208814,0.0598941191197499,0.0598941191197499,0.6403086280082043,0.6403086280082043,0.0029672876809002,0.0029672876809002,12210,306,153,153,612,306,306,6,6,6,-297.9046334935472,-177.3189702807261,-120.58566321282105,607.8092669870944,366.6379405614522,253.1713264256421,634.3096606821683,388.97945117316647,275.51283703735635,612,306,306,6,6,6,-1339.1461847589517,-685.2438013148844,-653.9023834440671,2690.292369517904,1382.4876026297688,1319.8047668881345,2716.792763212977,1404.8291132414831,1342.1462774998486,612,306,306,6,6,6,1041.2415512654045,507.92483103415833,533.3167202312461,-2070.483102530809,-1003.8496620683168,-1054.6334404624922,-2043.9827088357351,-981.5081514566024,-1032.291929850778,2023-09-17 06:18:42.803998+00:00,2023-09-17 06:18:56.261572+00:00,0 days 00:00:13.457860600,2023-09-17 06:18:42.837527+00:00,2023-09-17 06:18:51.878303+00:00,0 days 00:00:09.040982600
DAX,EUREX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0292512059364887,0.0286988462538967,False,False,SLSQP,True,ci_s,unmark,0.0125,0.0125,0.3868641874429508,0.3868641874429508,0.3868641874429508,0.3868641874429508,0.0717173896251759,0.0717173896251759,,,,,0.1678523007042648,0.1678523007042648,0.0107877042589787,0.0107877042589787,,,,,0.0028283953139262,0.0028283953139262,12210,306,153,153,612,306,306,4,4,4,-314.0800013245789,-181.2331889536284,-132.84681237095035,636.1600026491578,370.4663779072568,273.69362474190075,653.8269317792071,385.3607183150663,288.58796514971027,306,153,153,2,2,2,-1342.706410371973,-686.765775839223,-655.9406345327502,2689.4128207439467,1377.531551678446,1315.8812690655004,2696.859990947852,1383.592427521231,1321.9421449082854,306,153,153,2,2,2,1028.6264090473944,505.5325868855946,523.0938221617998,-2053.252818094789,-1007.0651737711892,-1042.1876443235997,-2045.805647890884,-1001.0042979284044,-1036.1267684808147,2023-09-17 06:17:48.977705+00:00,2023-09-17 06:17:55.480797+00:00,0 days 00:00:06.503238400,2023-09-17 06:17:49.005728+00:00,2023-09-17 06:17:53.265892+00:00,0 days 00:00:04.260241100
DAX,EUREX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0292512059364887,0.0286988462538967,False,False,SLSQP,False,bi,mark,0.010508897908211,0.0104854084593749,0.3886422388175834,0.3122666629857661,0.4465194435218268,0.398912519037903,0.1721268551340298,0.0239533435198199,,,,,0.1916642248389855,0.0405146453449712,0.0085249757319493,0.0058067825504173,0.0401501768173745,0.0734352085379251,0.941920432753488,0.0351959245084932,0.0031504527880067,0.0016102205117022,12210,306,153,153,612,306,306,16,16,16,-273.46403988967086,-171.50825015239474,-101.95578973727606,578.9280797793417,375.0165003047895,235.91157947455213,649.595796299539,434.5938619360276,295.4889411057902,612,306,306,16,16,16,-1321.554270091047,-681.018728973945,-640.535541117102,2675.108540182094,1394.03745794789,1313.071082234204,2745.7762567022914,1453.6148195791282,1372.648443865442,612,306,306,16,16,16,1048.0902302013762,509.5104788215503,538.5797513798259,-2064.1804604027525,-987.0209576431006,-1045.1595027596518,-1993.5127438825552,-927.4435960118624,-985.5821411284136,2023-09-17 06:25:49.240259+00:00,2023-09-17 06:26:49.440034+00:00,0 days 00:01:00.199833499,2023-09-17 06:25:49.283296+00:00,2023-09-17 06:26:19.456247+00:00,0 days 00:00:30.172957199
DAX,EUREX,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0292512059364887,0.0286988462538967,False,False,SLSQP,False,bi,unmark,0.0105088977145452,0.0105088978645373,0.4584448251148717,0.2485212072636933,0.4714158844423849,0.3808909743101405,0.1170647312374208,0.0232746093112553,,,,,0.148898967029352,0.186110802903572,0.0116270033582647,0.0099873741934249,,,,,0.0030794639553448,0.001552092207371,12210,306,153,153,612,306,306,12,7,7,-297.2789957877103,-175.05271082802045,-122.2262849596898,618.5579915754206,364.1054216560409,258.4525699193796,671.5587789655685,390.1705173697076,284.51766563304625,306,153,153,8,5,5,-1326.3379844862566,-680.7978389069012,-645.5401455793552,2668.675968972513,1371.5956778138025,1301.0802911587105,2698.464649788132,1386.7478674207646,1316.2324807656726,306,153,153,4,2,2,1029.0589886985465,505.7451280788808,523.3138606196654,-2050.1179773970925,-1007.4902561577616,-1042.6277212393309,-2035.223636989283,-1001.4293803149768,-1036.566845396546,2023-09-17 06:23:24.354648+00:00,2023-09-17 06:23:51.375387+00:00,0 days 00:00:27.020406100,2023-09-17 06:23:24.398186+00:00,2023-09-17 06:23:34.325224+00:00,0 days 00:00:09.927159100
