tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,dist,bound,df,nc,T,N_data_H_B,N_params_H_B,log_L_H_B,AIC_H_B,BIC_H_B,opt_start,opt_end,opt_delta
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,bi,mark,norm,both,,,12311,12003,0,41264.63961832624,-82529.27923665248,-82529.27923665248,2023-09-23 14:09:30.447317+00:00,2023-09-23 14:09:30.447317+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,bi,mark,t,both,9.777204658423484,,12311,12003,1,41534.23282069179,-83066.46564138358,-83059.07272948606,2023-09-23 14:09:57.331379+00:00,2023-09-23 14:09:58.994806+00:00,0 days 00:00:01.663557199
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,bi,unmark,norm,both,,,12311,12003,0,41269.41875241778,-82538.83750483557,-82538.83750483557,2023-09-23 14:10:37.728033+00:00,2023-09-23 14:10:37.728033+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,bi,unmark,t,both,10.121741393899653,,12311,12003,1,41527.38309241506,-83052.76618483012,-83045.3732729326,2023-09-23 14:11:00.541103+00:00,2023-09-23 14:11:02.205531+00:00,0 days 00:00:01.664008200
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,bi_d,mark,norm,both,,,12311,12003,0,41113.70922070952,-82227.41844141904,-82227.41844141904,2023-09-23 14:11:36.192685+00:00,2023-09-23 14:11:36.192685+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,bi_d,mark,norm,left,,,12311,12003,1,41202.19535280726,-82402.39070561453,-82394.997793717,2023-09-23 14:11:58.994746+00:00,2023-09-23 14:11:58.994746+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,bi_d,mark,norm,right,,,12311,12003,0,41134.34199763257,-82268.68399526514,-82268.68399526514,2023-09-23 14:12:11.176695+00:00,2023-09-23 14:12:11.176695+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,bi_d,mark,t,both,6.74382346604619,,12311,12003,1,41539.95512083275,-83077.9102416655,-83070.51732976797,2023-09-23 14:12:23.661404+00:00,2023-09-23 14:12:25.018068+00:00,0 days 00:00:01.356443100
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,bi_d,mark,t,left,5.540520939394088,,12311,12003,0,41788.266435015146,-83576.53287003029,-83576.53287003029,2023-09-23 14:12:57.007010+00:00,2023-09-23 14:12:57.839723+00:00,0 days 00:00:00.832790799
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,bi_d,mark,t,right,5.388150447802044,,12311,12003,1,41724.30366122271,-83446.60732244542,-83439.2144105479,2023-09-23 14:13:16.619333+00:00,2023-09-23 14:13:17.598673+00:00,0 days 00:00:00.979284400
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,bi_d,unmark,norm,both,,,12311,12003,0,41112.68017139446,-82225.36034278892,-82225.36034278892,2023-09-23 14:13:37.661383+00:00,2023-09-23 14:13:37.661383+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,bi_d,unmark,norm,left,,,12311,12003,1,41206.4955594614,-82410.9911189228,-82403.59820702528,2023-09-23 14:13:56.325394+00:00,2023-09-23 14:13:56.325394+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,bi_d,unmark,norm,right,,,12311,12003,0,41142.51115304967,-82285.02230609934,-82285.02230609934,2023-09-23 14:14:07.473457+00:00,2023-09-23 14:14:07.473457+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,bi_d,unmark,t,both,6.978113583900757,,12311,12003,1,41519.47241971466,-83036.94483942931,-83029.5519275318,2023-09-23 14:14:17.231327+00:00,2023-09-23 14:14:18.731614+00:00,0 days 00:00:01.500309300
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,bi_d,unmark,t,left,5.558148270572417,,12311,12003,0,41791.74420118884,-83583.48840237768,-83583.48840237768,2023-09-23 14:14:45.826858+00:00,2023-09-23 14:14:46.650564+00:00,0 days 00:00:00.823536599
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,bi_d,unmark,t,right,5.442396394757171,,12311,12003,1,41729.81394325114,-83457.62788650228,-83450.23497460475,2023-09-23 14:15:04.820150+00:00,2023-09-23 14:15:05.795487+00:00,0 days 00:00:00.975071500
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,ci,mark,norm,both,,,12311,12003,0,41328.35071551072,-82656.70143102144,-82656.70143102144,2023-09-23 14:15:22.716502+00:00,2023-09-23 14:15:22.716502+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,ci,mark,t,both,6.334231749900549,,12311,12003,1,41829.83611948598,-83657.67223897197,-83650.27932707444,2023-09-23 14:15:48.402036+00:00,2023-09-23 14:15:49.474956+00:00,0 days 00:00:01.072925600
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,ci,unmark,norm,both,,,12311,12003,0,41334.57124323347,-82669.14248646694,-82669.14248646694,2023-09-23 14:16:27.352948+00:00,2023-09-23 14:16:27.352948+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,ci,unmark,t,both,6.360426969193517,,12311,12003,1,41836.19191880506,-83670.38383761012,-83662.9909257126,2023-09-23 14:16:49.445401+00:00,2023-09-23 14:16:50.522825+00:00,0 days 00:00:01.077287999
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,ci_s,mark,norm,both,,,12311,12003,0,41293.36759271786,-82586.73518543573,-82586.73518543573,2023-09-23 14:17:22.072388+00:00,2023-09-23 14:17:22.072388+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,ci_s,mark,t,both,6.289570324900045,,12311,12003,1,41792.03358846925,-83582.0671769385,-83574.67426504097,2023-09-23 14:17:44.937503+00:00,2023-09-23 14:17:45.862797+00:00,0 days 00:00:00.925065399
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,ci_s,unmark,norm,both,,,12311,12003,0,41301.04850153785,-82602.0970030757,-82602.0970030757,2023-09-23 14:18:21.714051+00:00,2023-09-23 14:18:21.714051+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,True,ci_s,unmark,t,both,6.308839895624825,,12311,12003,1,41801.07090849696,-83600.14181699391,-83592.74890509639,2023-09-23 14:18:42.872701+00:00,2023-09-23 14:18:43.967640+00:00,0 days 00:00:01.094594300
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,bi,mark,norm,both,,,12311,12003,0,41298.30824908307,-82596.61649816614,-82596.61649816614,2023-09-23 14:22:12.605115+00:00,2023-09-23 14:22:12.605115+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,bi,mark,t,both,9.744157094641388,,12311,12003,1,41570.461946947966,-83138.92389389593,-83131.53098199841,2023-09-23 14:22:40.509050+00:00,2023-09-23 14:22:42.179985+00:00,0 days 00:00:01.671104200
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,bi,unmark,norm,both,,,12311,12003,0,41303.55041628654,-82607.10083257308,-82607.10083257308,2023-09-23 14:23:20.982270+00:00,2023-09-23 14:23:20.982270+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,bi,unmark,t,both,10.097424297468478,,12311,12003,1,41563.63711075202,-83125.27422150403,-83117.88130960651,2023-09-23 14:23:43.589161+00:00,2023-09-23 14:23:45.245583+00:00,0 days 00:00:01.656691600
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,bi_d,mark,norm,both,,,12311,12003,0,41155.20739602363,-82310.41479204726,-82310.41479204726,2023-09-23 14:24:19.185197+00:00,2023-09-23 14:24:19.185197+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,bi_d,mark,norm,left,,,12311,12003,1,41243.745870836006,-82485.49174167201,-82478.09882977449,2023-09-23 14:24:41.343705+00:00,2023-09-23 14:24:41.343705+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,bi_d,mark,norm,right,,,12311,12003,0,41176.71709915581,-82353.43419831162,-82353.43419831162,2023-09-23 14:24:53.275941+00:00,2023-09-23 14:24:53.275941+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,bi_d,mark,t,both,7.03478983264687,,12311,12003,1,41558.34412296078,-83114.68824592156,-83107.29533402403,2023-09-23 14:25:05.726621+00:00,2023-09-23 14:25:07.313983+00:00,0 days 00:00:01.587531500
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,bi_d,mark,t,left,5.766468203543814,,12311,12003,0,41800.84681099332,-83601.69362198663,-83601.69362198663,2023-09-23 14:25:39.554639+00:00,2023-09-23 14:25:40.384351+00:00,0 days 00:00:00.829794700
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,bi_d,mark,t,right,5.611211748966542,,12311,12003,1,41737.038208861086,-83472.07641772217,-83464.68350582465,2023-09-23 14:25:59.218508+00:00,2023-09-23 14:25:59.895590+00:00,0 days 00:00:00.677069899
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,bi_d,unmark,norm,both,,,12311,12003,0,41155.003862445614,-82310.00772489123,-82310.00772489123,2023-09-23 14:26:19.788654+00:00,2023-09-23 14:26:19.788654+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,bi_d,unmark,norm,left,,,12311,12003,1,41247.27236652358,-82492.54473304717,-82485.15182114964,2023-09-23 14:26:38.578773+00:00,2023-09-23 14:26:38.578773+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,bi_d,unmark,norm,right,,,12311,12003,0,41187.75041747441,-82375.50083494882,-82375.50083494882,2023-09-23 14:26:49.566697+00:00,2023-09-23 14:26:49.566697+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,bi_d,unmark,t,both,7.289842666928323,,12311,12003,1,41538.8391002063,-83075.6782004126,-83068.28528851508,2023-09-23 14:26:59.379616+00:00,2023-09-23 14:27:00.829860+00:00,0 days 00:00:01.450311900
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,bi_d,unmark,t,left,5.780589488652389,,12311,12003,0,41804.0902386778,-83608.1804773556,-83608.1804773556,2023-09-23 14:27:28.457559+00:00,2023-09-23 14:27:29.215710+00:00,0 days 00:00:00.758128699
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,bi_d,unmark,t,right,5.681943393754313,,12311,12003,1,41743.76262843235,-83485.5252568647,-83478.13234496718,2023-09-23 14:27:47.387798+00:00,2023-09-23 14:27:48.214007+00:00,0 days 00:00:00.826161099
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,ci,mark,norm,both,,,12311,12003,0,41354.89985939494,-82709.79971878989,-82709.79971878989,2023-09-23 14:28:05.257627+00:00,2023-09-23 14:28:05.257627+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,ci,mark,t,both,6.518356213424736,,12311,12003,1,41837.79034462514,-83673.58068925027,-83666.18777735275,2023-09-23 14:28:30.883610+00:00,2023-09-23 14:28:31.971542+00:00,0 days 00:00:01.087814900
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,ci,unmark,norm,both,,,12311,12003,0,41362.04851514634,-82724.09703029269,-82724.09703029269,2023-09-23 14:29:10.544131+00:00,2023-09-23 14:29:10.544131+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,ci,unmark,t,both,6.550544242476603,,12311,12003,1,41844.57333437985,-83687.1466687597,-83679.75375686218,2023-09-23 14:29:32.863778+00:00,2023-09-23 14:29:34.046293+00:00,0 days 00:00:01.182681300
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,ci_s,mark,norm,both,,,12311,12003,0,41292.06567474439,-82584.13134948879,-82584.13134948879,2023-09-23 14:30:05.944656+00:00,2023-09-23 14:30:05.944656+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,ci_s,mark,t,both,6.281447127287158,,12311,12003,1,41791.59425421387,-83581.18850842775,-83573.79559653022,2023-09-23 14:30:28.925368+00:00,2023-09-23 14:30:29.858670+00:00,0 days 00:00:00.933575800
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,ci_s,unmark,norm,both,,,12311,12003,0,41298.94870510064,-82597.89741020129,-82597.89741020129,2023-09-23 14:31:05.481227+00:00,2023-09-23 14:31:05.481227+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,ci_s,unmark,t,both,6.295831324926,,12311,12003,1,41800.347985344735,-83598.69597068947,-83591.30305879195,2023-09-23 14:31:26.357136+00:00,2023-09-23 14:31:27.376509+00:00,0 days 00:00:01.019342699
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi,mark,norm,both,,,12311,11695,0,41227.86623121776,-82455.73246243552,-82455.73246243552,2023-09-23 14:35:20.324838+00:00,2023-09-23 14:35:20.324838+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi,mark,t,both,7.771385002046325,,12311,11695,1,41448.69206506103,-82895.38413012205,-82888.01721344303,2023-09-23 14:35:50.566780+00:00,2023-09-23 14:35:52.472916+00:00,0 days 00:00:01.906031600
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi,unmark,norm,both,,,12311,11695,0,41239.06298007765,-82478.1259601553,-82478.1259601553,2023-09-23 14:36:30.728732+00:00,2023-09-23 14:36:30.728732+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi,unmark,t,both,7.59844294391819,,12311,11695,1,41469.58058568871,-82937.16117137742,-82929.7942546984,2023-09-23 14:36:49.721023+00:00,2023-09-23 14:36:51.437496+00:00,0 days 00:00:01.716570099
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,mark,norm,both,,,12311,11695,0,41032.00381821868,-82064.00763643737,-82064.00763643737,2023-09-23 14:37:19.055687+00:00,2023-09-23 14:37:19.055687+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,mark,norm,left,,,12311,11695,1,41148.22102390736,-82294.44204781472,-82287.0751311357,2023-09-23 14:37:43.184887+00:00,2023-09-23 14:37:43.184887+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,mark,norm,right,,,12311,11695,0,41052.56087012314,-82105.12174024628,-82105.12174024628,2023-09-23 14:37:57.956058+00:00,2023-09-23 14:37:57.956058+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,mark,t,both,7.871719122726256,,12311,11695,1,41224.5055122801,-82447.0110245602,-82439.64410788118,2023-09-23 14:38:10.426755+00:00,2023-09-23 14:38:12.149233+00:00,0 days 00:00:01.722399499
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,mark,t,left,6.160083435035115,,12311,11695,0,41441.47796201512,-82882.95592403023,-82882.95592403023,2023-09-23 14:38:45.709522+00:00,2023-09-23 14:38:46.579268+00:00,0 days 00:00:00.869966700
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,mark,t,right,5.345976134300108,,12311,11695,1,41404.30171850087,-82806.60343700174,-82799.23652032272,2023-09-23 14:39:08.797827+00:00,2023-09-23 14:39:09.822706+00:00,0 days 00:00:01.025115599
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,unmark,norm,both,,,12311,11695,0,41028.93246752018,-82057.86493504036,-82057.86493504036,2023-09-23 14:39:28.865541+00:00,2023-09-23 14:39:28.865541+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,unmark,norm,left,,,12311,11695,1,41152.6004681778,-82303.2009363556,-82295.83401967658,2023-09-23 14:39:46.747382+00:00,2023-09-23 14:39:46.747382+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,unmark,norm,right,,,12311,11695,0,41054.19697307442,-82108.39394614883,-82108.39394614883,2023-09-23 14:39:58.242742+00:00,2023-09-23 14:39:58.242742+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,unmark,t,both,8.256228706038252,,12311,11695,1,41208.85930781654,-82415.71861563309,-82408.35169895407,2023-09-23 14:40:07.572746+00:00,2023-09-23 14:40:09.305231+00:00,0 days 00:00:01.732438800
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,unmark,t,left,6.191412334406529,,12311,11695,0,41445.05426138894,-82890.10852277788,-82890.10852277788,2023-09-23 14:40:35.704877+00:00,2023-09-23 14:40:36.585633+00:00,0 days 00:00:00.880729700
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,unmark,t,right,5.400640347629173,,12311,11695,1,41406.39015432166,-82810.78030864333,-82803.4133919643,2023-09-23 14:40:55.059981+00:00,2023-09-23 14:40:56.091366+00:00,0 days 00:00:01.031411199
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,ci,mark,norm,both,,,12311,11695,0,41261.3337915548,-82522.6675831096,-82522.6675831096,2023-09-23 14:41:11.981997+00:00,2023-09-23 14:41:11.981997+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,ci,mark,t,both,6.941231083008378,,12311,11695,1,41519.61384609915,-83037.2276921983,-83029.86077551928,2023-09-23 14:41:41.478801+00:00,2023-09-23 14:41:42.834963+00:00,0 days 00:00:01.355956699
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,ci,unmark,norm,both,,,12311,11695,0,41266.725941983386,-82533.45188396677,-82533.45188396677,2023-09-23 14:42:20.931643+00:00,2023-09-23 14:42:20.931643+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,ci,unmark,t,both,6.9960370220259405,,12311,11695,1,41524.36427845322,-83046.72855690644,-83039.36164022742,2023-09-23 14:42:39.855877+00:00,2023-09-23 14:42:41.309124+00:00,0 days 00:00:01.453472
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,ci_s,mark,norm,both,,,12311,11695,0,41225.86090293464,-82451.72180586928,-82451.72180586928,2023-09-23 14:43:08.366334+00:00,2023-09-23 14:43:08.366334+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,ci_s,mark,t,both,6.777341174605319,,12311,11695,1,41490.73814868808,-82979.47629737615,-82972.10938069713,2023-09-23 14:43:32.968939+00:00,2023-09-23 14:43:34.475731+00:00,0 days 00:00:01.506805600
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,ci_s,unmark,norm,both,,,12311,11695,0,41232.27641924277,-82464.55283848554,-82464.55283848554,2023-09-23 14:44:10.240411+00:00,2023-09-23 14:44:10.240411+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,ci_s,unmark,t,both,6.84444763083947,,12311,11695,1,41496.06974110848,-82990.13948221695,-82982.77256553793,2023-09-23 14:44:29.399347+00:00,2023-09-23 14:44:30.681446+00:00,0 days 00:00:01.282230099
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,False,bi,mark,norm,both,,,12311,11695,0,41255.08495838661,-82510.16991677321,-82510.16991677321,2023-09-23 14:48:32.501885+00:00,2023-09-23 14:48:32.501885+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,False,bi,mark,t,both,7.930833261447077,,12311,11695,1,41469.44236399107,-82936.88472798213,-82929.51781130311,2023-09-23 14:49:03.011558+00:00,2023-09-23 14:49:04.924198+00:00,0 days 00:00:01.912806099
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,False,bi,unmark,norm,both,,,12311,11695,0,41265.31970520326,-82530.63941040653,-82530.63941040653,2023-09-23 14:49:43.077927+00:00,2023-09-23 14:49:43.077927+00:00,0 days 00:00:00
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,False,bi,unmark,t,both,7.778342782472033,,12311,11695,1,41488.08027298203,-82974.16054596406,-82966.79362928504,2023-09-23 14:50:02.056708+00:00,2023-09-23 14:50:03.961841+00:00,0 days 00:00:01.905039299
