tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,dist,bound,df,nc
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,ci,unmark,norm,both,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,ci,unmark,t,both,0.1318962520615252,
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,ci_s,mark,norm,both,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,ci_s,mark,t,both,0.1239445045075128,
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,ci_s,unmark,norm,both,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,ci_s,unmark,t,both,0.4866806572231414,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi,mark,norm,both,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi,mark,t,both,0.2348470421381577,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi,unmark,norm,both,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi,unmark,t,both,0.2248172858041522,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,mark,norm,both,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,mark,norm,left,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,mark,norm,right,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,mark,t,both,0.2559486439329853,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,mark,t,left,0.1612814152764944,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,mark,t,right,0.1263613862971181,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,unmark,norm,both,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,unmark,norm,left,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,unmark,norm,right,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,unmark,t,both,0.2788323193035358,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,unmark,t,left,0.1625074208922928,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,unmark,t,right,0.1275239377536495,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,ci,mark,norm,both,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,ci,mark,t,both,0.1945236447848198,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,ci,unmark,norm,both,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,ci,unmark,t,both,0.1960595468262346,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,ci_s,mark,norm,both,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,ci_s,mark,t,both,0.1870146657793635,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,ci_s,unmark,norm,both,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,ci_s,unmark,t,both,0.1901880928777055,
