tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,a_lambda_1,a_lambda_2,gamma_1_1,gamma_1_2,gamma_2_1,gamma_2_2,beta_1,beta_2,nu_1,nu_2,omega_1,omega_2,xi_1,xi_2,varsigma_1,varsigma_2,eta_1,eta_2,alpha_1,alpha_2,mu_1,mu_2,T,N_M,N_M_1,N_M_2,N_data_H_u,N_data_H_u_1,N_data_H_u_2,N_params_H_u,N_params_H_u_1,N_params_H_u_2,log_L_H_u,log_L_H_u_1,log_L_H_u_2,AIC_H_u,AIC_H_u_1,AIC_H_u_2,BIC_H_u,BIC_H_u_1,BIC_H_u_2,N_data_H_lambda,N_data_H_lambda_1,N_data_H_lambda_2,N_params_H_lambda,N_params_H_lambda_1,N_params_H_lambda_2,log_L_H_lambda,log_L_H_lambda_1,log_L_H_lambda_2,AIC_H_lambda,AIC_H_lambda_1,AIC_H_lambda_2,BIC_H_lambda,BIC_H_lambda_1,BIC_H_lambda_2,N_data_H_M,N_data_H_M_1,N_data_H_M_2,N_params_H_M,N_params_H_M_1,N_params_H_M_2,log_L_H_M,log_L_H_M_1,log_L_H_M_2,AIC_H_M,AIC_H_M_1,AIC_H_M_2,BIC_H_M,BIC_H_M_1,BIC_H_M_2,res_start,res_end,res_delta,opt_start,opt_end,opt_delta
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,bi_d,mark,0.0105237000683357,0.0105237000683357,0.6828015137519506,,,0.6290721620945403,0.0296367261234474,0.034924757537768,,,,,0.35472008154229,-0.0012478676516234,0.0048884962683453,0.0067358978456732,0.0205951585796605,0.0378037502642043,0.1470945634735525,1.773627811756027,0.0033381017314045,0.0039035333131133,12311,308,154,154,616,308,308,14,7,7,-287.40486834127296,-142.19950856531543,-145.2053597759575,602.8097366825459,298.3990171306309,304.410719551915,664.7351941720152,324.5097156114459,330.52141803273,616,308,308,14,7,7,-1465.112181833385,-732.695951069439,-732.416230763946,2958.22436366677,1479.391902138878,1478.832461527892,3020.14982115624,1505.502600619693,1504.943160008707,616,308,308,14,7,7,1177.707313492112,590.4964425041236,587.2108709879885,-2327.414626984224,-1166.9928850082472,-1160.421741975977,-2265.4891694947546,-1140.8821865274322,-1134.311043495162,2023-09-17 06:24:08.712800+00:00,2023-09-17 06:24:56.711080+00:00,0 days 00:00:47.998222,2023-09-17 06:24:08.750831+00:00,2023-09-17 06:24:33.525640+00:00,0 days 00:00:24.774720200
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,bi_d,unmark,0.0105237000683357,0.0105237000683357,0.69056444725843,,,0.6578817483963085,0.0278800487264074,0.0345965820730619,,,,,0.3733108104764384,0.0555667426245881,0.0054987062852511,0.0077323660156089,,,,,0.0032564069475319,0.0036003498677806,12311,308,154,154,616,308,308,10,5,5,-296.45681369327053,-142.9058318242562,-153.55098186901444,612.9136273865411,295.8116636485124,317.10196373802887,657.1460970218762,314.4621625633803,335.7524626528967,308,154,154,6,3,3,-1472.4993731495542,-732.7044924631839,-739.7948806863704,2956.9987462991085,1471.4089849263678,1485.589761372741,2979.37934499695,1480.5198427336086,1494.7006191799817,308,154,154,4,2,2,1176.0425594562837,589.7986606389277,586.243898817356,-2344.0851189125674,-1175.5973212778554,-1168.487797634712,-2329.1647197806733,-1169.523416073028,-1162.4138924298848,2023-09-17 06:22:41.653423+00:00,2023-09-17 06:23:05.122108+00:00,0 days 00:00:23.468561400,2023-09-17 06:22:41.686451+00:00,2023-09-17 06:22:53.194349+00:00,0 days 00:00:11.507715599
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,ci,mark,0.0105237000683035,0.0105237000683035,0.482870161036367,0.2726262872272104,0.482870161036367,0.2726262872272104,0.1119361423566857,0.0216421640282506,,,,,0.3111748873616183,-0.1882417485731252,0.0047747306885394,0.0060968450907849,0.0234587602826945,0.0566379823726119,0.4715245400850251,1.191751148786348,0.002573082044109,0.002573082044109,12311,308,154,154,616,308,308,13,13,13,-203.7209891006128,-142.1796452036191,-61.54134389699357,433.4419782012256,310.3592904072382,149.08268779398713,490.9441887271613,358.85058758589463,197.5739849726436,616,308,308,13,13,13,-1394.8093622340134,-734.5714335301622,-660.2379287038511,2815.618724468027,1495.1428670603243,1346.4758574077025,2873.1209349939627,1543.6341642389807,1394.967154586359,616,308,308,13,13,13,1191.0883731334006,592.3917883265431,598.6965848068576,-2356.1767462668013,-1158.783576653086,-1171.3931696137151,-2298.6745357408654,-1110.2922794744295,-1122.9018724350587,2023-09-17 06:24:56.713582+00:00,2023-09-17 06:25:40.571804+00:00,0 days 00:00:43.858510800,2023-09-17 06:24:56.753618+00:00,2023-09-17 06:25:20.413966+00:00,0 days 00:00:23.660300600
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,ci,unmark,0.0105237000649303,0.0105237000649303,0.4931634162494697,0.2757267381682488,0.4931634162494697,0.2757267381682488,0.1026409317974641,0.0209352379313723,,,,,0.3733108104764384,0.0555667426245881,0.0054987062852511,0.0077323660156089,,,,,0.0024321306969603,0.0024321306969603,12311,308,154,154,616,308,308,9,7,7,-222.8661579429022,-144.03536070219877,-78.83079724070353,463.7323158858044,302.07072140439755,171.66159448140706,503.541538557606,328.18141988521256,197.77229296222208,308,154,154,5,5,5,-1398.908717399186,-733.8340213411265,-665.0746960580595,2807.817434798372,1477.668042682253,1340.149392116119,2826.46793371324,1492.852805694321,1355.3341551281871,308,154,154,4,2,2,1176.0425594562837,589.7986606389277,586.243898817356,-2344.0851189125674,-1175.5973212778554,-1168.487797634712,-2329.1647197806733,-1169.523416073028,-1162.4138924298848,2023-09-17 06:23:05.125111+00:00,2023-09-17 06:23:22.876376+00:00,0 days 00:00:17.751202099,2023-09-17 06:23:05.167146+00:00,2023-09-17 06:23:13.091462+00:00,0 days 00:00:07.924578400
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,ci_s,mark,0.0126090438519664,0.0126090438519664,0.378218265131562,0.378218265131562,0.378218265131562,0.378218265131562,0.0685729227953318,0.0685729227953318,,,,,0.1917793326121338,0.1917793326121338,0.0048737896827019,0.0048737896827019,0.0406428102974838,0.0406428102974838,0.6908572576242633,0.6908572576242633,0.0030711024706493,0.0030711024706493,12311,308,154,154,616,308,308,7,7,7,-230.20182999817237,-149.29725914471464,-80.90457085345759,474.4036599963447,312.5945182894293,175.80914170691517,505.3663887410793,338.7052167702443,201.9198401877302,616,308,308,7,7,7,-1411.2529816092117,-738.6940279479492,-672.5589536612623,2836.505963218423,1491.3880558958983,1359.1179073225246,2867.4686919631577,1517.4987543767134,1385.2286058033396,616,308,308,7,7,7,1181.0511516110391,589.3967688032345,591.6543828078047,-2348.1023032220783,-1164.793537606469,-1169.3087656156094,-2317.139574477344,-1138.682839125654,-1143.1980671347944,2023-09-17 06:23:51.888829+00:00,2023-09-17 06:24:08.710298+00:00,0 days 00:00:16.821075199,2023-09-17 06:23:51.939373+00:00,2023-09-17 06:24:02.719144+00:00,0 days 00:00:10.779315599
SPX,NASDAQ,1959-10-02,2008-09-01,0.0125,0.0125,left,right,0.0,0.0,-0.0229367300879552,0.0230883438169313,False,False,SLSQP,False,ci_s,unmark,0.0126678882148686,0.0126678882148686,0.3838734541527059,0.3838734541527059,0.3838734541527059,0.3838734541527059,0.0644104224527381,0.0644104224527381,,,,,0.2567234481989832,0.2567234481989832,0.0063094274148316,0.0063094274148316,,,,,0.0029421562031446,0.0029421562031446,12311,308,154,154,616,308,308,5,5,5,-242.60526640466333,-149.33845267874938,-93.26681372591406,495.21053280932665,308.67690535749875,196.53362745182807,517.3267676269943,327.3274042723666,215.184126366696,308,154,154,3,3,3,-1415.7750829956412,-738.1862793991017,-677.5888035965395,2837.5501659912825,1482.3725587982035,1361.177607193079,2848.740465340203,1491.4834166054443,1370.2884650003198,308,154,154,2,2,2,1173.169816590978,588.8478267203524,584.3219898706254,-2342.339633181956,-1173.6956534407047,-1164.6439797412509,-2334.879433616009,-1167.6217482358777,-1158.5700745364236,2023-09-17 06:22:33.202655+00:00,2023-09-17 06:22:41.651922+00:00,0 days 00:00:08.449347299,2023-09-17 06:22:33.239687+00:00,2023-09-17 06:22:38.370099+00:00,0 days 00:00:05.130747700
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi,mark,0.025,0.025,0.5513866721885184,0.2505005613300631,0.5808720055628755,0.2937246557849992,0.0925585683957519,0.0173760755129775,,,,,0.2168047922528437,-0.0355389392539297,0.0038429097266803,0.0034331493818037,0.0306892154389535,0.0492322640964855,0.3055095889129283,1.5125349462204312,0.0049528191620354,0.0031350834663031,12311,616,308,308,1232,616,616,14,14,14,-9.442920242802302,-39.41901113240988,29.97609088960735,46.88584048560461,106.83802226481976,-31.952181779214698,118.51535850291312,168.76347975428902,29.97327571025457,1232,616,616,14,14,14,-2477.723282316342,-1261.8496784539486,-1215.8736038623938,4983.446564632684,2551.6993569078973,2459.747207724788,5055.076082649993,2613.6248143973667,2521.672665214257,1232,616,616,14,14,14,2468.28036207354,1222.4306673215387,1245.8496947520011,-4908.56072414708,-2416.861334643077,-2463.6993895040023,-4836.931206129771,-2354.935877153608,-2401.773932014533,2023-09-17 06:33:48.621557+00:00,2023-09-17 06:35:35.538510+00:00,0 days 00:01:46.916717500,2023-09-17 06:33:48.657586+00:00,2023-09-17 06:34:48.492048+00:00,0 days 00:00:59.834454600
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi,unmark,0.025,0.025,0.5592331861364189,0.2635815845598712,0.5509152734901864,0.3316830392700061,0.0846838557821404,0.0176983647268168,,,,,0.2741072105059091,0.1243923427825126,0.0054591860203064,0.0063396537952126,,,,,0.0044296307325927,0.0029350421809951,12311,616,308,308,1232,616,616,10,6,6,-57.73017295990849,-45.94467837682646,-11.785494583081572,135.46034591981697,103.88935675365292,35.570989166163145,186.6242873607516,130.42883853485404,62.11047094736426,616,308,308,6,4,4,-2482.588362307283,-1258.333909529072,-1224.2544527782106,4977.176724614566,2524.667819058144,2456.5089055564213,5003.716206395768,2539.5882181900383,2471.429304688316,616,308,308,4,2,2,2424.8581893473747,1212.3892311522457,1212.468958195129,-4841.716378694749,-2420.7784623044918,-2420.937916390258,-4824.023390840615,-2413.318262738544,-2413.477716824311,2023-09-17 06:29:44.667240+00:00,2023-09-17 06:30:21.958813+00:00,0 days 00:00:37.291511399,2023-09-17 06:29:44.707275+00:00,2023-09-17 06:29:57.648905+00:00,0 days 00:00:12.941385800
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,mark,0.025,0.025,0.750442489029721,,,0.7191245237628878,0.0468523145725364,0.0273793804425961,,,,,0.244384075488744,0.0867070929089095,0.0038278270244377,0.0051161763207873,0.030013771379235,0.0281508404264282,0.1339950847049758,3.348265141318848,0.0062389377742569,0.0070218869059278,12311,616,308,308,1232,616,616,12,6,6,-123.72453495836272,-43.75077379452614,-79.97376116383703,271.4490699167254,99.50154758905228,171.94752232767405,332.845799645847,126.0410293702534,198.4870041088752,1232,616,616,12,6,6,-2560.6477708279217,-1264.129558897817,-1296.5182119301046,5145.295541655843,2540.2591177956347,2605.036423860209,5206.692271384965,2566.798599576836,2631.5759056414104,1232,616,616,12,6,6,2436.923235869559,1220.3787851032912,1216.5444507662676,-4849.846471739118,-2428.7575702065824,-2421.088901532535,-4788.449742009996,-2402.218088425381,-2394.549419751334,2023-09-17 06:30:49.518515+00:00,2023-09-17 06:32:16.457789+00:00,0 days 00:01:26.939043500,2023-09-17 06:30:49.562054+00:00,2023-09-17 06:31:41.570284+00:00,0 days 00:00:52.008116600
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,True,bi_d,unmark,0.025,0.025,0.759541943505163,,,0.7603849361143633,0.0432352856429933,0.026707023169585,,,,,0.2741072105059091,0.1243923427825126,0.0054591860203064,0.0063396537952126,,,,,0.0060114514123709,0.0059903765971409,12311,616,308,308,1232,616,616,8,4,4,-149.6113678727479,-51.99430256711298,-97.6170653056347,315.2227357454958,111.98860513422596,203.2341306112694,356.1538888982435,129.68159298836005,220.92711846540348,616,308,308,4,2,2,-2574.4695572201226,-1264.3835337193586,-1310.0860235007638,5156.939114440245,2532.7670674387173,2624.1720470015275,5174.632102294379,2540.227267004665,2631.632246567475,616,308,308,4,2,2,2424.8581893473747,1212.3892311522457,1212.468958195129,-4841.716378694749,-2420.7784623044918,-2420.937916390258,-4824.023390840615,-2413.318262738544,-2413.477716824311,2023-09-17 06:28:46.285028+00:00,2023-09-17 06:29:18.359114+00:00,0 days 00:00:32.074385,2023-09-17 06:28:46.318056+00:00,2023-09-17 06:29:02.695642+00:00,0 days 00:00:16.377565699
