tick,exchange,train_start,train_end,all_end,opt_method,vol,p,o,q,dist,a_u,a_q,tail,period,Q_T,Q_T_1,Q_a_q_T_1,CT_Q_binom_p,CT_Q_UC_LR,CT_Q_UC_p,CT_Q_CC_LR,CT_Q_CC_p,CT_Q_DQ_0_LR,CT_Q_DQ_0_p,CT_Q_DQ_1_LR,CT_Q_DQ_1_p,CT_Q_DQ_2_LR,CT_Q_DQ_2_p,CT_Q_DQ_3_LR,CT_Q_DQ_3_p,CT_Q_DQ_4_LR,CT_Q_DQ_4_p,CT_E_ZMD_t,CT_E_ZMD_b_opt_CB,CT_E_ZMD_1000_0:0_F,S_Q_G,S_E_AL,S_E_NZ,S_E_FZG
NKX,TSX,1975-01-01,2015-01-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.075,left,all,11517,908,0.0788399756881132,0.1195273815392225,2.41046857715628,0.1205262844752139,9.420042263509458,0.0090045872976958,12.372001801680897,0.002058040626823,15.624382704606832,0.0013538374870206,24.755219311547823,5.634442443802623e-05,24.826379722400212,0.0001505103215415,26.24973808425179,0.0002000101387165,7.928045375693622,1.1261563586479293,1.0,21.30639592033392,-31142.996605408436,1769.9078403055878,161.45368185395097
NKX,TSX,1975-01-01,2015-01-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.075,left,train,9461,744,0.0786386217101786,0.1780984118922342,1.7793489763180332,0.182229288717132,7.825010774058683,0.019990354694522,7.901870441741189,0.0192367027942528,9.615977626425064,0.0221290293024499,12.299570784517636,0.015257210758282,12.731675680009548,0.0260272954639059,14.243182203203451,0.0270345597273088,6.30707410231866,0.6461777084289511,1.0,17.371105829081994,-25786.005292501264,1443.8798832834304,131.6870556579837
NKX,TSX,1975-01-01,2015-01-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.075,left,forecast,2056,164,0.0797665369649805,0.4024322343996822,0.6606235684712374,0.4163398864595771,1.95192122347612,0.3768301921369257,6.582195150877209,0.0372129829172493,8.830793338049636,0.0316272634271386,22.82903781358639,0.0001369832038143,23.859639591372,0.0002310193677381,24.107133617218263,0.0004990822646496,5.352708341300476,3.7647774113953982,1.0,3.935290091251928,-5356.991312907167,326.0279570221573,29.766626195967252
NKX,TSX,1975-01-01,2015-01-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.075,right,all,11517,651,0.0565251367543631,4.975621320976612e-15,61.56261994264969,4.329869796038111e-15,62.3161022428194,2.9420910152566655e-14,57.74871267389134,2.884359417976157e-13,58.49646227209033,1.2314593789142236e-12,64.72956389025367,2.934319454084289e-13,66.23874981945944,6.200595592531499e-13,66.73759210179901,1.904476576441993e-12,2.0591685100597403,0.7000747785189707,0.99,19.415344586281304,-32287.41813086512,1691.2508740457215,148.81395148927206
NKX,TSX,1975-01-01,2015-01-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.075,right,train,9461,529,0.055913751189092,2.3270819855781817e-13,54.13950174347247,1.8673951274195133e-13,55.15706895240328,1.0539347172766613e-12,49.87736169963722,1.4766188272119507e-11,50.76645309052067,5.4859117248895466e-11,55.95522001794662,2.0489943075574498e-11,57.40412743743188,4.1742498346764017e-11,57.76802191593281,1.2769307833337962e-10,1.801742192539846,0.3430490981419715,0.988,15.958516984973995,-26601.27910310549,1386.6849684508566,122.23578543078187
NKX,TSX,1975-01-01,2015-01-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.075,right,forecast,2056,122,0.0593385214007782,0.0064443222923639,7.790160031121104,0.0052531542404692,7.765904235509538,0.0205899514115214,10.599116841000566,0.0049937985791835,10.56222943015536,0.0143446468139561,11.613308088230804,0.0204708496213126,11.69260837321666,0.0392513566802071,11.803110169345263,0.0665080979229618,1.0505003386024958,2.275926442226804,0.885,3.4568276013073067,-5686.139027759629,304.56590559486483,26.57816605849016
NKX,TSX,1975-01-01,2015-01-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.0725,left,all,11517,886,0.0769297560128505,0.069537337224331,3.299607448871029,0.0692964416440639,11.013589228432464,0.0040590975263958,13.5757964881147,0.0011273356704291,17.737856137838012,0.0004981385253293,27.688618920242845,1.4422906737032726e-05,28.0050181398818,3.631664490921782e-05,28.553634165464185,7.388389607743129e-05,7.832713802259316,0.3650022204760845,1.0,20.81102605198683,-31047.47156073863,1779.4009434801317,162.42315564062383
NKX,TSX,1975-01-01,2015-01-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.0725,left,train,9461,728,0.076947468555121,0.09586976316767,2.73208899058045,0.0983505656611732,9.359270820456912,0.0092823975374026,8.741396261368093,0.0126424114310778,11.162130341958536,0.0108807157032907,14.750110286376737,0.0052485812277308,14.790810316168848,0.0112945877493295,15.563573075726596,0.016298364800214,6.158637728821063,1.3288312561891786,1.0,16.963394128437894,-25710.806977680724,1451.4203080182483,132.44688151127144
NKX,TSX,1975-01-01,2015-01-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.0725,left,forecast,2056,158,0.0768482490272373,0.4438798320093079,0.5677526632089211,0.4511533326383082,1.9005632735761535,0.3866321182914081,7.571568795887799,0.0226910569757907,9.921212658741783,0.0192478669862822,22.35460700613979,0.0001703373539053,23.469954663604003,0.0002744131531047,23.65815452551466,0.0006035157403821,5.490295756871244,3.2363136179916783,1.0,3.847631923548937,-5336.66458305791,327.98063546188337,29.976274129352404
NKX,TSX,1975-01-01,2015-01-01,2023-09-16,SLSQP,GARCH,1,0,1,norm,0,0.0725,right,all,11517,625,0.0542676044108708,4.367640173939838e-15,61.99206514360594,3.4416913763379853e-15,62.09320263410154,3.2862601528904634e-14,57.98251466995804,2.5657254099087373e-13,58.12056159457879,1.4813705817573464e-12,64.10147959086822,3.979039320256561e-13,65.45784231690581,9.00612917575927e-13,65.64573646535862,3.1840086123224864e-12,2.213353121161367,0.2131634115381164,0.988,18.94160820098226,-32214.323223507825,1698.9410942846014,149.51524466225757
