tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,a_lambda_1,a_lambda_2,gamma_1_1,gamma_1_2,gamma_2_1,gamma_2_2,beta_1,beta_2,nu_1,nu_2,omega_1,omega_2,xi_1,xi_2,varsigma_1,varsigma_2,eta_1,eta_2,alpha_1,alpha_2,mu_1,mu_2
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,bi_d,mark,0.0024010802635102,0.0027534030664803,0.0745678865719043,,,0.094247964433966,0.0145977342412404,0.0074854140160205,,,,,0.1066857098036424,0.1233370416870688,0.0014555572964057,0.0014675387312083,0.0302332926763548,0.0401319576958352,0.5256093974339405,2.3023454418184404,,
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,bi_d,unmark,0.0023925968744832,0.0027990088393849,0.0719886038075592,,,0.089353895712693,0.01466600470986,0.0070420158870737,,,,,0.1247242139525029,0.1290447706814391,0.0016447301787639,0.0013901149231713,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,ci,mark,0.0039799201213806,0.0039799201213806,0.0555034332854059,0.0650491075378999,0.0555034332854059,0.0650491075378999,0.0198051632543899,0.0028253797139926,,,,,0.1004933837826497,0.1218143402222279,0.001509399492016,0.0012741841347504,0.0254853380626467,0.0269474960614147,0.3173414809234848,,,
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,ci,unmark,0.0039360732113689,0.0039360732113689,0.0552133876110857,0.0656063427462173,0.0552133876110857,0.0656063427462173,0.0194482351691612,0.0031003734388889,,,,,0.1247242139525029,0.1290447706814391,0.0016447301787639,0.0013901149231713,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,ci_s,mark,0.0024343031161364,0.0024343031161364,0.0310586136176436,0.0310586136176436,0.0310586136176436,0.0310586136176436,0.016744448303796,0.016744448303796,,,,,0.0758526693146075,0.0758526693146075,0.000947487156214,0.000947487156214,0.0228037978153953,0.0228037978153953,0.4751106198452232,0.4751106198452232,,
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,ci_s,unmark,0.002404623840678,0.002404623840678,0.0296589138408568,0.0296589138408568,0.0296589138408568,0.0296589138408568,0.0165517063021478,0.0165517063021478,,,,,0.0902127595155691,0.0902127595155691,0.0010687508293576,0.0010687508293576,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi,mark,,,0.0515792850479468,0.0743743964070554,0.0522696142568778,0.0583771983723563,0.0149422210737259,0.0039223446113371,,,,,0.0656011228446004,0.0735820886038365,0.0009379451475415,0.0008555989220815,0.0146173476401394,0.0108912678431696,0.3322952133623603,,,
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi,unmark,,,0.0525689364729135,0.0746020687770323,0.0544586986431955,0.0607769190085297,0.014938856214656,0.0037568228288509,,,,,0.0794208775546021,0.0802674891637325,0.0009642039247643,0.0008664942933639,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi_d,mark,,,0.0483262650382933,,,0.069181069966508,0.0127948378856676,0.0101261414579824,,,,,0.0677776109655466,0.0752180448912975,0.0008856672158742,0.0009895087516421,0.0174353461996181,0.016233035933891,0.2564742156858523,0.6389477905253097,,
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi_d,unmark,,,0.0491278876612372,,,0.0624523852458577,0.0144675474031749,0.0077353205162219,,,,,0.0794208775546021,0.0802674891637325,0.0009642039247643,0.0008664942933639,,,,,,
