tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,a_lambda_1,a_lambda_2,gamma_1_1,gamma_1_2,gamma_2_1,gamma_2_2,beta_1,beta_2,nu_1,nu_2,omega_1,omega_2,xi_1,xi_2,varsigma_1,varsigma_2,eta_1,eta_2,alpha_1,alpha_2,mu_1,mu_2,T,N_M,N_M_1,N_M_2,N_data_H_u,N_data_H_u_1,N_data_H_u_2,N_params_H_u,N_params_H_u_1,N_params_H_u_2,log_L_H_u,log_L_H_u_1,log_L_H_u_2,AIC_H_u,AIC_H_u_1,AIC_H_u_2,BIC_H_u,BIC_H_u_1,BIC_H_u_2,N_data_H_lambda,N_data_H_lambda_1,N_data_H_lambda_2,N_params_H_lambda,N_params_H_lambda_1,N_params_H_lambda_2,log_L_H_lambda,log_L_H_lambda_1,log_L_H_lambda_2,AIC_H_lambda,AIC_H_lambda_1,AIC_H_lambda_2,BIC_H_lambda,BIC_H_lambda_1,BIC_H_lambda_2,N_data_H_M,N_data_H_M_1,N_data_H_M_2,N_params_H_M,N_params_H_M_1,N_params_H_M_2,log_L_H_M,log_L_H_M_1,log_L_H_M_2,AIC_H_M,AIC_H_M_1,AIC_H_M_2,BIC_H_M,BIC_H_M_1,BIC_H_M_2,res_start,res_end,res_delta,opt_start,opt_end,opt_delta
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,bi_d,mark,0.0113658067124335,0.011365806772381,0.5764230667085587,,,0.6145820157576309,0.0760861824381749,0.0259149992407302,,,,,0.215602921077414,0.2910831519082678,0.0079879622170876,0.0070694077379916,0.0752516047326026,0.0695412517973807,0.6852229299716389,1.9082663593444784,0.0048142935516358,0.0043805863354993,9461,238,119,119,476,238,238,14,7,7,-340.52362811631565,-163.63476058322055,-176.88886753309504,709.0472562326313,341.2695211664411,367.7777350661901,767.3631061918712,365.57541588214144,392.0836297818904,476,238,238,14,7,7,-1142.5711419211175,-557.1078865560899,-585.4632553650279,2313.1422838422354,1128.2157731121797,1184.9265107300555,2371.4581338014755,1152.52166782788,1209.232405445756,476,238,238,14,7,7,802.0475138048021,393.4731259728693,408.5743878319328,-1576.095027609604,-772.9462519457386,-803.1487756638656,-1517.7791776503643,-748.6403572300383,-778.8428809481653,2023-09-21 08:39:12.985453+00:00,2023-09-21 08:39:58.608088+00:00,0 days 00:00:45.622590900,2023-09-21 08:39:13.024486+00:00,2023-09-21 08:39:35.202012+00:00,0 days 00:00:22.177554200
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,bi_d,unmark,0.0113658070515127,0.0113658070677647,0.5858592999006093,,,0.6480452991403501,0.0744907235896047,0.0238632311808053,,,,,0.2788061395214811,0.3039367702524758,0.0107554281418562,0.0089304285898064,,,,,0.004707043289508,0.0040002492265636,9461,238,119,119,476,238,238,10,5,5,-354.65673832458435,-171.21382189974884,-183.44291642483563,729.3134766491687,352.4276437994977,376.88583284967126,770.9676551914829,369.78899716785503,394.2471862180286,238,119,119,6,3,3,-1148.1354849624165,-558.3860438334253,-589.7494411289911,2308.270969924833,1122.772087666851,1185.498882257982,2329.1045939668616,1131.1094581461853,1193.8362527373167,238,119,119,4,2,2,793.4787466378319,387.1722219336765,406.3065247041554,-1578.957493275664,-770.344443867353,-808.6130494083109,-1565.068410580978,-764.78619688113,-803.0548024220878,2023-09-21 08:37:51.208302+00:00,2023-09-21 08:38:14.049396+00:00,0 days 00:00:22.840960600,2023-09-21 08:37:51.248836+00:00,2023-09-21 08:38:02.466961+00:00,0 days 00:00:11.217876600
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,ci,mark,0.0113658070042087,0.0113658070042087,0.5048697309670155,0.3188137113349432,0.5048697309670155,0.3188137113349432,0.1193228209685208,0.006086725938326,,,,,0.1868475518033807,0.1012268828245689,0.0083932104773189,0.0059409383302374,0.0641577723736388,0.0902477392305084,0.5893253738854732,,0.0020039799664423,0.0020039799664423,9461,238,119,119,476,238,238,13,13,13,-279.4024598654303,-159.5657348220716,-119.83672504335864,584.8049197308605,345.1314696441432,265.67345008671725,638.955351835869,390.2709884018724,310.81296884444646,476,238,238,13,13,13,-1089.888097353741,-552.4743149755853,-537.4137823781556,2205.776194707482,1130.9486299511707,1100.8275647563112,2259.92662681249,1176.0881487088998,1145.9670835140405,476,238,238,13,13,13,810.4856374883107,392.90858015351375,417.57705733479696,-1594.971274976621,-759.8171603070275,-809.1541146695939,-1540.820842871613,-714.6776415492983,-764.0145959118647,2023-09-21 08:39:58.611592+00:00,2023-09-21 08:40:46.493165+00:00,0 days 00:00:47.881862399,2023-09-21 08:39:58.652627+00:00,2023-09-21 08:40:29.963487+00:00,0 days 00:00:31.310731199
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,ci,unmark,0.0113658070678127,0.0113658070678127,0.5119080618932824,0.3154161554169377,0.5119080618932824,0.3154161554169377,0.1124275066681883,0.0059186851257886,,,,,0.2788061395214811,0.3039367702524758,0.0107554281418562,0.0089304285898064,,,,,0.0019625996313356,0.0019625996313356,9461,238,119,119,476,238,238,9,7,7,-299.1368145283742,-166.98999830631408,-132.14681622206,616.2736290567484,347.97999661262816,278.29363244412,653.7623897448312,372.2858913283285,302.59952715982035,238,119,119,5,5,5,-1092.615561166206,-554.1622202399906,-538.4533409262154,2195.2311223324123,1118.3244404799811,1086.906681852431,2212.5924757007697,1132.2200579455389,1100.8022993179886,238,119,119,4,2,2,793.4787466378319,387.1722219336765,406.3065247041554,-1578.957493275664,-770.344443867353,-808.6130494083109,-1565.068410580978,-764.78619688113,-803.0548024220878,2023-09-21 08:38:14.051397+00:00,2023-09-21 08:38:30.736710+00:00,0 days 00:00:16.685662700,2023-09-21 08:38:14.088429+00:00,2023-09-21 08:38:21.283101+00:00,0 days 00:00:07.194838699
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,ci_s,mark,0.0125812890330543,0.0125812890330543,0.3252316127571626,0.3252316127571626,0.3252316127571626,0.3252316127571626,0.1042383644081585,0.1042383644081585,,,,,0.1851281221053556,0.1851281221053556,0.0069405147802202,0.0069405147802202,0.0867874759100339,0.0867874759100339,0.8405534943641407,0.8405534943641407,0.0043976231874858,0.0043976231874858,9461,238,119,119,476,238,238,7,7,7,-298.3097958133312,-163.17963419170098,-135.1301616216303,610.6195916266624,340.359268383402,284.2603232432606,639.7775166062823,364.6651630991023,308.5662179589609,476,238,238,7,7,7,-1107.3841527407913,-556.9258804559628,-550.4582722848285,2228.7683054815825,1127.8517609119256,1114.916544569657,2257.9262304612025,1152.157655627626,1139.2224392853573,476,238,238,7,7,7,809.07435692746,393.7462462642618,415.3281106631982,-1604.14871385492,-773.4924925285236,-816.6562213263963,-1574.9907888753,-749.1865978128233,-792.350326610696,2023-09-21 08:38:56.607904+00:00,2023-09-21 08:39:12.982951+00:00,0 days 00:00:16.375126400,2023-09-21 08:38:56.648939+00:00,2023-09-21 08:39:07.155952+00:00,0 days 00:00:10.507277599
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,ci_s,unmark,0.0125816822004341,0.0125816822004341,0.3304795022528284,0.3304795022528284,0.3304795022528284,0.3304795022528284,0.0988984014798961,0.0988984014798961,,,,,0.2947498172647286,0.2947498172647286,0.0097893410688357,0.0097893410688357,,,,,0.0042657060582286,0.0042657060582286,9461,238,119,119,476,238,238,5,5,5,-318.3184124789817,-172.34741706967145,-145.97099540931026,646.6368249579634,354.6948341393429,301.9419908186205,667.4639142291205,372.05618750770026,319.3033441869779,238,119,119,3,3,3,-1111.27607315645,-559.2624789985889,-552.013594157861,2228.5521463129,1124.5249579971778,1110.027188315722,2238.968958333914,1132.8623284765124,1118.3645587950566,238,119,119,2,2,2,792.9576606774682,386.9150619289175,406.04259874855074,-1581.9153213549364,-769.8301238578349,-808.0851974971015,-1574.9707800075937,-764.2718768716119,-802.5269505108785,2023-09-21 08:37:42.866147+00:00,2023-09-21 08:37:51.206300+00:00,0 days 00:00:08.340143399,2023-09-21 08:37:42.895172+00:00,2023-09-21 08:37:48.094131+00:00,0 days 00:00:05.199021900
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi,mark,0.025,0.025,0.4998808971324565,0.3282620605527429,0.557925756422861,0.3671632792061522,0.1106345771820092,0.0105815043923072,,,,,0.1732920049295818,0.085209185768984,0.0063567020836615,0.0060621923447775,0.0573331988225663,0.0441321941567695,0.7317078938826971,,0.00429642605787,0.0018727741092746,9461,474,237,237,948,474,474,14,14,14,-233.51845891448372,-156.21864244614312,-77.2998164683404,495.0369178289675,340.43728489228624,182.5996329366808,562.9978808605377,398.69418739601736,240.85653544041188,948,474,474,14,14,14,-1908.1740275425072,-981.2220545776722,-926.9519729648348,3844.3480550850154,1990.4441091553444,1881.9039459296696,3912.309018116585,2048.7010116590754,1940.1608484334008,948,474,474,14,14,14,1674.6555686280235,825.0034121315291,849.6521564964944,-3321.311137256047,-1622.0068242630582,-1671.3043129929888,-3253.3501742244766,-1563.7499217593272,-1613.0474104892578,2023-09-21 08:48:39.019510+00:00,2023-09-21 08:50:05.193431+00:00,0 days 00:01:26.174073400,2023-09-21 08:48:39.060044+00:00,2023-09-21 08:49:26.386142+00:00,0 days 00:00:47.325856400
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi,unmark,0.025,0.025,0.5067203060885794,0.3303020832538605,0.5683498081524236,0.3572481559127804,0.1059648645471666,0.0105185888095198,,,,,0.2386002977270839,0.2343914283541927,0.0095118233556758,0.0084912902167421,,,,,0.004074440266439,0.0018600508983698,9461,474,237,237,948,474,474,10,6,6,-266.39165328732315,-172.0987828001122,-94.29287048721096,552.7833065746463,356.1975656002244,200.58574097442192,601.3268515971965,381.1648095303949,225.5529849045924,474,237,237,6,4,4,-1913.7641246771773,-981.8294771081868,-931.9346475689906,3839.5282493543546,1971.6589542163736,1871.8692951379808,3864.495493284525,1985.531194780914,1885.7415357025216,474,237,237,4,2,2,1647.372471389854,809.7306943080746,837.6417770817797,-3286.7449427797083,-1615.4613886161492,-1671.2835541635593,-3270.100113492928,-1608.525268333879,-1664.3474338812891,2023-09-21 08:44:53.804815+00:00,2023-09-21 08:45:28.852379+00:00,0 days 00:00:35.047548199,2023-09-21 08:44:53.845350+00:00,2023-09-21 08:45:06.060329+00:00,0 days 00:00:12.214991599
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi_d,mark,0.025,0.025,0.6416078899226155,,,0.7276587894633691,0.0740232779445733,0.0338624744248023,,,,,0.1912716128655667,0.202070505578464,0.0058969429121303,0.007002389136932,0.0740546408438071,0.0357213404631688,0.407330064843738,0.9078508449066824,0.0089598027519346,0.0068085302634157,9461,474,237,237,948,474,474,12,6,6,-332.1210981581346,-166.09043398223344,-166.03066417590105,688.2421963162692,344.18086796446687,344.0613283518021,746.4944503433295,369.1481118946373,369.0285722819726,948,474,474,12,6,6,-1998.9993715567457,-992.5117001493344,-1006.4876714074112,4021.9987431134914,1997.023400298669,2024.9753428148224,4080.250997140552,2021.9906442288395,2049.9425867449927,948,474,474,12,6,6,1666.878273398611,826.4212661671011,840.45700723151,-3309.756546797222,-1640.842532334202,-1668.91401446302,-3251.504292770162,-1615.8752884040316,-1643.9467705328495,2023-09-21 08:45:54.355757+00:00,2023-09-21 08:47:10.602663+00:00,0 days 00:01:16.247122100,2023-09-21 08:45:54.395791+00:00,2023-09-21 08:46:37.779008+00:00,0 days 00:00:43.383327
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi_d,unmark,0.025,0.025,0.6487626010882194,,,0.7754372008681726,0.0739476666300083,0.0277462625509105,,,,,0.2386002977270839,0.2343914283541927,0.0095118233556758,0.0084912902167421,,,,,0.0087809349727945,0.0056140699782956,9461,474,237,237,948,474,474,8,4,4,-356.9261975003865,-183.70329437350244,-173.2229031268838,729.852395000773,375.4065887470049,354.4458062537676,768.6872310188131,392.0514180337852,371.0906355405479,474,237,237,4,2,2,-2004.2986688902408,-993.433988681577,-1010.8646802086636,4016.597337780481,1990.867977363154,2025.729360417327,4033.2421670672616,1997.804097645424,2032.665480699597,474,237,237,4,2,2,1647.372471389854,809.7306943080746,837.6417770817797,-3286.7449427797083,-1615.4613886161492,-1671.2835541635593,-3270.100113492928,-1608.525268333879,-1664.3474338812891,2023-09-21 08:43:55.987217+00:00,2023-09-21 08:44:28.545147+00:00,0 days 00:00:32.557514300,2023-09-21 08:43:56.028253+00:00,2023-09-21 08:44:13.544279+00:00,0 days 00:00:17.515692400
